Input Number, Run_Number, Result@ 100, Y, X, V, NEW_REACTION, Reaction1, Reaction2, Reaction3, Reaction4, Reaction5
INVAR-31, Run: 021, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 022, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 023, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 024, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 025, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 026, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 027, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 028, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 029, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 030, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 031, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 032, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 033, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 034, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 035, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 036, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 037, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 038, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 039, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 040, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 041, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 042, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 043, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 044, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 045, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 046, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 047, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 048, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 049, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 050, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 051, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 052, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 053, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 054, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 055, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 056, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 057, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 058, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 059, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 060, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 061, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 062, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 063, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 064, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 065, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 066, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 067, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 068, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 069, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 070, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 071, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 072, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 073, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 074, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 075, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 076, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 077, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 078, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 079, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 080, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 081, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 082, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 083, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 084, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 085, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 086, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 087, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 088, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 089, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 090, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 091, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 092, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 093, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 094, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 095, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 096, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 097, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 098, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 099, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 100, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-32, Run: 001, P, 0, 2, 0, 2, 0, 16, 0, 13, 3
INVAR-32, Run: 002, P, 0, 2, 0, 2, 0, 16, 0, 2, 14
INVAR-32, Run: 003, P, 0, 0, 2, 1, 0, 16, 1, 4, 11
INVAR-32, Run: 004, P, 0, 2, 0, 2, 0, 16, 0, 9, 7
INVAR-32, Run: 005, P, 0, 0, 8, 1, 0, 16, 1, 2, 7
INVAR-32, Run: 006, P, 0, 1, 0, 3, 0, 15, 2, 1, 16
INVAR-32, Run: 007, P, 0, 2, 0, 2, 0, 16, 0, 5, 11
INVAR-32, Run: 008, P, 0, 2, 0, 2, 0, 16, 0, 8, 8
INVAR-32, Run: 009, P, 0, 2, 0, 2, 0, 16, 0, 11, 5
INVAR-32, Run: 010, P, 0, 2, 0, 2, 0, 16, 0, 9, 7
INVAR-32, Run: 011, P, 0, 2, 0, 2, 0, 16, 0, 5, 11
INVAR-32, Run: 012, P, 0, 2, 0, 2, 0, 16, 0, 6, 10
INVAR-32, Run: 013, P, 0, 2, 0, 2, 0, 16, 0, 13, 3
INVAR-32, Run: 014, P, 0, 2, 0, 2, 0, 16, 0, 7, 9
INVAR-32, Run: 015, P, 0, 2, 0, 2, 0, 16, 0, 2, 14
INVAR-32, Run: 016, P, 0, 0, 3, 1, 0, 16, 1, 2, 12
INVAR-32, Run: 017, P, 0, 2, 0, 2, 0, 16, 0, 14, 2
INVAR-32, Run: 018, P, 0, 2, 0, 2, 0, 16, 0, 5, 11
INVAR-32, Run: 019, P, 0, 0, 1, 1, 0, 16, 1, 0, 16
INVAR-32, Run: 020, P, 0, 2, 0, 2, 0, 16, 0, 8, 8
INVAR-32, Run: 021, P, 0, 0, 6, 1, 0, 16, 1, 2, 9
INVAR-32, Run: 022, P, 0, 2, 0, 2, 0, 16, 0, 13, 3
INVAR-32, Run: 023, P, 0, 2, 0, 2, 0, 16, 0, 7, 9
INVAR-32, Run: 024, P, 0, 2, 0, 2, 0, 16, 0, 10, 6
INVAR-32, Run: 025, P, 0, 0, 8, 1, 0, 16, 1, 4, 5
INVAR-32, Run: 026, P, 0, 0, 2, 1, 0, 16, 1, 1, 14
INVAR-32, Run: 027, P, 0, 0, 6, 1, 0, 16, 1, 0, 11
INVAR-32, Run: 028, P, 0, 0, 6, 1, 0, 16, 1, 6, 5
INVAR-32, Run: 029, P, 0, 2, 0, 2, 0, 16, 0, 4, 12
INVAR-32, Run: 030, P, 0, 0, 2, 1, 0, 16, 1, 0, 15
INVAR-32, Run: 031, P, 0, 0, 2, 1, 0, 16, 1, 2, 13
INVAR-32, Run: 032, P, 0, 2, 0, 2, 0, 16, 0, 7, 9
INVAR-32, Run: 033, P, 0, 2, 0, 2, 0, 16, 0, 11, 5
INVAR-32, Run: 034, P, 0, 2, 0, 2, 0, 16, 0, 3, 13
INVAR-32, Run: 035, P, 0, 0, 1, 1, 0, 16, 1, 1, 15
INVAR-32, Run: 036, P, 0, 2, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 037, P, 0, 2, 0, 2, 0, 16, 0, 4, 12
INVAR-32, Run: 038, P, 0, 2, 0, 2, 0, 16, 0, 1, 15
INVAR-32, Run: 039, P, 0, 0, 11, 1, 0, 16, 1, 0, 6
INVAR-32, Run: 040, P, 0, 0, 12, 1, 0, 16, 1, 1, 4
INVAR-32, Run: 041, P, 0, 0, 5, 1, 0, 16, 1, 3, 9
INVAR-32, Run: 042, P, 0, 2, 0, 2, 0, 16, 0, 1, 15
INVAR-32, Run: 043, P, 0, 2, 0, 2, 0, 16, 0, 9, 7
INVAR-32, Run: 044, P, 0, 2, 0, 2, 0, 16, 0, 12, 4
INVAR-32, Run: 045, P, 0, 0, 6, 1, 0, 16, 1, 2, 9
INVAR-32, Run: 046, P, 0, 2, 0, 2, 0, 16, 0, 6, 10
INVAR-32, Run: 047, P, 0, 2, 0, 2, 0, 16, 0, 8, 8
INVAR-32, Run: 048, P, 0, 0, 3, 1, 0, 16, 1, 5, 9
INVAR-32, Run: 049, P, 0, 0, 4, 1, 0, 16, 1, 4, 9
INVAR-32, Run: 050, P, 0, 2, 0, 2, 0, 16, 0, 5, 11
INVAR-32, Run: 051, P, 0, 2, 0, 2, 0, 16, 0, 5, 11
INVAR-32, Run: 052, P, 0, 2, 0, 2, 0, 16, 0, 3, 13
INVAR-32, Run: 053, P, 0, 2, 0, 2, 0, 16, 0, 1, 15
INVAR-32, Run: 054, P, 0, 2, 0, 2, 0, 16, 0, 0, 16
INVAR-32, Run: 055, P, 0, 2, 0, 2, 0, 16, 0, 3, 13
INVAR-32, Run: 056, P, 0, 0, 16, 1, 0, 16, 1, 0, 1
INVAR-32, Run: 057, P, 0, 0, 13, 1, 0, 16, 1, 0, 4
INVAR-32, Run: 058, P, 0, 2, 0, 2, 0, 16, 0, 3, 13
INVAR-32, Run: 059, P, 0, 0, 4, 1, 0, 16, 1, 0, 13
INVAR-32, Run: 060, P, 0, 0, 1, 1, 0, 16, 1, 6, 10
INVAR-32, Run: 061, P, 0, 2, 0, 2, 0, 16, 0, 11, 5
INVAR-32, Run: 062, P, 0, 0, 5, 1, 0, 16, 1, 6, 6
INVAR-32, Run: 063, P, 0, 0, 1, 1, 0, 16, 1, 0, 16
INVAR-32, Run: 064, P, 0, 0, 8, 1, 0, 16, 1, 0, 9
INVAR-32, Run: 065, P, 0, 0, 5, 1, 0, 16, 1, 0, 12
INVAR-32, Run: 066, P, 0, 0, 3, 1, 0, 16, 1, 2, 12
INVAR-32, Run: 067, P, 0, 2, 0, 2, 0, 16, 0, 7, 9
INVAR-32, Run: 068, P, 0, 0, 13, 1, 0, 16, 1, 0, 4
INVAR-32, Run: 069, P, 0, 0, 2, 1, 0, 16, 1, 3, 12
INVAR-32, Run: 070, P, 0, 0, 1, 1, 0, 16, 1, 7, 9
INVAR-32, Run: 071, P, 0, 2, 0, 2, 0, 16, 0, 10, 6
INVAR-32, Run: 072, P, 0, 0, 1, 1, 0, 16, 1, 0, 16
INVAR-32, Run: 073, P, 0, 2, 0, 2, 0, 16, 0, 9, 7
INVAR-32, Run: 074, P, 0, 0, 5, 1, 0, 16, 1, 6, 6
INVAR-32, Run: 075, P, 0, 2, 0, 2, 0, 16, 0, 9, 7
INVAR-32, Run: 076, P, 0, 2, 0, 2, 0, 16, 0, 12, 4
INVAR-32, Run: 077, P, 0, 0, 1, 1, 0, 16, 1, 0, 16
INVAR-32, Run: 078, P, 0, 0, 2, 1, 0, 16, 1, 6, 9
INVAR-32, Run: 079, P, 0, 0, 5, 1, 0, 16, 1, 0, 12
INVAR-32, Run: 080, P, 0, 0, 9, 1, 0, 16, 1, 3, 5
INVAR-32, Run: 081, P, 0, 0, 12, 1, 0, 16, 1, 1, 4
INVAR-32, Run: 082, P, 0, 0, 1, 1, 0, 16, 1, 4, 12
INVAR-32, Run: 083, P, 0, 2, 0, 2, 0, 16, 0, 1, 15
INVAR-32, Run: 084, P, 0, 0, 4, 1, 0, 16, 1, 8, 5
INVAR-32, Run: 085, P, 0, 2, 0, 2, 0, 16, 0, 2, 14
INVAR-32, Run: 086, P, 0, 2, 0, 2, 0, 16, 0, 7, 9
INVAR-32, Run: 087, P, 0, 0, 9, 1, 0, 16, 1, 0, 8
INVAR-32, Run: 088, P, 0, 2, 0, 2, 0, 16, 0, 6, 10
INVAR-32, Run: 089, P, 0, 2, 0, 2, 0, 16, 0, 7, 9
INVAR-32, Run: 090, P, 0, 0, 1, 1, 0, 16, 1, 0, 16
INVAR-32, Run: 091, P, 0, 0, 1, 1, 0, 16, 1, 0, 16
INVAR-32, Run: 092, P, 0, 0, 1, 1, 0, 16, 1, 4, 12
INVAR-32, Run: 093, P, 0, 0, 5, 1, 0, 16, 1, 1, 11
INVAR-32, Run: 094, P, 0, 2, 0, 2, 0, 16, 0, 8, 8
INVAR-32, Run: 095, P, 0, 0, 2, 1, 0, 16, 1, 2, 13
INVAR-32, Run: 096, P, 0, 2, 0, 2, 0, 16, 0, 5, 11
INVAR-32, Run: 097, P, 0, 2, 0, 2, 0, 16, 0, 2, 14
INVAR-32, Run: 098, P, 0, 0, 9, 1, 0, 16, 1, 1, 7
INVAR-32, Run: 099, P, 0, 0, 4, 1, 0, 16, 1, 0, 13
INVAR-32, Run: 100, P, 0, 0, 4, 1, 0, 16, 1, 4, 9
INVAR-33, Run: 001, P, 0, 1, 0, 1, 0, 33, 0, 20, 13
INVAR-33, Run: 002, P, 0, 1, 0, 1, 0, 33, 0, 7, 26
INVAR-33, Run: 003, P, 0, 1, 0, 1, 0, 33, 0, 1, 32
INVAR-33, Run: 004, P, 0, 1, 0, 1, 0, 33, 0, 9, 24
INVAR-33, Run: 005, P, 0, 1, 0, 1, 0, 33, 0, 20, 13
INVAR-33, Run: 006, P, 0, 1, 0, 1, 0, 33, 0, 17, 16
INVAR-33, Run: 007, P, 0, 0, 5, 2, 0, 32, 2, 3, 26
INVAR-33, Run: 008, P, 0, 1, 0, 1, 0, 33, 0, 29, 4
INVAR-33, Run: 009, P, 0, 1, 0, 1, 0, 33, 0, 28, 5
INVAR-33, Run: 010, P, 0, 0, 1, 2, 0, 32, 2, 1, 32
INVAR-33, Run: 011, P, 0, 2, 0, 3, 0, 32, 1, 15, 18
INVAR-33, Run: 012, P, 0, 1, 0, 1, 0, 33, 0, 13, 20
INVAR-33, Run: 013, P, 0, 1, 0, 1, 0, 33, 0, 5, 28
INVAR-33, Run: 014, P, 0, 1, 0, 1, 0, 33, 0, 24, 9
INVAR-33, Run: 015, P, 0, 1, 0, 1, 0, 33, 0, 2, 31
INVAR-33, Run: 016, P, 0, 1, 0, 1, 0, 33, 0, 27, 6
INVAR-33, Run: 017, P, 0, 1, 0, 1, 0, 33, 0, 20, 13
INVAR-33, Run: 018, P, 0, 2, 0, 3, 0, 32, 1, 23, 10
INVAR-33, Run: 019, P, 0, 1, 0, 1, 0, 33, 0, 23, 10
INVAR-33, Run: 020, P, 0, 1, 0, 1, 0, 33, 0, 30, 3
INVAR-33, Run: 021, P, 0, 1, 0, 1, 0, 33, 0, 21, 12
INVAR-33, Run: 022, P, 0, 1, 0, 1, 0, 33, 0, 6, 27
INVAR-33, Run: 023, P, 0, 1, 0, 1, 0, 33, 0, 13, 20
INVAR-33, Run: 024, P, 0, 1, 0, 1, 0, 33, 0, 1, 32
INVAR-33, Run: 025, P, 0, 1, 0, 1, 0, 33, 0, 25, 8
INVAR-33, Run: 026, P, 0, 1, 0, 1, 0, 33, 0, 9, 24
INVAR-33, Run: 027, P, 0, 1, 0, 1, 0, 33, 0, 29, 4
INVAR-33, Run: 028, P, 0, 1, 0, 1, 0, 33, 0, 21, 12
INVAR-33, Run: 029, P, 0, 1, 0, 1, 0, 33, 0, 19, 14
INVAR-33, Run: 030, P, 0, 1, 0, 1, 0, 33, 0, 24, 9
INVAR-33, Run: 031, P, 0, 0, 6, 2, 0, 32, 2, 3, 25
INVAR-33, Run: 032, P, 0, 1, 0, 1, 0, 33, 0, 3, 30
INVAR-33, Run: 033, P, 0, 1, 0, 1, 0, 33, 0, 12, 21
INVAR-33, Run: 034, P, 0, 1, 0, 1, 0, 33, 0, 12, 21
INVAR-33, Run: 035, P, 0, 1, 0, 1, 0, 33, 0, 23, 10
INVAR-33, Run: 036, P, 0, 1, 0, 1, 0, 33, 0, 0, 33
INVAR-33, Run: 037, P, 0, 2, 0, 3, 0, 32, 1, 6, 27
INVAR-33, Run: 038, P, 0, 1, 0, 1, 0, 33, 0, 0, 33
INVAR-33, Run: 039, P, 0, 1, 0, 1, 0, 33, 0, 17, 16
INVAR-33, Run: 040, P, 0, 1, 0, 1, 0, 33, 0, 31, 2
INVAR-33, Run: 041, P, 0, 1, 0, 1, 0, 33, 0, 2, 31
INVAR-33, Run: 042, P, 0, 2, 0, 3, 0, 32, 1, 14, 19
INVAR-33, Run: 043, P, 0, 1, 0, 1, 0, 33, 0, 5, 28
INVAR-33, Run: 044, P, 0, 0, 1, 2, 0, 32, 2, 3, 30
INVAR-33, Run: 045, P, 0, 2, 0, 3, 0, 32, 1, 18, 15
INVAR-33, Run: 046, P, 0, 1, 0, 1, 0, 33, 0, 6, 27
INVAR-33, Run: 047, P, 0, 1, 0, 1, 0, 33, 0, 17, 16
INVAR-33, Run: 048, P, 0, 1, 0, 1, 0, 33, 0, 13, 20
INVAR-33, Run: 049, P, 0, 1, 0, 4, 1, 32, 0, 20, 13
INVAR-33, Run: 050, P, 0, 1, 0, 1, 0, 33, 0, 2, 31
INVAR-33, Run: 051, P, 0, 1, 0, 1, 0, 33, 0, 9, 24
INVAR-33, Run: 052, P, 0, 2, 0, 3, 0, 32, 1, 14, 19
INVAR-33, Run: 053, P, 0, 1, 0, 1, 0, 33, 0, 29, 4
INVAR-33, Run: 054, P, 0, 1, 0, 1, 0, 33, 0, 31, 2
INVAR-33, Run: 055, P, 0, 1, 0, 1, 0, 33, 0, 1, 32
INVAR-33, Run: 056, P, 0, 1, 0, 1, 0, 33, 0, 2, 31
INVAR-33, Run: 057, P, 0, 1, 0, 1, 0, 33, 0, 11, 22
INVAR-33, Run: 058, P, 0, 1, 0, 4, 1, 32, 0, 16, 17
INVAR-33, Run: 059, P, 0, 1, 0, 1, 0, 33, 0, 29, 4
INVAR-33, Run: 060, P, 0, 1, 0, 1, 0, 33, 0, 24, 9
INVAR-33, Run: 061, P, 0, 1, 0, 1, 0, 33, 0, 14, 19
INVAR-33, Run: 062, P, 0, 1, 0, 1, 0, 33, 0, 25, 8
INVAR-33, Run: 063, P, 0, 1, 0, 1, 0, 33, 0, 23, 10
INVAR-33, Run: 064, P, 0, 1, 0, 1, 0, 33, 0, 0, 33
INVAR-33, Run: 065, P, 0, 1, 0, 1, 0, 33, 0, 13, 20
INVAR-33, Run: 066, P, 0, 1, 0, 1, 0, 33, 0, 17, 16
INVAR-33, Run: 067, P, 0, 1, 0, 1, 0, 33, 0, 1, 32
INVAR-33, Run: 068, P, 0, 1, 0, 1, 0, 33, 0, 19, 14
INVAR-33, Run: 069, P, 0, 1, 0, 1, 0, 33, 0, 0, 33
INVAR-33, Run: 070, P, 0, 1, 0, 1, 0, 33, 0, 13, 20
INVAR-33, Run: 071, P, 0, 1, 0, 1, 0, 33, 0, 0, 33
INVAR-33, Run: 072, P, 0, 1, 0, 1, 0, 33, 0, 5, 28
INVAR-33, Run: 073, P, 0, 1, 0, 1, 0, 33, 0, 15, 18
INVAR-33, Run: 074, P, 0, 1, 0, 1, 0, 33, 0, 4, 29
INVAR-33, Run: 075, P, 0, 1, 0, 1, 0, 33, 0, 1, 32
INVAR-33, Run: 076, P, 0, 1, 0, 1, 0, 33, 0, 28, 5
INVAR-33, Run: 077, P, 0, 1, 0, 1, 0, 33, 0, 16, 17
INVAR-33, Run: 078, P, 0, 1, 0, 1, 0, 33, 0, 20, 13
INVAR-33, Run: 079, P, 0, 1, 0, 1, 0, 33, 0, 24, 9
INVAR-33, Run: 080, P, 0, 1, 0, 1, 0, 33, 0, 3, 30
INVAR-33, Run: 081, P, 0, 1, 0, 1, 0, 33, 0, 19, 14
INVAR-33, Run: 082, P, 0, 1, 0, 1, 0, 33, 0, 23, 10
INVAR-33, Run: 083, P, 0, 1, 0, 1, 0, 33, 0, 9, 24
INVAR-33, Run: 084, P, 0, 1, 0, 1, 0, 33, 0, 15, 18
INVAR-33, Run: 085, P, 0, 1, 0, 1, 0, 33, 0, 9, 24
INVAR-33, Run: 086, P, 0, 1, 0, 1, 0, 33, 0, 25, 8
INVAR-33, Run: 087, P, 0, 1, 0, 1, 0, 33, 0, 1, 32
INVAR-33, Run: 088, P, 0, 1, 0, 1, 0, 33, 0, 17, 16
INVAR-33, Run: 089, P, 0, 2, 0, 3, 0, 32, 1, 30, 3
INVAR-33, Run: 090, P, 0, 1, 0, 1, 0, 33, 0, 2, 31
INVAR-33, Run: 091, P, 0, 1, 0, 1, 0, 33, 0, 33, 0
INVAR-33, Run: 092, P, 0, 1, 0, 1, 0, 33, 0, 29, 4
INVAR-33, Run: 093, P, 0, 1, 0, 1, 0, 33, 0, 11, 22
INVAR-33, Run: 094, P, 0, 2, 0, 3, 0, 32, 1, 11, 22
INVAR-33, Run: 095, P, 0, 1, 0, 1, 0, 33, 0, 28, 5
INVAR-33, Run: 096, P, 0, 1, 0, 1, 0, 33, 0, 4, 29
INVAR-33, Run: 097, P, 0, 1, 0, 1, 0, 33, 0, 25, 8
INVAR-33, Run: 098, P, 0, 1, 0, 1, 0, 33, 0, 20, 13
INVAR-33, Run: 099, P, 0, 1, 0, 1, 0, 33, 0, 2, 31
INVAR-33, Run: 100, P, 0, 1, 0, 1, 0, 33, 0, 20, 13
INVAR-34, Run: 001, P, 0, 2, 0, 2, 0, 66, 0, 16, 50
INVAR-34, Run: 002, P, 0, 0, 22, 1, 0, 66, 1, 12, 33
INVAR-34, Run: 003, P, 0, 2, 0, 2, 0, 66, 0, 44, 22
INVAR-34, Run: 004, P, 0, 2, 0, 2, 0, 66, 0, 0, 66
INVAR-34, Run: 005, P, 0, 2, 0, 2, 0, 66, 0, 19, 47
INVAR-34, Run: 006, P, 0, 0, 8, 1, 0, 66, 1, 9, 50
INVAR-34, Run: 007, P, 0, 2, 0, 2, 0, 66, 0, 30, 36
INVAR-34, Run: 008, P, 0, 0, 43, 1, 0, 66, 1, 3, 21
INVAR-34, Run: 009, P, 0, 0, 9, 1, 0, 66, 1, 2, 56
INVAR-34, Run: 010, P, 0, 2, 0, 2, 0, 66, 0, 31, 35
INVAR-34, Run: 011, P, 0, 0, 14, 1, 0, 66, 1, 18, 35
INVAR-34, Run: 012, P, 0, 2, 0, 2, 0, 66, 0, 41, 25
INVAR-34, Run: 013, P, 0, 2, 0, 2, 0, 66, 0, 11, 55
INVAR-34, Run: 014, P, 0, 0, 1, 1, 0, 66, 1, 0, 66
INVAR-34, Run: 015, P, 0, 0, 32, 1, 0, 66, 1, 12, 23
INVAR-34, Run: 016, P, 0, 2, 0, 2, 0, 66, 0, 38, 28
INVAR-34, Run: 017, P, 0, 2, 0, 2, 0, 66, 0, 46, 20
INVAR-34, Run: 018, P, 0, 2, 0, 2, 0, 66, 0, 20, 46
INVAR-34, Run: 019, P, 0, 2, 0, 2, 0, 66, 0, 35, 31
INVAR-34, Run: 020, P, 0, 0, 19, 1, 0, 66, 1, 9, 39
INVAR-34, Run: 021, P, 0, 2, 0, 2, 0, 66, 0, 16, 50
INVAR-34, Run: 022, P, 0, 2, 0, 2, 0, 66, 0, 44, 22
INVAR-34, Run: 023, P, 0, 0, 44, 1, 0, 66, 1, 8, 15
INVAR-34, Run: 024, P, 0, 2, 0, 2, 0, 66, 0, 24, 42
INVAR-34, Run: 025, P, 0, 2, 0, 2, 0, 66, 0, 24, 42
INVAR-34, Run: 026, P, 0, 0, 3, 1, 0, 66, 1, 16, 48
INVAR-34, Run: 027, P, 0, 2, 0, 2, 0, 66, 0, 8, 58
INVAR-34, Run: 028, P, 0, 0, 15, 1, 0, 66, 1, 18, 34
INVAR-34, Run: 029, P, 0, 2, 0, 2, 0, 66, 0, 4, 62
INVAR-34, Run: 030, P, 0, 0, 20, 1, 0, 66, 1, 19, 28
INVAR-34, Run: 031, P, 0, 0, 33, 1, 0, 66, 1, 0, 34
INVAR-34, Run: 032, P, 0, 2, 0, 2, 0, 66, 0, 28, 38
INVAR-34, Run: 033, P, 0, 2, 0, 2, 0, 66, 0, 9, 57
INVAR-34, Run: 034, P, 0, 2, 0, 2, 0, 66, 0, 39, 27
INVAR-34, Run: 035, P, 0, 2, 0, 2, 0, 66, 0, 50, 16
INVAR-34, Run: 036, P, 0, 2, 0, 2, 0, 66, 0, 15, 51
INVAR-34, Run: 037, P, 0, 0, 6, 1, 0, 66, 1, 6, 55
INVAR-34, Run: 038, P, 0, 0, 24, 1, 0, 66, 1, 12, 31
INVAR-34, Run: 039, P, 0, 2, 0, 2, 0, 66, 0, 11, 55
INVAR-34, Run: 040, P, 0, 0, 10, 1, 0, 66, 1, 14, 43
INVAR-34, Run: 041, P, 0, 0, 5, 1, 0, 66, 1, 2, 60
INVAR-34, Run: 042, P, 0, 0, 36, 1, 0, 66, 1, 13, 18
INVAR-34, Run: 043, P, 0, 0, 1, 1, 0, 66, 1, 0, 66
INVAR-34, Run: 044, P, 0, 2, 0, 2, 0, 66, 0, 6, 60
INVAR-34, Run: 045, P, 0, 2, 0, 2, 0, 66, 0, 38, 28
INVAR-34, Run: 046, P, 0, 2, 0, 2, 0, 66, 0, 47, 19
INVAR-34, Run: 047, P, 0, 0, 38, 1, 0, 66, 1, 10, 19
INVAR-34, Run: 048, P, 0, 0, 20, 1, 0, 66, 1, 2, 45
INVAR-34, Run: 049, P, 0, 0, 14, 1, 0, 66, 1, 17, 36
INVAR-34, Run: 050, P, 0, 2, 0, 2, 0, 66, 0, 22, 44
INVAR-34, Run: 051, P, 0, 2, 0, 2, 0, 66, 0, 7, 59
