Input Number, Run_Number, Result@ 100, Y, X1, H, M, PO, CE, D, CO, PE, A, B
INVAR-8, Run: 070, P, 0, 0, 0, 0, 0, 25, 0, 0, 1, 150, 0
INVAR-8, Run: 071, P, 0, 0, 0, 0, 0, 25, 0, 0, 1, 150, 0
INVAR-8, Run: 072, P, 0, 0, 0, 0, 0, 25, 0, 0, 1, 150, 0
INVAR-8, Run: 073, P, 0, 0, 0, 0, 0, 25, 0, 2, 1, 148, 0
INVAR-8, Run: 074, P, 0, 0, 0, 0, 0, 25, 0, 17, 1, 133, 0
INVAR-8, Run: 075, P, 0, 0, 0, 0, 0, 25, 0, 70, 1, 80, 0
INVAR-8, Run: 076, P, 0, 0, 0, 0, 0, 25, 0, 6, 1, 144, 0
INVAR-8, Run: 077, P, 0, 0, 0, 0, 0, 25, 0, 30, 1, 120, 0
INVAR-8, Run: 078, P, 0, 0, 0, 0, 0, 25, 0, 9, 1, 141, 0
INVAR-8, Run: 079, P, 0, 0, 0, 0, 0, 25, 0, 14, 1, 136, 0
INVAR-8, Run: 080, P, 0, 0, 0, 0, 0, 25, 0, 23, 1, 127, 0
INVAR-8, Run: 081, P, 0, 0, 0, 0, 0, 25, 0, 63, 1, 87, 0
INVAR-8, Run: 082, P, 0, 0, 0, 0, 0, 25, 0, 20, 1, 130, 0
INVAR-8, Run: 083, P, 0, 0, 0, 0, 0, 25, 0, 110, 1, 40, 0
INVAR-8, Run: 084, P, 0, 0, 0, 0, 0, 25, 0, 90, 1, 60, 0
INVAR-8, Run: 085, P, 0, 0, 0, 0, 0, 25, 0, 9, 1, 141, 0
INVAR-8, Run: 086, P, 0, 0, 0, 0, 0, 25, 0, 51, 1, 99, 0
INVAR-8, Run: 087, P, 0, 0, 0, 0, 0, 25, 0, 65, 1, 85, 0
INVAR-8, Run: 088, P, 0, 0, 0, 0, 0, 25, 0, 61, 1, 89, 0
INVAR-8, Run: 089, P, 0, 0, 0, 0, 0, 25, 0, 17, 1, 133, 0
INVAR-8, Run: 090, P, 0, 0, 0, 0, 0, 25, 0, 85, 1, 65, 0
INVAR-8, Run: 091, P, 0, 0, 0, 0, 0, 25, 0, 43, 1, 107, 0
INVAR-8, Run: 092, P, 0, 0, 0, 0, 0, 25, 0, 9, 1, 141, 0
INVAR-8, Run: 093, P, 0, 0, 0, 0, 0, 25, 0, 31, 1, 119, 0
INVAR-8, Run: 094, P, 0, 0, 0, 0, 0, 25, 0, 32, 1, 118, 0
INVAR-8, Run: 095, P, 0, 0, 0, 0, 0, 25, 0, 5, 1, 145, 0
INVAR-8, Run: 096, P, 0, 0, 0, 0, 0, 25, 0, 102, 1, 48, 0
INVAR-8, Run: 097, P, 0, 0, 0, 0, 0, 25, 0, 5, 1, 145, 0
INVAR-8, Run: 098, P, 0, 0, 0, 0, 0, 25, 0, 16, 1, 134, 0
INVAR-8, Run: 099, P, 0, 0, 0, 0, 0, 25, 0, 113, 1, 37, 0
INVAR-8, Run: 100, P, 0, 0, 0, 0, 0, 25, 0, 5, 1, 145, 0
INVAR-9, Run: 001, P, 0, 0, 0, 0, 0, 50, 0, 35, 1, 265, 0
INVAR-9, Run: 002, P, 0, 0, 0, 0, 0, 50, 0, 109, 1, 191, 0
INVAR-9, Run: 003, P, 0, 0, 0, 0, 0, 50, 0, 69, 1, 231, 0
INVAR-9, Run: 004, P, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0
INVAR-9, Run: 005, P, 0, 0, 0, 0, 0, 50, 0, 67, 1, 233, 0
INVAR-9, Run: 006, P, 0, 0, 0, 0, 0, 50, 0, 5, 1, 295, 0
INVAR-9, Run: 007, P, 0, 0, 0, 0, 0, 50, 0, 47, 1, 253, 0
INVAR-9, Run: 008, P, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0
INVAR-9, Run: 009, P, 0, 0, 0, 0, 0, 50, 0, 228, 1, 72, 0
INVAR-9, Run: 010, P, 0, 0, 0, 0, 0, 50, 0, 168, 1, 132, 0
INVAR-9, Run: 011, P, 0, 0, 0, 0, 0, 50, 0, 12, 1, 288, 0
INVAR-9, Run: 012, P, 0, 0, 0, 0, 0, 50, 0, 147, 1, 153, 0
INVAR-9, Run: 013, P, 0, 0, 0, 0, 0, 50, 0, 37, 1, 263, 0
INVAR-9, Run: 014, P, 0, 0, 0, 0, 0, 50, 0, 21, 1, 279, 0
INVAR-9, Run: 015, P, 0, 0, 0, 0, 0, 50, 0, 139, 1, 161, 0
INVAR-9, Run: 016, P, 0, 0, 0, 0, 0, 50, 0, 53, 1, 247, 0
INVAR-9, Run: 017, P, 0, 0, 0, 0, 0, 50, 0, 38, 1, 262, 0
INVAR-9, Run: 018, P, 0, 0, 0, 0, 0, 50, 0, 137, 1, 163, 0
INVAR-9, Run: 019, P, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0
INVAR-9, Run: 020, P, 0, 0, 0, 0, 0, 50, 0, 28, 1, 272, 0
INVAR-9, Run: 021, P, 0, 0, 0, 0, 0, 50, 0, 44, 1, 256, 0
INVAR-9, Run: 022, P, 0, 0, 0, 0, 0, 50, 0, 23, 1, 277, 0
INVAR-9, Run: 023, P, 0, 0, 0, 0, 0, 50, 0, 6, 1, 294, 0
INVAR-9, Run: 024, P, 0, 0, 0, 0, 0, 50, 0, 17, 1, 283, 0
INVAR-9, Run: 025, P, 0, 0, 0, 0, 0, 50, 0, 174, 1, 126, 0
INVAR-9, Run: 026, P, 0, 0, 0, 0, 0, 50, 0, 69, 1, 231, 0
INVAR-9, Run: 027, P, 0, 0, 0, 0, 0, 50, 0, 67, 1, 233, 0
INVAR-9, Run: 028, P, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0
INVAR-9, Run: 029, P, 0, 0, 0, 0, 0, 50, 0, 85, 1, 215, 0
INVAR-9, Run: 030, P, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0
INVAR-9, Run: 031, P, 0, 0, 0, 0, 0, 50, 0, 85, 1, 215, 0
INVAR-9, Run: 032, P, 0, 0, 0, 0, 0, 50, 0, 102, 1, 198, 0
INVAR-9, Run: 033, P, 0, 0, 0, 0, 0, 50, 0, 94, 1, 206, 0
INVAR-9, Run: 034, P, 0, 0, 0, 0, 0, 50, 0, 21, 1, 279, 0
INVAR-9, Run: 035, P, 0, 0, 0, 0, 0, 50, 0, 46, 1, 254, 0
INVAR-9, Run: 036, P, 0, 0, 0, 0, 0, 50, 0, 89, 1, 211, 0
INVAR-9, Run: 037, P, 0, 0, 0, 0, 0, 50, 0, 5, 1, 295, 0
INVAR-9, Run: 038, P, 0, 0, 0, 0, 0, 50, 0, 19, 1, 281, 0
INVAR-9, Run: 039, P, 0, 0, 0, 0, 0, 50, 0, 9, 1, 291, 0
INVAR-9, Run: 040, P, 0, 0, 0, 0, 0, 50, 0, 72, 1, 228, 0
INVAR-9, Run: 041, P, 0, 0, 0, 0, 0, 50, 0, 10, 1, 290, 0
INVAR-9, Run: 042, P, 0, 0, 0, 0, 0, 50, 0, 126, 1, 174, 0
INVAR-9, Run: 043, P, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0
INVAR-9, Run: 044, P, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0
INVAR-9, Run: 045, P, 0, 0, 0, 0, 0, 50, 0, 109, 1, 191, 0
INVAR-9, Run: 046, P, 0, 0, 0, 0, 0, 50, 0, 10, 1, 290, 0
INVAR-9, Run: 047, P, 0, 0, 0, 0, 0, 50, 0, 163, 1, 137, 0
INVAR-9, Run: 048, P, 0, 0, 0, 0, 0, 50, 0, 85, 1, 215, 0
INVAR-9, Run: 049, P, 0, 0, 0, 0, 0, 50, 0, 149, 1, 151, 0
INVAR-9, Run: 050, P, 0, 0, 0, 0, 0, 50, 0, 2, 1, 298, 0
INVAR-9, Run: 051, P, 0, 0, 0, 0, 0, 50, 0, 26, 1, 274, 0
INVAR-9, Run: 052, P, 0, 0, 0, 0, 0, 50, 0, 13, 1, 287, 0
INVAR-9, Run: 053, P, 0, 0, 0, 0, 0, 50, 0, 156, 1, 144, 0
INVAR-9, Run: 054, P, 0, 0, 0, 0, 0, 50, 0, 68, 1, 232, 0
INVAR-9, Run: 055, P, 0, 0, 0, 0, 0, 50, 0, 133, 1, 167, 0
INVAR-9, Run: 056, P, 0, 0, 0, 0, 0, 50, 0, 100, 1, 200, 0
INVAR-9, Run: 057, P, 0, 0, 0, 0, 0, 50, 0, 92, 1, 208, 0
INVAR-9, Run: 058, P, 0, 0, 0, 0, 0, 50, 0, 67, 1, 233, 0
INVAR-9, Run: 059, P, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0
INVAR-9, Run: 060, P, 0, 0, 0, 0, 0, 50, 0, 234, 1, 66, 0
INVAR-9, Run: 061, P, 0, 0, 0, 0, 0, 50, 0, 98, 1, 202, 0
INVAR-9, Run: 062, P, 0, 0, 0, 0, 0, 50, 0, 4, 1, 296, 0
INVAR-9, Run: 063, P, 0, 0, 0, 0, 0, 50, 0, 129, 1, 171, 0
INVAR-9, Run: 064, P, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0
INVAR-9, Run: 065, P, 0, 0, 0, 0, 0, 50, 0, 237, 1, 63, 0
INVAR-9, Run: 066, P, 0, 0, 0, 0, 0, 50, 0, 68, 1, 232, 0
INVAR-9, Run: 067, P, 0, 0, 0, 0, 0, 50, 0, 212, 1, 88, 0
INVAR-9, Run: 068, P, 0, 0, 0, 0, 0, 50, 0, 62, 1, 238, 0
INVAR-9, Run: 069, P, 0, 0, 0, 0, 0, 50, 0, 144, 1, 156, 0
INVAR-9, Run: 070, P, 0, 0, 0, 0, 0, 50, 0, 229, 1, 71, 0
INVAR-9, Run: 071, P, 0, 0, 0, 0, 0, 50, 0, 2, 1, 298, 0
INVAR-9, Run: 072, P, 0, 0, 0, 0, 0, 50, 0, 43, 1, 257, 0
INVAR-9, Run: 073, P, 0, 0, 0, 0, 0, 50, 0, 36, 1, 264, 0
INVAR-9, Run: 074, P, 0, 0, 0, 0, 0, 50, 0, 130, 1, 170, 0
INVAR-9, Run: 075, P, 0, 0, 0, 0, 0, 50, 0, 78, 1, 222, 0
INVAR-9, Run: 076, P, 0, 0, 0, 0, 0, 50, 0, 29, 1, 271, 0
INVAR-9, Run: 077, P, 0, 0, 0, 0, 0, 50, 0, 165, 1, 135, 0
INVAR-9, Run: 078, P, 0, 0, 0, 0, 0, 50, 0, 113, 1, 187, 0
INVAR-9, Run: 079, P, 0, 0, 0, 0, 0, 50, 0, 9, 1, 291, 0
INVAR-9, Run: 080, P, 0, 0, 0, 0, 0, 50, 0, 10, 1, 290, 0
INVAR-9, Run: 081, P, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0
INVAR-9, Run: 082, P, 0, 0, 0, 0, 0, 50, 0, 108, 1, 192, 0
INVAR-9, Run: 083, P, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0
INVAR-9, Run: 084, P, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0
INVAR-9, Run: 085, P, 0, 0, 0, 0, 0, 50, 0, 16, 1, 284, 0
INVAR-9, Run: 086, P, 0, 0, 0, 0, 0, 50, 0, 61, 1, 239, 0
INVAR-9, Run: 087, P, 0, 0, 0, 0, 0, 50, 0, 92, 1, 208, 0
INVAR-9, Run: 088, P, 0, 0, 0, 0, 0, 50, 0, 191, 1, 109, 0
INVAR-9, Run: 089, P, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0
INVAR-9, Run: 090, P, 0, 0, 0, 0, 0, 50, 0, 5, 1, 295, 0
INVAR-9, Run: 091, P, 0, 0, 0, 0, 0, 50, 0, 114, 1, 186, 0
INVAR-9, Run: 092, P, 0, 0, 0, 0, 0, 50, 0, 76, 1, 224, 0
INVAR-9, Run: 093, P, 0, 0, 0, 0, 0, 50, 0, 62, 1, 238, 0
INVAR-9, Run: 094, P, 0, 0, 0, 0, 0, 50, 0, 220, 1, 80, 0
INVAR-9, Run: 095, P, 0, 0, 0, 0, 0, 50, 0, 124, 1, 176, 0
INVAR-9, Run: 096, P, 0, 0, 0, 0, 0, 50, 0, 151, 1, 149, 0
INVAR-9, Run: 097, P, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0
INVAR-9, Run: 098, P, 0, 0, 0, 0, 0, 50, 0, 76, 1, 224, 0
INVAR-9, Run: 099, P, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0
INVAR-9, Run: 100, P, 0, 0, 0, 0, 0, 50, 0, 124, 1, 176, 0
