Input Number, Run_Number, Result@ 100, CO, X1, Y, H, M, PO, CE, D, PE, A, B
INVAR-8, Run: 070, P, 0, 0, 58, 0, 0, 0, 14, 0, 1, 62, 0
INVAR-8, Run: 071, P, 0, 0, 58, 0, 0, 0, 14, 0, 1, 62, 0
INVAR-8, Run: 072, P, 0, 0, 55, 0, 0, 0, 15, 0, 1, 70, 0
INVAR-8, Run: 073, P, 0, 0, 58, 0, 0, 0, 14, 0, 1, 62, 0
INVAR-8, Run: 074, P, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
INVAR-8, Run: 075, P, 0, 0, 52, 0, 0, 0, 16, 0, 1, 78, 0
INVAR-8, Run: 076, P, 0, 0, 52, 0, 0, 0, 16, 0, 1, 78, 0
INVAR-8, Run: 077, P, 91, 0, 121, 1, 0, 1, 0, 17, 0, 0, 1
INVAR-8, Run: 078, P, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
INVAR-8, Run: 079, P, 67, 0, 109, 1, 0, 1, 0, 14, 0, 0, 1
INVAR-8, Run: 080, P, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0
INVAR-8, Run: 081, P, 59, 0, 105, 1, 0, 1, 0, 13, 0, 0, 1
INVAR-8, Run: 082, P, 0, 0, 52, 0, 0, 0, 16, 0, 1, 78, 0
INVAR-8, Run: 083, P, 0, 0, 52, 0, 0, 0, 16, 0, 1, 78, 0
INVAR-8, Run: 084, P, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
INVAR-8, Run: 085, P, 99, 0, 125, 1, 0, 1, 0, 18, 0, 0, 1
INVAR-8, Run: 086, P, 59, 0, 105, 1, 0, 1, 0, 13, 0, 0, 1
INVAR-8, Run: 087, P, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1
INVAR-8, Run: 088, P, 91, 0, 121, 1, 0, 1, 0, 17, 0, 0, 1
INVAR-8, Run: 089, P, 0, 0, 52, 0, 0, 0, 16, 0, 1, 78, 0
INVAR-8, Run: 090, P, 59, 0, 105, 1, 0, 1, 0, 13, 0, 0, 1
INVAR-8, Run: 091, P, 0, 0, 46, 0, 0, 0, 18, 0, 1, 94, 0
INVAR-8, Run: 092, P, 91, 0, 121, 1, 0, 1, 0, 17, 0, 0, 1
INVAR-8, Run: 093, P, 91, 0, 121, 1, 0, 1, 0, 17, 0, 0, 1
INVAR-8, Run: 094, P, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
INVAR-8, Run: 095, P, 0, 0, 52, 0, 0, 0, 16, 0, 1, 78, 0
INVAR-8, Run: 096, P, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0
INVAR-8, Run: 097, P, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
INVAR-8, Run: 098, P, 67, 0, 109, 1, 0, 1, 0, 14, 0, 0, 1
INVAR-8, Run: 099, P, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1
INVAR-8, Run: 100, P, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0
INVAR-9, Run: 001, P, 137, 0, 219, 1, 0, 1, 0, 29, 0, 0, 1
INVAR-9, Run: 002, P, 0, 0, 104, 0, 0, 0, 32, 0, 1, 156, 0
INVAR-9, Run: 003, P, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1
INVAR-9, Run: 004, P, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1
INVAR-9, Run: 005, P, 0, 0, 107, 0, 0, 0, 31, 0, 1, 148, 0
INVAR-9, Run: 006, P, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1
INVAR-9, Run: 007, P, 0, 0, 119, 0, 0, 0, 27, 0, 1, 116, 0
INVAR-9, Run: 008, P, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1
INVAR-9, Run: 009, P, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1
INVAR-9, Run: 010, P, 185, 0, 243, 1, 0, 1, 0, 35, 0, 0, 1
INVAR-9, Run: 011, P, 0, 0, 107, 0, 0, 0, 31, 0, 1, 148, 0
INVAR-9, Run: 012, P, 0, 0, 104, 0, 0, 0, 32, 0, 1, 156, 0
INVAR-9, Run: 013, P, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1
INVAR-9, Run: 014, P, 169, 0, 235, 1, 0, 1, 0, 33, 0, 0, 1
INVAR-9, Run: 015, P, 0, 0, 107, 0, 0, 0, 31, 0, 1, 148, 0
INVAR-9, Run: 016, P, 0, 0, 101, 0, 0, 0, 33, 0, 1, 164, 0
INVAR-9, Run: 017, P, 137, 0, 219, 1, 0, 1, 0, 29, 0, 0, 1
INVAR-9, Run: 018, P, 0, 0, 110, 0, 0, 0, 30, 0, 1, 140, 0
INVAR-9, Run: 019, P, 145, 0, 223, 1, 0, 1, 0, 30, 0, 0, 1
INVAR-9, Run: 020, P, 0, 0, 113, 0, 0, 0, 29, 0, 1, 132, 0
INVAR-9, Run: 021, P, 0, 0, 107, 0, 0, 0, 31, 0, 1, 148, 0
INVAR-9, Run: 022, P, 0, 0, 110, 0, 0, 0, 30, 0, 1, 140, 0
INVAR-9, Run: 023, P, 0, 0, 113, 0, 0, 0, 29, 0, 1, 132, 0
INVAR-9, Run: 024, P, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1
INVAR-9, Run: 025, P, 0, 0, 101, 0, 0, 0, 33, 0, 1, 164, 0
INVAR-9, Run: 026, P, 0, 0, 107, 0, 0, 0, 31, 0, 1, 148, 0
INVAR-9, Run: 027, P, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1
INVAR-9, Run: 028, P, 0, 0, 110, 0, 0, 0, 30, 0, 1, 140, 0
INVAR-9, Run: 029, P, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1
INVAR-9, Run: 030, P, 177, 0, 239, 1, 0, 1, 0, 34, 0, 0, 1
INVAR-9, Run: 031, P, 169, 0, 235, 1, 0, 1, 0, 33, 0, 0, 1
INVAR-9, Run: 032, P, 0, 0, 107, 0, 0, 0, 31, 0, 1, 148, 0
INVAR-9, Run: 033, P, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1
INVAR-9, Run: 034, P, 0, 0, 98, 0, 0, 0, 34, 0, 1, 172, 0
INVAR-9, Run: 035, P, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1
INVAR-9, Run: 036, P, 177, 0, 239, 1, 0, 1, 0, 34, 0, 0, 1
INVAR-9, Run: 037, P, 185, 0, 243, 1, 0, 1, 0, 35, 0, 0, 1
INVAR-9, Run: 038, P, 145, 0, 223, 1, 0, 1, 0, 30, 0, 0, 1
INVAR-9, Run: 039, P, 145, 0, 223, 1, 0, 1, 0, 30, 0, 0, 1
INVAR-9, Run: 040, P, 145, 0, 223, 1, 0, 1, 0, 30, 0, 0, 1
INVAR-9, Run: 041, P, 0, 0, 101, 0, 0, 0, 33, 0, 1, 164, 0
INVAR-9, Run: 042, P, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1
INVAR-9, Run: 043, P, 0, 0, 101, 0, 0, 0, 33, 0, 1, 164, 0
INVAR-9, Run: 044, P, 0, 0, 116, 0, 0, 0, 28, 0, 1, 124, 0
INVAR-9, Run: 045, P, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1
INVAR-9, Run: 046, P, 145, 0, 223, 1, 0, 1, 0, 30, 0, 0, 1
INVAR-9, Run: 047, P, 0, 0, 113, 0, 0, 0, 29, 0, 1, 132, 0
INVAR-9, Run: 048, P, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1
INVAR-9, Run: 049, P, 0, 0, 110, 0, 0, 0, 30, 0, 1, 140, 0
INVAR-9, Run: 050, P, 0, 0, 101, 0, 0, 0, 33, 0, 1, 164, 0
INVAR-9, Run: 051, P, 169, 0, 235, 1, 0, 1, 0, 33, 0, 0, 1
INVAR-9, Run: 052, P, 0, 0, 101, 0, 0, 0, 33, 0, 1, 164, 0
INVAR-9, Run: 053, P, 0, 0, 104, 0, 0, 0, 32, 0, 1, 156, 0
INVAR-9, Run: 054, P, 129, 0, 215, 1, 0, 1, 0, 28, 0, 0, 1
INVAR-9, Run: 055, P, 137, 0, 219, 1, 0, 1, 0, 29, 0, 0, 1
INVAR-9, Run: 056, P, 137, 0, 219, 1, 0, 1, 0, 29, 0, 0, 1
INVAR-9, Run: 057, P, 0, 0, 119, 0, 0, 0, 27, 0, 1, 116, 0
INVAR-9, Run: 058, P, 137, 0, 219, 1, 0, 1, 0, 29, 0, 0, 1
INVAR-9, Run: 059, P, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1
INVAR-9, Run: 060, P, 129, 0, 215, 1, 0, 1, 0, 28, 0, 0, 1
INVAR-9, Run: 061, P, 0, 0, 110, 0, 0, 0, 30, 0, 1, 140, 0
INVAR-9, Run: 062, P, 177, 0, 239, 1, 0, 1, 0, 34, 0, 0, 1
INVAR-9, Run: 063, P, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1
INVAR-9, Run: 064, P, 0, 0, 113, 0, 0, 0, 29, 0, 1, 132, 0
INVAR-9, Run: 065, P, 0, 0, 110, 0, 0, 0, 30, 0, 1, 140, 0
INVAR-9, Run: 066, P, 0, 0, 110, 0, 0, 0, 30, 0, 1, 140, 0
INVAR-9, Run: 067, P, 145, 0, 223, 1, 0, 1, 0, 30, 0, 0, 1
INVAR-9, Run: 068, P, 145, 0, 223, 1, 0, 1, 0, 30, 0, 0, 1
INVAR-9, Run: 069, P, 0, 0, 116, 0, 0, 0, 28, 0, 1, 124, 0
INVAR-9, Run: 070, P, 177, 0, 239, 1, 0, 1, 0, 34, 0, 0, 1
INVAR-9, Run: 071, P, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1
INVAR-9, Run: 072, P, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1
INVAR-9, Run: 073, P, 129, 0, 215, 1, 0, 1, 0, 28, 0, 0, 1
INVAR-9, Run: 074, P, 137, 0, 219, 1, 0, 1, 0, 29, 0, 0, 1
INVAR-9, Run: 075, P, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1
INVAR-9, Run: 076, P, 0, 0, 107, 0, 0, 0, 31, 0, 1, 148, 0
INVAR-9, Run: 077, P, 0, 0, 113, 0, 0, 0, 29, 0, 1, 132, 0
INVAR-9, Run: 078, P, 0, 0, 110, 0, 0, 0, 30, 0, 1, 140, 0
INVAR-9, Run: 079, P, 0, 0, 104, 0, 0, 0, 32, 0, 1, 156, 0
INVAR-9, Run: 080, P, 0, 0, 113, 0, 0, 0, 29, 0, 1, 132, 0
INVAR-9, Run: 081, P, 121, 0, 211, 1, 0, 1, 0, 27, 0, 0, 1
INVAR-9, Run: 082, P, 137, 0, 219, 1, 0, 1, 0, 29, 0, 0, 1
INVAR-9, Run: 083, P, 145, 0, 223, 1, 0, 1, 0, 30, 0, 0, 1
INVAR-9, Run: 084, P, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1
INVAR-9, Run: 085, P, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1
INVAR-9, Run: 086, P, 137, 0, 219, 1, 0, 1, 0, 29, 0, 0, 1
INVAR-9, Run: 087, P, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1
INVAR-9, Run: 088, P, 169, 0, 235, 1, 0, 1, 0, 33, 0, 0, 1
INVAR-9, Run: 089, P, 129, 0, 215, 1, 0, 1, 0, 28, 0, 0, 1
INVAR-9, Run: 090, P, 145, 0, 223, 1, 0, 1, 0, 30, 0, 0, 1
INVAR-9, Run: 091, P, 0, 0, 107, 0, 0, 0, 31, 0, 1, 148, 0
INVAR-9, Run: 092, P, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1
INVAR-9, Run: 093, P, 0, 0, 110, 0, 0, 0, 30, 0, 1, 140, 0
INVAR-9, Run: 094, P, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1
INVAR-9, Run: 095, P, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1
INVAR-9, Run: 096, P, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1
INVAR-9, Run: 097, P, 0, 0, 107, 0, 0, 0, 31, 0, 1, 148, 0
INVAR-9, Run: 098, P, 185, 0, 243, 1, 0, 1, 0, 35, 0, 0, 1
INVAR-9, Run: 099, P, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1
INVAR-9, Run: 100, P, 0, 0, 98, 0, 0, 0, 34, 0, 1, 172, 0
