Input Number, Run_Number, Result@ 100, A2, F1, F2, A1, F1P, F2P, Y, NEW_REACTION, Reaction1, Reaction2, Reaction3, Reaction4, Reaction5
INVAR-19, Run: 028, P, 5, 0, 0, 0, 0, 15, 0, 5, 0, 0, 8, 7, 0
INVAR-19, Run: 029, P, 2, 0, 0, 0, 0, 15, 0, 5, 0, 0, 11, 4, 0
INVAR-19, Run: 030, P, 4, 0, 0, 0, 0, 15, 0, 5, 0, 0, 9, 6, 0
INVAR-19, Run: 031, P, 4, 0, 0, 0, 0, 15, 0, 5, 0, 0, 9, 6, 0
INVAR-19, Run: 032, P, 4, 0, 0, 0, 0, 15, 0, 5, 0, 0, 9, 6, 0
INVAR-19, Run: 033, P, 5, 0, 0, 0, 0, 15, 0, 5, 0, 0, 8, 7, 0
INVAR-19, Run: 034, P, 5, 0, 0, 0, 0, 15, 0, 5, 0, 0, 8, 7, 0
INVAR-19, Run: 035, P, 3, 0, 0, 0, 0, 15, 0, 5, 0, 0, 10, 5, 0
INVAR-19, Run: 036, P, 4, 0, 0, 0, 0, 15, 0, 5, 0, 0, 9, 6, 0
INVAR-19, Run: 037, P, 3, 0, 0, 0, 0, 15, 0, 5, 0, 0, 10, 5, 0
INVAR-19, Run: 038, P, 5, 0, 0, 0, 0, 15, 0, 5, 0, 0, 8, 7, 0
INVAR-19, Run: 039, P, 4, 0, 0, 0, 0, 15, 0, 5, 0, 0, 9, 6, 0
INVAR-19, Run: 040, P, 4, 0, 0, 0, 0, 15, 0, 5, 0, 0, 9, 6, 0
INVAR-19, Run: 041, P, 6, 0, 0, 0, 0, 15, 0, 5, 0, 0, 7, 8, 0
INVAR-19, Run: 042, P, 5, 0, 0, 0, 0, 15, 0, 5, 0, 0, 8, 7, 0
INVAR-19, Run: 043, P, 5, 0, 0, 0, 0, 15, 0, 5, 0, 0, 8, 7, 0
INVAR-19, Run: 044, P, 5, 0, 0, 0, 0, 15, 0, 5, 0, 0, 8, 7, 0
INVAR-19, Run: 045, P, 4, 0, 0, 0, 0, 15, 0, 5, 0, 0, 9, 6, 0
INVAR-19, Run: 046, P, 4, 0, 0, 0, 0, 15, 0, 5, 0, 0, 9, 6, 0
INVAR-19, Run: 047, P, 2, 0, 0, 0, 0, 15, 0, 5, 0, 0, 11, 4, 0
INVAR-19, Run: 048, P, 6, 0, 0, 0, 0, 15, 0, 5, 0, 0, 7, 8, 0
INVAR-19, Run: 049, P, 5, 0, 0, 0, 0, 15, 0, 5, 0, 0, 8, 7, 0
INVAR-19, Run: 050, P, 4, 0, 0, 0, 0, 15, 0, 5, 0, 0, 9, 6, 0
INVAR-19, Run: 051, P, 4, 0, 0, 0, 0, 15, 0, 5, 0, 0, 9, 6, 0
INVAR-19, Run: 052, P, 4, 0, 0, 0, 0, 15, 0, 5, 0, 0, 9, 6, 0
INVAR-19, Run: 053, P, 4, 0, 0, 0, 0, 15, 0, 5, 0, 0, 9, 6, 0
INVAR-19, Run: 054, P, 2, 0, 0, 0, 0, 15, 0, 5, 0, 0, 11, 4, 0
INVAR-19, Run: 055, P, 5, 0, 0, 0, 0, 15, 0, 5, 0, 0, 8, 7, 0
INVAR-19, Run: 056, P, 3, 0, 0, 0, 0, 15, 0, 5, 0, 0, 10, 5, 0
INVAR-19, Run: 057, P, 4, 0, 0, 0, 0, 15, 0, 5, 0, 0, 9, 6, 0
INVAR-19, Run: 058, P, 4, 0, 0, 0, 0, 15, 0, 5, 0, 0, 9, 6, 0
INVAR-19, Run: 059, P, 5, 0, 0, 0, 0, 15, 0, 5, 0, 0, 8, 7, 0
INVAR-19, Run: 060, P, 6, 0, 0, 0, 0, 15, 0, 5, 0, 0, 7, 8, 0
INVAR-19, Run: 061, P, 5, 0, 0, 0, 0, 15, 0, 5, 0, 0, 8, 7, 0
INVAR-19, Run: 062, P, 3, 0, 0, 0, 0, 15, 0, 5, 0, 0, 10, 5, 0
INVAR-19, Run: 063, P, 7, 0, 0, 0, 0, 15, 0, 5, 0, 0, 6, 9, 0
INVAR-19, Run: 064, P, 3, 0, 0, 0, 0, 15, 0, 5, 0, 0, 10, 5, 0
INVAR-19, Run: 065, P, 4, 0, 0, 0, 0, 15, 0, 5, 0, 0, 9, 6, 0
INVAR-19, Run: 066, P, 4, 0, 0, 0, 0, 15, 0, 5, 0, 0, 9, 6, 0
INVAR-19, Run: 067, P, 3, 0, 0, 0, 0, 15, 0, 5, 0, 0, 10, 5, 0
INVAR-19, Run: 068, P, 4, 0, 0, 0, 0, 15, 0, 5, 0, 0, 9, 6, 0
INVAR-19, Run: 069, P, 6, 0, 0, 0, 0, 15, 0, 5, 0, 0, 7, 8, 0
INVAR-19, Run: 070, P, 5, 0, 0, 0, 0, 15, 0, 5, 0, 0, 8, 7, 0
INVAR-19, Run: 071, P, 3, 0, 0, 0, 0, 15, 0, 5, 0, 0, 10, 5, 0
INVAR-19, Run: 072, P, 7, 0, 0, 0, 0, 15, 0, 5, 0, 0, 6, 9, 0
INVAR-19, Run: 073, P, 4, 0, 0, 0, 0, 15, 0, 5, 0, 0, 9, 6, 0
INVAR-19, Run: 074, P, 3, 0, 0, 0, 0, 15, 0, 5, 0, 0, 10, 5, 0
INVAR-19, Run: 075, P, 3, 0, 0, 0, 0, 15, 0, 5, 0, 0, 10, 5, 0
INVAR-19, Run: 076, P, 4, 0, 0, 0, 0, 15, 0, 5, 0, 0, 9, 6, 0
INVAR-19, Run: 077, P, 2, 0, 0, 0, 0, 15, 0, 5, 0, 0, 11, 4, 0
INVAR-19, Run: 078, P, 4, 0, 0, 0, 0, 15, 0, 5, 0, 0, 9, 6, 0
INVAR-19, Run: 079, P, 6, 0, 0, 0, 0, 15, 0, 5, 0, 0, 7, 8, 0
INVAR-19, Run: 080, P, 4, 0, 0, 0, 0, 15, 0, 5, 0, 0, 9, 6, 0
INVAR-19, Run: 081, P, 3, 0, 0, 0, 0, 15, 0, 5, 0, 0, 10, 5, 0
INVAR-19, Run: 082, P, 2, 0, 0, 0, 0, 15, 0, 5, 0, 0, 11, 4, 0
INVAR-19, Run: 083, P, 5, 0, 0, 0, 0, 15, 0, 5, 0, 0, 8, 7, 0
INVAR-19, Run: 084, P, 4, 0, 0, 0, 0, 15, 0, 5, 0, 0, 9, 6, 0
INVAR-19, Run: 085, P, 5, 0, 0, 0, 0, 15, 0, 5, 0, 0, 8, 7, 0
INVAR-19, Run: 086, P, 6, 0, 0, 0, 0, 15, 0, 5, 0, 0, 7, 8, 0
INVAR-19, Run: 087, P, 4, 0, 0, 0, 0, 15, 0, 5, 0, 0, 9, 6, 0
INVAR-19, Run: 088, P, 5, 0, 0, 0, 0, 15, 0, 5, 0, 0, 8, 7, 0
INVAR-19, Run: 089, P, 5, 0, 0, 0, 0, 15, 0, 5, 0, 0, 8, 7, 0
INVAR-19, Run: 090, P, 3, 0, 0, 0, 0, 15, 0, 5, 0, 0, 10, 5, 0
INVAR-19, Run: 091, P, 5, 0, 0, 0, 0, 15, 0, 5, 0, 0, 8, 7, 0
INVAR-19, Run: 092, P, 4, 0, 0, 0, 0, 15, 0, 5, 0, 0, 9, 6, 0
INVAR-19, Run: 093, P, 4, 0, 0, 0, 0, 15, 0, 5, 0, 0, 9, 6, 0
INVAR-19, Run: 094, P, 6, 0, 0, 0, 0, 15, 0, 5, 0, 0, 7, 8, 0
INVAR-19, Run: 095, P, 4, 0, 0, 0, 0, 15, 0, 5, 0, 0, 9, 6, 0
INVAR-19, Run: 096, P, 5, 0, 0, 0, 0, 15, 0, 5, 0, 0, 8, 7, 0
INVAR-19, Run: 097, P, 5, 0, 0, 0, 0, 15, 0, 5, 0, 0, 8, 7, 0
INVAR-19, Run: 098, P, 6, 0, 0, 0, 0, 15, 0, 5, 0, 0, 7, 8, 0
INVAR-19, Run: 099, P, 6, 0, 0, 0, 0, 15, 0, 5, 0, 0, 7, 8, 0
INVAR-19, Run: 100, P, 6, 0, 0, 0, 0, 15, 0, 5, 0, 0, 7, 8, 0
INVAR-2, Run: 001, P, 54, 0, 0, 58, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-2, Run: 002, P, 54, 0, 0, 58, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-2, Run: 003, P, 52, 0, 0, 59, 0, 12, 1, 4, 1, 0, 12, 1, 1
INVAR-2, Run: 004, P, 55, 0, 0, 58, 0, 9, 2, 3, 2, 0, 10, 1, 2
INVAR-2, Run: 005, P, 54, 0, 0, 58, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-2, Run: 006, P, 54, 0, 0, 58, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-2, Run: 007, P, 54, 0, 0, 59, 0, 12, 1, 4, 1, 0, 10, 3, 1
INVAR-2, Run: 008, P, 58, 0, 0, 57, 0, 6, 3, 2, 3, 0, 8, 1, 3
INVAR-2, Run: 009, P, 55, 0, 0, 58, 0, 9, 2, 3, 2, 0, 10, 1, 2
INVAR-2, Run: 010, P, 52, 0, 0, 59, 0, 12, 1, 4, 1, 0, 12, 1, 1
INVAR-2, Run: 011, P, 61, 0, 0, 56, 0, 3, 4, 1, 4, 0, 6, 1, 4
INVAR-2, Run: 012, P, 60, 0, 0, 56, 0, 3, 4, 1, 4, 0, 7, 0, 4
INVAR-2, Run: 013, P, 55, 0, 0, 58, 0, 9, 2, 3, 2, 0, 10, 1, 2
INVAR-2, Run: 014, P, 53, 0, 0, 59, 0, 12, 1, 4, 1, 0, 11, 2, 1
INVAR-2, Run: 015, P, 58, 0, 0, 58, 0, 6, 3, 2, 2, 1, 8, 1, 3
INVAR-2, Run: 016, P, 54, 0, 0, 58, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-2, Run: 017, P, 60, 0, 0, 56, 0, 3, 4, 1, 4, 0, 7, 0, 4
INVAR-2, Run: 018, P, 57, 0, 0, 57, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-2, Run: 019, P, 55, 0, 0, 58, 0, 9, 2, 3, 2, 0, 10, 1, 2
INVAR-2, Run: 020, P, 53, 0, 0, 59, 0, 12, 1, 4, 1, 0, 11, 2, 1
INVAR-2, Run: 021, P, 54, 0, 0, 58, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-2, Run: 022, P, 54, 0, 0, 58, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-2, Run: 023, P, 54, 0, 0, 58, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-2, Run: 024, P, 56, 0, 0, 58, 0, 9, 2, 3, 2, 0, 9, 2, 2
INVAR-2, Run: 025, P, 63, 0, 0, 55, 0, 0, 5, 0, 5, 0, 5, 0, 5
INVAR-2, Run: 026, P, 59, 0, 0, 57, 0, 6, 3, 2, 3, 0, 7, 2, 3
INVAR-2, Run: 027, P, 61, 0, 0, 56, 0, 3, 4, 1, 4, 0, 6, 1, 4
INVAR-2, Run: 028, P, 58, 0, 0, 57, 0, 6, 3, 2, 3, 0, 8, 1, 3
INVAR-2, Run: 029, P, 55, 0, 0, 58, 0, 9, 2, 3, 2, 0, 10, 1, 2
INVAR-2, Run: 030, P, 52, 0, 0, 59, 0, 12, 1, 4, 1, 0, 12, 1, 1
INVAR-2, Run: 031, P, 56, 0, 0, 58, 0, 9, 2, 3, 2, 0, 9, 2, 2
INVAR-2, Run: 032, P, 63, 0, 0, 55, 0, 0, 5, 0, 5, 0, 5, 0, 5
INVAR-2, Run: 033, P, 60, 0, 0, 56, 0, 3, 4, 1, 4, 0, 7, 0, 4
INVAR-2, Run: 034, P, 53, 0, 0, 59, 0, 12, 1, 4, 1, 0, 11, 2, 1
INVAR-2, Run: 035, P, 58, 0, 0, 57, 0, 6, 3, 2, 3, 0, 8, 1, 3
INVAR-2, Run: 036, P, 60, 0, 0, 56, 0, 3, 4, 1, 4, 0, 7, 0, 4
INVAR-2, Run: 037, P, 59, 0, 0, 57, 0, 6, 3, 2, 3, 0, 7, 2, 3
INVAR-2, Run: 038, P, 60, 0, 0, 56, 0, 3, 4, 1, 4, 0, 7, 0, 4
INVAR-2, Run: 039, P, 58, 0, 0, 57, 0, 6, 3, 2, 3, 0, 8, 1, 3
INVAR-2, Run: 040, P, 54, 0, 0, 58, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-2, Run: 041, P, 58, 0, 0, 57, 0, 6, 3, 2, 3, 0, 8, 1, 3
INVAR-2, Run: 042, P, 51, 0, 0, 59, 0, 12, 1, 4, 1, 0, 13, 0, 1
INVAR-2, Run: 043, P, 58, 0, 0, 57, 0, 6, 3, 2, 3, 0, 8, 1, 3
INVAR-2, Run: 044, P, 53, 0, 0, 59, 0, 12, 1, 4, 1, 0, 11, 2, 1
INVAR-2, Run: 045, P, 56, 0, 0, 58, 0, 9, 2, 3, 2, 0, 9, 2, 2
INVAR-2, Run: 046, P, 57, 0, 0, 57, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-2, Run: 047, P, 57, 0, 0, 57, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-2, Run: 048, P, 57, 0, 0, 57, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-2, Run: 049, P, 60, 0, 0, 56, 0, 3, 4, 1, 4, 0, 7, 0, 4
INVAR-2, Run: 050, P, 58, 0, 0, 57, 0, 6, 3, 2, 3, 0, 8, 1, 3
INVAR-2, Run: 051, P, 58, 0, 0, 57, 0, 6, 3, 2, 3, 0, 8, 1, 3
INVAR-2, Run: 052, P, 57, 0, 0, 57, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-2, Run: 053, P, 55, 0, 0, 58, 0, 9, 2, 3, 2, 0, 10, 1, 2
INVAR-2, Run: 054, P, 57, 0, 0, 57, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-2, Run: 055, P, 54, 0, 0, 59, 0, 12, 1, 4, 1, 0, 10, 3, 1
INVAR-2, Run: 056, P, 58, 0, 0, 57, 0, 6, 3, 2, 3, 0, 8, 1, 3
INVAR-2, Run: 057, P, 55, 0, 0, 58, 0, 9, 2, 3, 2, 0, 10, 1, 2
INVAR-2, Run: 058, P, 54, 0, 0, 58, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-2, Run: 059, P, 57, 0, 0, 57, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-2, Run: 060, P, 60, 0, 0, 56, 0, 3, 4, 1, 4, 0, 7, 0, 4
INVAR-2, Run: 061, P, 54, 0, 0, 58, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-2, Run: 062, P, 53, 0, 0, 59, 0, 12, 1, 4, 1, 0, 11, 2, 1
INVAR-2, Run: 063, P, 57, 0, 0, 57, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-2, Run: 064, P, 55, 0, 0, 58, 0, 9, 2, 3, 2, 0, 10, 1, 2
INVAR-2, Run: 065, P, 54, 0, 0, 58, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-2, Run: 066, P, 60, 0, 0, 56, 0, 3, 4, 1, 4, 0, 7, 0, 4
INVAR-2, Run: 067, P, 56, 0, 0, 58, 0, 9, 2, 3, 2, 0, 9, 2, 2
INVAR-2, Run: 068, P, 61, 0, 0, 57, 0, 3, 4, 1, 3, 1, 6, 1, 4
INVAR-2, Run: 069, P, 60, 0, 0, 56, 0, 3, 4, 1, 4, 0, 7, 0, 4
INVAR-2, Run: 070, P, 60, 0, 0, 56, 0, 3, 4, 1, 4, 0, 7, 0, 4
INVAR-2, Run: 071, P, 54, 0, 0, 58, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-2, Run: 072, P, 52, 0, 0, 59, 0, 12, 1, 4, 1, 0, 12, 1, 1
INVAR-2, Run: 073, P, 51, 0, 0, 60, 0, 15, 0, 5, 0, 0, 12, 3, 0
INVAR-2, Run: 074, P, 54, 0, 0, 58, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-2, Run: 075, P, 55, 0, 0, 58, 0, 9, 2, 3, 2, 0, 10, 1, 2
INVAR-2, Run: 076, P, 52, 0, 0, 59, 0, 12, 1, 4, 1, 0, 12, 1, 1
INVAR-2, Run: 077, P, 53, 0, 0, 59, 0, 12, 1, 4, 1, 0, 11, 2, 1
INVAR-2, Run: 078, P, 60, 0, 0, 56, 0, 3, 4, 1, 4, 0, 7, 0, 4
INVAR-2, Run: 079, P, 51, 0, 0, 59, 0, 12, 1, 4, 1, 0, 13, 0, 1
INVAR-2, Run: 080, P, 54, 0, 0, 58, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-2, Run: 081, P, 58, 0, 0, 57, 0, 6, 3, 2, 3, 0, 8, 1, 3
INVAR-2, Run: 082, P, 58, 0, 0, 57, 0, 6, 3, 2, 3, 0, 8, 1, 3
INVAR-2, Run: 083, P, 58, 0, 0, 58, 0, 6, 3, 2, 2, 1, 8, 1, 3
INVAR-2, Run: 084, P, 54, 0, 0, 58, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-2, Run: 085, P, 57, 0, 0, 57, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-2, Run: 086, P, 60, 0, 0, 57, 0, 3, 4, 1, 3, 1, 7, 0, 4
INVAR-2, Run: 087, P, 58, 0, 0, 57, 0, 6, 3, 2, 3, 0, 8, 1, 3
INVAR-2, Run: 088, P, 57, 0, 0, 57, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-2, Run: 089, P, 58, 0, 0, 57, 0, 6, 3, 2, 3, 0, 8, 1, 3
INVAR-2, Run: 090, P, 61, 0, 0, 56, 0, 3, 4, 1, 4, 0, 6, 1, 4
INVAR-2, Run: 091, P, 57, 0, 0, 57, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-2, Run: 092, P, 54, 0, 0, 58, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-2, Run: 093, P, 60, 0, 0, 56, 0, 3, 4, 1, 4, 0, 7, 0, 4
INVAR-2, Run: 094, P, 54, 0, 0, 58, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-2, Run: 095, P, 60, 0, 0, 56, 0, 3, 4, 1, 4, 0, 7, 0, 4
INVAR-2, Run: 096, P, 56, 0, 0, 58, 0, 9, 2, 3, 2, 0, 9, 2, 2
INVAR-2, Run: 097, P, 55, 0, 0, 58, 0, 9, 2, 3, 2, 0, 10, 1, 2
INVAR-2, Run: 098, P, 54, 0, 0, 58, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-2, Run: 099, P, 55, 0, 0, 58, 0, 9, 2, 3, 2, 0, 10, 1, 2
INVAR-2, Run: 100, P, 58, 0, 0, 57, 0, 6, 3, 2, 3, 0, 8, 1, 3
INVAR-20, Run: 001, P, 71, 0, 0, 0, 0, 15, 0, 5, 0, 0, 12, 3, 0
INVAR-20, Run: 002, P, 70, 0, 0, 0, 0, 15, 0, 5, 0, 0, 13, 2, 0
INVAR-20, Run: 003, P, 70, 0, 0, 0, 0, 15, 0, 5, 0, 0, 13, 2, 0
INVAR-20, Run: 004, P, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 005, P, 70, 0, 0, 0, 0, 15, 0, 5, 0, 0, 13, 2, 0
INVAR-20, Run: 006, P, 68, 0, 0, 0, 0, 15, 0, 5, 0, 0, 15, 0, 0
INVAR-20, Run: 007, P, 70, 0, 0, 0, 0, 15, 0, 5, 0, 0, 13, 2, 0
INVAR-20, Run: 008, P, 68, 0, 0, 0, 0, 15, 0, 5, 0, 0, 15, 0, 0
INVAR-20, Run: 009, P, 71, 0, 0, 0, 0, 15, 0, 5, 0, 0, 12, 3, 0
INVAR-20, Run: 010, P, 68, 0, 0, 0, 0, 15, 0, 5, 0, 0, 15, 0, 0
INVAR-20, Run: 011, P, 70, 0, 0, 0, 0, 15, 0, 5, 0, 0, 13, 2, 0
INVAR-20, Run: 012, P, 68, 0, 0, 0, 0, 15, 0, 5, 0, 0, 15, 0, 0
INVAR-20, Run: 013, P, 70, 0, 0, 0, 0, 15, 0, 5, 0, 0, 13, 2, 0
INVAR-20, Run: 014, P, 71, 0, 0, 0, 0, 15, 0, 5, 0, 0, 12, 3, 0
INVAR-20, Run: 015, P, 70, 0, 0, 0, 0, 15, 0, 5, 0, 0, 13, 2, 0
INVAR-20, Run: 016, P, 68, 0, 0, 0, 0, 15, 0, 5, 0, 0, 15, 0, 0
INVAR-20, Run: 017, P, 70, 0, 0, 0, 0, 15, 0, 5, 0, 0, 13, 2, 0
INVAR-20, Run: 018, P, 68, 0, 0, 0, 0, 15, 0, 5, 0, 0, 15, 0, 0
INVAR-20, Run: 019, P, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 020, P, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 021, P, 71, 0, 0, 0, 0, 15, 0, 5, 0, 0, 12, 3, 0
INVAR-20, Run: 022, P, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 023, P, 68, 0, 0, 0, 0, 15, 0, 5, 0, 0, 15, 0, 0
INVAR-20, Run: 024, P, 68, 0, 0, 0, 0, 15, 0, 5, 0, 0, 15, 0, 0
INVAR-20, Run: 025, P, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 026, P, 71, 0, 0, 0, 0, 15, 0, 5, 0, 0, 12, 3, 0
INVAR-20, Run: 027, P, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 028, P, 68, 0, 0, 0, 0, 15, 0, 5, 0, 0, 15, 0, 0
INVAR-20, Run: 029, P, 70, 0, 0, 0, 0, 15, 0, 5, 0, 0, 13, 2, 0
INVAR-20, Run: 030, P, 68, 0, 0, 0, 0, 15, 0, 5, 0, 0, 15, 0, 0
INVAR-20, Run: 031, P, 68, 0, 0, 0, 0, 15, 0, 5, 0, 0, 15, 0, 0
INVAR-20, Run: 032, P, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 033, P, 70, 0, 0, 0, 0, 15, 0, 5, 0, 0, 13, 2, 0
INVAR-20, Run: 034, P, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 035, P, 70, 0, 0, 0, 0, 15, 0, 5, 0, 0, 13, 2, 0
INVAR-20, Run: 036, P, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 037, P, 70, 0, 0, 0, 0, 15, 0, 5, 0, 0, 13, 2, 0
INVAR-20, Run: 038, P, 70, 0, 0, 0, 0, 15, 0, 5, 0, 0, 13, 2, 0
INVAR-20, Run: 039, P, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 040, P, 70, 0, 0, 0, 0, 15, 0, 5, 0, 0, 13, 2, 0
INVAR-20, Run: 041, P, 68, 0, 0, 0, 0, 15, 0, 5, 0, 0, 15, 0, 0
INVAR-20, Run: 042, P, 70, 0, 0, 0, 0, 15, 0, 5, 0, 0, 13, 2, 0
INVAR-20, Run: 043, P, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 044, P, 72, 0, 0, 0, 0, 15, 0, 5, 0, 0, 11, 4, 0
INVAR-20, Run: 045, P, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 046, P, 68, 0, 0, 0, 0, 15, 0, 5, 0, 0, 15, 0, 0
INVAR-20, Run: 047, P, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 048, P, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 049, P, 68, 0, 0, 0, 0, 15, 0, 5, 0, 0, 15, 0, 0
INVAR-20, Run: 050, P, 68, 0, 0, 0, 0, 15, 0, 5, 0, 0, 15, 0, 0
INVAR-20, Run: 051, P, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 052, P, 70, 0, 0, 0, 0, 15, 0, 5, 0, 0, 13, 2, 0
INVAR-20, Run: 053, P, 68, 0, 0, 0, 0, 15, 0, 5, 0, 0, 15, 0, 0
INVAR-20, Run: 054, P, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 055, P, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 056, P, 71, 0, 0, 0, 0, 15, 0, 5, 0, 0, 12, 3, 0
INVAR-20, Run: 057, P, 70, 0, 0, 0, 0, 15, 0, 5, 0, 0, 13, 2, 0
INVAR-20, Run: 058, P, 70, 0, 0, 0, 0, 15, 0, 5, 0, 0, 13, 2, 0
INVAR-20, Run: 059, P, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 060, P, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 061, P, 70, 0, 0, 0, 0, 15, 0, 5, 0, 0, 13, 2, 0
INVAR-20, Run: 062, P, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 063, P, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 064, P, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 065, P, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 066, P, 71, 0, 0, 0, 0, 15, 0, 5, 0, 0, 12, 3, 0
INVAR-20, Run: 067, P, 70, 0, 0, 0, 0, 15, 0, 5, 0, 0, 13, 2, 0
INVAR-20, Run: 068, P, 70, 0, 0, 0, 0, 15, 0, 5, 0, 0, 13, 2, 0
INVAR-20, Run: 069, P, 71, 0, 0, 0, 0, 15, 0, 5, 0, 0, 12, 3, 0
INVAR-20, Run: 070, P, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 071, P, 71, 0, 0, 0, 0, 15, 0, 5, 0, 0, 12, 3, 0
INVAR-20, Run: 072, P, 71, 0, 0, 0, 0, 15, 0, 5, 0, 0, 12, 3, 0
INVAR-20, Run: 073, P, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 074, P, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 075, P, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 076, P, 71, 0, 0, 0, 0, 15, 0, 5, 0, 0, 12, 3, 0
INVAR-20, Run: 077, P, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 078, P, 70, 0, 0, 0, 0, 15, 0, 5, 0, 0, 13, 2, 0
INVAR-20, Run: 079, P, 70, 0, 0, 0, 0, 15, 0, 5, 0, 0, 13, 2, 0
INVAR-20, Run: 080, P, 68, 0, 0, 0, 0, 15, 0, 5, 0, 0, 15, 0, 0
INVAR-20, Run: 081, P, 68, 0, 0, 0, 0, 15, 0, 5, 0, 0, 15, 0, 0
INVAR-20, Run: 082, P, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 083, P, 71, 0, 0, 0, 0, 15, 0, 5, 0, 0, 12, 3, 0
INVAR-20, Run: 084, P, 71, 0, 0, 0, 0, 15, 0, 5, 0, 0, 12, 3, 0
