Input Number, Run_Number, Result@ 100, A2, F1, F2, A1, F1P, F2P, Y, NEW_REACTION, Reaction1, Reaction2, Reaction3, Reaction4, Reaction5
INVAR-14, Run: 014, F, 55, 0, 0, 78, 0, 6, 3, 2, 3, 0, 8, 1, 3
INVAR-14, Run: 015, F, 52, 0, 0, 79, 0, 9, 2, 3, 2, 0, 10, 1, 2
INVAR-14, Run: 016, F, 53, 0, 0, 79, 0, 9, 2, 3, 2, 0, 9, 2, 2
INVAR-14, Run: 017, F, 58, 0, 0, 77, 0, 3, 4, 1, 4, 0, 6, 1, 4
INVAR-14, Run: 018, F, 53, 0, 0, 79, 0, 9, 2, 3, 2, 0, 9, 2, 2
INVAR-14, Run: 019, F, 54, 0, 0, 78, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-14, Run: 020, F, 55, 0, 0, 78, 0, 6, 3, 2, 3, 0, 8, 1, 3
INVAR-14, Run: 021, F, 54, 0, 0, 78, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-14, Run: 022, F, 54, 0, 0, 78, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-14, Run: 023, F, 56, 0, 0, 78, 0, 6, 3, 2, 3, 0, 7, 2, 3
INVAR-14, Run: 024, F, 52, 0, 0, 79, 0, 9, 2, 3, 2, 0, 10, 1, 2
INVAR-14, Run: 025, F, 49, 0, 0, 80, 0, 12, 1, 4, 1, 0, 12, 1, 1
INVAR-14, Run: 026, F, 56, 0, 0, 78, 0, 6, 3, 2, 3, 0, 7, 2, 3
INVAR-14, Run: 027, F, 51, 0, 0, 79, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-14, Run: 028, F, 54, 0, 0, 78, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-14, Run: 029, F, 48, 0, 0, 80, 0, 12, 1, 4, 1, 0, 13, 0, 1
INVAR-14, Run: 030, F, 55, 0, 0, 78, 0, 6, 3, 2, 3, 0, 8, 1, 3
INVAR-14, Run: 031, F, 49, 0, 0, 80, 0, 12, 1, 4, 1, 0, 12, 1, 1
INVAR-14, Run: 032, F, 57, 0, 0, 77, 0, 3, 4, 1, 4, 0, 7, 0, 4
INVAR-14, Run: 033, F, 57, 0, 0, 77, 0, 3, 4, 1, 4, 0, 7, 0, 4
INVAR-14, Run: 034, F, 51, 0, 0, 79, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-14, Run: 035, F, 50, 0, 0, 80, 0, 12, 1, 4, 1, 0, 11, 2, 1
INVAR-14, Run: 036, F, 60, 0, 0, 77, 0, 3, 4, 1, 4, 0, 4, 3, 4
INVAR-14, Run: 037, F, 57, 0, 0, 77, 0, 3, 4, 1, 4, 0, 7, 0, 4
INVAR-14, Run: 038, F, 57, 0, 0, 77, 0, 3, 4, 1, 4, 0, 7, 0, 4
INVAR-14, Run: 039, F, 58, 0, 0, 77, 0, 3, 4, 1, 4, 0, 6, 1, 4
INVAR-14, Run: 040, F, 55, 0, 0, 78, 0, 6, 3, 2, 3, 0, 8, 1, 3
INVAR-14, Run: 041, F, 54, 0, 0, 78, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-14, Run: 042, F, 54, 0, 0, 78, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-14, Run: 043, F, 54, 0, 0, 78, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-14, Run: 044, F, 54, 0, 0, 78, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-14, Run: 045, F, 55, 0, 0, 78, 0, 6, 3, 2, 3, 0, 8, 1, 3
INVAR-14, Run: 046, F, 51, 0, 0, 79, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-14, Run: 047, F, 59, 0, 0, 78, 0, 3, 4, 1, 3, 1, 5, 2, 4
INVAR-14, Run: 048, P, 61, 0, 0, 76, 0, 0, 5, 0, 5, 0, 4, 1, 5
INVAR-14, Run: 049, F, 57, 0, 0, 77, 0, 3, 4, 1, 4, 0, 7, 0, 4
INVAR-14, Run: 050, F, 58, 0, 0, 77, 0, 3, 4, 1, 4, 0, 6, 1, 4
INVAR-14, Run: 051, F, 54, 0, 0, 78, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-14, Run: 052, F, 48, 0, 0, 80, 0, 12, 1, 4, 1, 0, 13, 0, 1
INVAR-14, Run: 053, F, 51, 0, 0, 79, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-14, Run: 054, F, 58, 0, 0, 77, 0, 3, 4, 1, 4, 0, 6, 1, 4
INVAR-14, Run: 055, F, 50, 0, 0, 80, 0, 12, 1, 4, 1, 0, 11, 2, 1
INVAR-14, Run: 056, F, 54, 0, 0, 78, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-14, Run: 057, P, 62, 0, 0, 76, 0, 0, 5, 0, 5, 0, 3, 2, 5
INVAR-14, Run: 058, F, 54, 0, 0, 78, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-14, Run: 059, F, 53, 0, 0, 79, 0, 9, 2, 3, 2, 0, 9, 2, 2
INVAR-14, Run: 060, F, 56, 0, 0, 78, 0, 6, 3, 2, 3, 0, 7, 2, 3
INVAR-14, Run: 061, F, 55, 0, 0, 78, 0, 6, 3, 2, 3, 0, 8, 1, 3
INVAR-14, Run: 062, F, 55, 0, 0, 78, 0, 6, 3, 2, 3, 0, 8, 1, 3
INVAR-14, Run: 063, F, 49, 0, 0, 80, 0, 12, 1, 4, 1, 0, 12, 1, 1
INVAR-14, Run: 064, F, 54, 0, 0, 78, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-14, Run: 065, F, 51, 0, 0, 79, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-14, Run: 066, F, 57, 0, 0, 77, 0, 3, 4, 1, 4, 0, 7, 0, 4
INVAR-14, Run: 067, F, 50, 0, 0, 80, 0, 12, 1, 4, 1, 0, 11, 2, 1
INVAR-14, Run: 068, F, 51, 0, 0, 79, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-14, Run: 069, F, 54, 0, 0, 79, 0, 6, 3, 2, 2, 1, 9, 0, 3
INVAR-14, Run: 070, F, 57, 0, 0, 77, 0, 3, 4, 1, 4, 0, 7, 0, 4
INVAR-14, Run: 071, F, 51, 0, 0, 79, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-14, Run: 072, F, 55, 0, 0, 78, 0, 6, 3, 2, 3, 0, 8, 1, 3
INVAR-14, Run: 073, F, 52, 0, 0, 79, 0, 9, 2, 3, 2, 0, 10, 1, 2
INVAR-14, Run: 074, F, 56, 0, 0, 78, 0, 6, 3, 2, 3, 0, 7, 2, 3
INVAR-14, Run: 075, F, 55, 0, 0, 78, 0, 6, 3, 2, 3, 0, 8, 1, 3
INVAR-14, Run: 076, F, 56, 0, 0, 78, 0, 6, 3, 2, 3, 0, 7, 2, 3
INVAR-14, Run: 077, P, 60, 0, 0, 76, 0, 0, 5, 0, 5, 0, 5, 0, 5
INVAR-14, Run: 078, F, 54, 0, 0, 78, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-14, Run: 079, P, 60, 0, 0, 76, 0, 0, 5, 0, 5, 0, 5, 0, 5
INVAR-14, Run: 080, F, 52, 0, 0, 79, 0, 9, 2, 3, 2, 0, 10, 1, 2
INVAR-14, Run: 081, F, 51, 0, 0, 79, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-14, Run: 082, F, 58, 0, 0, 77, 0, 3, 4, 1, 4, 0, 6, 1, 4
INVAR-14, Run: 083, F, 50, 0, 0, 80, 0, 12, 1, 4, 1, 0, 11, 2, 1
INVAR-14, Run: 084, F, 54, 0, 0, 78, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-14, Run: 085, F, 52, 0, 0, 79, 0, 9, 2, 3, 2, 0, 10, 1, 2
INVAR-14, Run: 086, P, 60, 0, 0, 77, 0, 0, 5, 0, 4, 1, 5, 0, 5
INVAR-14, Run: 087, F, 55, 0, 0, 78, 0, 6, 3, 2, 3, 0, 8, 1, 3
INVAR-14, Run: 088, F, 50, 0, 0, 80, 0, 12, 1, 4, 1, 0, 11, 2, 1
INVAR-14, Run: 089, F, 55, 0, 0, 78, 0, 6, 3, 2, 3, 0, 8, 1, 3
INVAR-14, Run: 090, F, 57, 0, 0, 78, 0, 3, 4, 1, 3, 1, 7, 0, 4
INVAR-14, Run: 091, F, 48, 0, 0, 80, 0, 12, 1, 4, 1, 0, 13, 0, 1
INVAR-14, Run: 092, F, 51, 0, 0, 79, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-14, Run: 093, F, 57, 0, 0, 77, 0, 3, 4, 1, 4, 0, 7, 0, 4
INVAR-14, Run: 094, F, 54, 0, 0, 78, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-14, Run: 095, F, 57, 0, 0, 78, 0, 3, 4, 1, 3, 1, 7, 0, 4
INVAR-14, Run: 096, F, 51, 0, 0, 79, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-14, Run: 097, F, 48, 0, 0, 80, 0, 12, 1, 4, 1, 0, 13, 0, 1
INVAR-14, Run: 098, F, 57, 0, 0, 77, 0, 3, 4, 1, 4, 0, 7, 0, 4
INVAR-14, Run: 099, F, 52, 0, 0, 79, 0, 9, 2, 3, 2, 0, 10, 1, 2
INVAR-14, Run: 100, F, 54, 0, 0, 78, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-15, Run: 001, F, 150, 0, 0, 164, 0, 12, 1, 4, 1, 0, 11, 2, 1
INVAR-15, Run: 002, F, 151, 0, 0, 163, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-15, Run: 003, F, 154, 0, 0, 162, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-15, Run: 004, F, 149, 0, 0, 164, 0, 12, 1, 4, 1, 0, 12, 1, 1
INVAR-15, Run: 005, F, 154, 0, 0, 162, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-15, Run: 006, F, 154, 0, 0, 162, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-15, Run: 007, F, 154, 0, 0, 162, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-15, Run: 008, F, 157, 0, 0, 161, 0, 3, 4, 1, 4, 0, 7, 0, 4
INVAR-15, Run: 009, F, 149, 0, 0, 164, 0, 12, 1, 4, 1, 0, 12, 1, 1
INVAR-15, Run: 010, F, 154, 0, 0, 162, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-15, Run: 011, F, 154, 0, 0, 162, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-15, Run: 012, F, 154, 0, 0, 162, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-15, Run: 013, F, 148, 0, 0, 164, 0, 12, 1, 4, 1, 0, 13, 0, 1
INVAR-15, Run: 014, F, 155, 0, 0, 162, 0, 6, 3, 2, 3, 0, 8, 1, 3
INVAR-15, Run: 015, F, 154, 0, 0, 162, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-15, Run: 016, F, 149, 0, 0, 164, 0, 12, 1, 4, 1, 0, 12, 1, 1
INVAR-15, Run: 017, F, 149, 0, 0, 164, 0, 12, 1, 4, 1, 0, 12, 1, 1
INVAR-15, Run: 018, F, 151, 0, 0, 163, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-15, Run: 019, F, 154, 0, 0, 162, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-15, Run: 020, F, 158, 0, 0, 161, 0, 3, 4, 1, 4, 0, 6, 1, 4
INVAR-15, Run: 021, P, 160, 0, 0, 160, 0, 0, 5, 0, 5, 0, 5, 0, 5
INVAR-15, Run: 022, F, 151, 0, 0, 163, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-15, Run: 023, F, 151, 0, 0, 163, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-15, Run: 024, F, 151, 0, 0, 163, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-15, Run: 025, F, 154, 0, 0, 162, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-15, Run: 026, F, 157, 0, 0, 161, 0, 3, 4, 1, 4, 0, 7, 0, 4
INVAR-15, Run: 027, F, 151, 0, 0, 163, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-15, Run: 028, F, 157, 0, 0, 161, 0, 3, 4, 1, 4, 0, 7, 0, 4
INVAR-15, Run: 029, F, 157, 0, 0, 161, 0, 3, 4, 1, 4, 0, 7, 0, 4
INVAR-15, Run: 030, F, 152, 0, 0, 163, 0, 9, 2, 3, 2, 0, 10, 1, 2
INVAR-15, Run: 031, F, 155, 0, 0, 162, 0, 6, 3, 2, 3, 0, 8, 1, 3
INVAR-15, Run: 032, F, 151, 0, 0, 163, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-15, Run: 033, F, 154, 0, 0, 162, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-15, Run: 034, F, 154, 0, 0, 162, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-15, Run: 035, F, 154, 0, 0, 162, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-15, Run: 036, P, 160, 0, 0, 160, 0, 0, 5, 0, 5, 0, 5, 0, 5
INVAR-15, Run: 037, F, 154, 0, 0, 162, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-15, Run: 038, F, 149, 0, 0, 164, 0, 12, 1, 4, 1, 0, 12, 1, 1
INVAR-15, Run: 039, F, 157, 0, 0, 161, 0, 3, 4, 1, 4, 0, 7, 0, 4
INVAR-15, Run: 040, F, 148, 0, 0, 164, 0, 12, 1, 4, 1, 0, 13, 0, 1
INVAR-15, Run: 041, F, 154, 0, 0, 162, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-15, Run: 042, P, 160, 0, 0, 160, 0, 0, 5, 0, 5, 0, 5, 0, 5
INVAR-15, Run: 043, F, 154, 0, 0, 162, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-15, Run: 044, F, 154, 0, 0, 162, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-15, Run: 045, F, 157, 0, 0, 161, 0, 3, 4, 1, 4, 0, 7, 0, 4
INVAR-15, Run: 046, F, 152, 0, 0, 163, 0, 9, 2, 3, 2, 0, 10, 1, 2
INVAR-15, Run: 047, F, 152, 0, 0, 163, 0, 9, 2, 3, 2, 0, 10, 1, 2
INVAR-15, Run: 048, F, 154, 0, 0, 162, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-15, Run: 049, F, 151, 0, 0, 163, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-15, Run: 050, F, 151, 0, 0, 163, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-15, Run: 051, F, 148, 0, 0, 164, 0, 12, 1, 4, 1, 0, 13, 0, 1
INVAR-15, Run: 052, F, 154, 0, 0, 162, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-15, Run: 053, F, 148, 0, 0, 164, 0, 12, 1, 4, 1, 0, 13, 0, 1
INVAR-15, Run: 054, F, 149, 0, 0, 164, 0, 12, 1, 4, 1, 0, 12, 1, 1
INVAR-15, Run: 055, F, 154, 0, 0, 162, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-15, Run: 056, F, 157, 0, 0, 161, 0, 3, 4, 1, 4, 0, 7, 0, 4
INVAR-15, Run: 057, F, 151, 0, 0, 163, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-15, Run: 058, F, 152, 0, 0, 163, 0, 9, 2, 3, 2, 0, 10, 1, 2
INVAR-15, Run: 059, F, 149, 0, 0, 164, 0, 12, 1, 4, 1, 0, 12, 1, 1
INVAR-15, Run: 060, F, 151, 0, 0, 163, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-15, Run: 061, F, 148, 0, 0, 164, 0, 12, 1, 4, 1, 0, 13, 0, 1
INVAR-15, Run: 062, F, 155, 0, 0, 162, 0, 6, 3, 2, 3, 0, 8, 1, 3
INVAR-15, Run: 063, F, 151, 0, 0, 163, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-15, Run: 064, F, 151, 0, 0, 163, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-15, Run: 065, F, 155, 0, 0, 162, 0, 6, 3, 2, 3, 0, 8, 1, 3
INVAR-15, Run: 066, F, 157, 0, 0, 161, 0, 3, 4, 1, 4, 0, 7, 0, 4
INVAR-15, Run: 067, F, 151, 0, 0, 163, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-15, Run: 068, F, 149, 0, 0, 164, 0, 12, 1, 4, 1, 0, 12, 1, 1
INVAR-15, Run: 069, F, 151, 0, 0, 163, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-15, Run: 070, F, 151, 0, 0, 163, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-15, Run: 071, F, 152, 0, 0, 163, 0, 9, 2, 3, 2, 0, 10, 1, 2
INVAR-15, Run: 072, F, 149, 0, 0, 164, 0, 12, 1, 4, 1, 0, 12, 1, 1
INVAR-15, Run: 073, F, 157, 0, 0, 161, 0, 3, 4, 1, 4, 0, 7, 0, 4
INVAR-15, Run: 074, F, 151, 0, 0, 164, 0, 9, 2, 3, 1, 1, 11, 0, 2
INVAR-15, Run: 075, F, 151, 0, 0, 163, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-15, Run: 076, F, 151, 0, 0, 163, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-15, Run: 077, F, 157, 0, 0, 161, 0, 3, 4, 1, 4, 0, 7, 0, 4
INVAR-15, Run: 078, F, 148, 0, 0, 164, 0, 12, 1, 4, 1, 0, 13, 0, 1
INVAR-15, Run: 079, F, 155, 0, 0, 162, 0, 6, 3, 2, 3, 0, 8, 1, 3
INVAR-15, Run: 080, F, 154, 0, 0, 162, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-15, Run: 081, F, 154, 0, 0, 162, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-15, Run: 082, F, 149, 0, 0, 164, 0, 12, 1, 4, 1, 0, 12, 1, 1
INVAR-15, Run: 083, F, 154, 0, 0, 162, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-15, Run: 084, F, 151, 0, 0, 163, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-15, Run: 085, F, 151, 0, 0, 163, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-15, Run: 086, F, 154, 0, 0, 162, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-15, Run: 087, F, 149, 0, 0, 164, 0, 12, 1, 4, 1, 0, 12, 1, 1
INVAR-15, Run: 088, F, 157, 0, 0, 161, 0, 3, 4, 1, 4, 0, 7, 0, 4
INVAR-15, Run: 089, F, 154, 0, 0, 162, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-15, Run: 090, F, 152, 0, 0, 163, 0, 9, 2, 3, 2, 0, 10, 1, 2
INVAR-15, Run: 091, F, 157, 0, 0, 161, 0, 3, 4, 1, 4, 0, 7, 0, 4
INVAR-15, Run: 092, F, 151, 0, 0, 163, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-15, Run: 093, F, 152, 0, 0, 163, 0, 9, 2, 3, 2, 0, 10, 1, 2
INVAR-15, Run: 094, F, 152, 0, 0, 163, 0, 9, 2, 3, 2, 0, 10, 1, 2
INVAR-15, Run: 095, F, 149, 0, 0, 164, 0, 12, 1, 4, 1, 0, 12, 1, 1
INVAR-15, Run: 096, F, 151, 0, 0, 163, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-15, Run: 097, F, 154, 0, 0, 162, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-15, Run: 098, F, 154, 0, 0, 162, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-15, Run: 099, F, 152, 0, 0, 163, 0, 9, 2, 3, 2, 0, 10, 1, 2
INVAR-15, Run: 100, F, 151, 0, 0, 163, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-16, Run: 001, P, 0, 0, 5, 31, 5, 0, 0, 0, 4, 1, 0, 0, 0
INVAR-16, Run: 002, P, 0, 0, 5, 31, 5, 0, 0, 0, 4, 1, 0, 0, 0
INVAR-16, Run: 003, P, 0, 0, 5, 30, 5, 0, 0, 0, 5, 0, 0, 0, 0
INVAR-16, Run: 004, P, 0, 0, 5, 31, 5, 0, 0, 0, 4, 1, 0, 0, 0
INVAR-16, Run: 005, P, 0, 0, 5, 30, 5, 0, 0, 0, 5, 0, 0, 0, 0
INVAR-16, Run: 006, P, 0, 0, 5, 30, 5, 0, 0, 0, 5, 0, 0, 0, 0
INVAR-16, Run: 007, P, 0, 0, 5, 30, 5, 0, 0, 0, 5, 0, 0, 0, 0
INVAR-16, Run: 008, P, 0, 0, 5, 30, 5, 0, 0, 0, 5, 0, 0, 0, 0
INVAR-16, Run: 009, P, 0, 0, 5, 31, 5, 0, 0, 0, 4, 1, 0, 0, 0
INVAR-16, Run: 010, P, 0, 0, 5, 30, 5, 0, 0, 0, 5, 0, 0, 0, 0
INVAR-16, Run: 011, P, 0, 0, 5, 30, 5, 0, 0, 0, 5, 0, 0, 0, 0
INVAR-16, Run: 012, P, 0, 0, 5, 30, 5, 0, 0, 0, 5, 0, 0, 0, 0
INVAR-16, Run: 013, P, 0, 0, 5, 30, 5, 0, 0, 0, 5, 0, 0, 0, 0
INVAR-16, Run: 014, P, 0, 0, 5, 30, 5, 0, 0, 0, 5, 0, 0, 0, 0
INVAR-16, Run: 015, P, 0, 0, 5, 30, 5, 0, 0, 0, 5, 0, 0, 0, 0
INVAR-16, Run: 016, P, 0, 0, 5, 30, 5, 0, 0, 0, 5, 0, 0, 0, 0
INVAR-16, Run: 017, P, 0, 0, 5, 30, 5, 0, 0, 0, 5, 0, 0, 0, 0
INVAR-16, Run: 018, P, 0, 0, 5, 31, 5, 0, 0, 0, 4, 1, 0, 0, 0
INVAR-16, Run: 019, P, 0, 0, 5, 31, 5, 0, 0, 0, 4, 1, 0, 0, 0
INVAR-16, Run: 020, P, 0, 0, 5, 31, 5, 0, 0, 0, 4, 1, 0, 0, 0
INVAR-16, Run: 021, P, 0, 0, 5, 31, 5, 0, 0, 0, 4, 1, 0, 0, 0
INVAR-16, Run: 022, P, 0, 0, 5, 30, 5, 0, 0, 0, 5, 0, 0, 0, 0
INVAR-16, Run: 023, P, 0, 0, 5, 31, 5, 0, 0, 0, 4, 1, 0, 0, 0
INVAR-16, Run: 024, P, 0, 0, 5, 31, 5, 0, 0, 0, 4, 1, 0, 0, 0
INVAR-16, Run: 025, P, 0, 0, 5, 30, 5, 0, 0, 0, 5, 0, 0, 0, 0
INVAR-16, Run: 026, P, 0, 0, 5, 31, 5, 0, 0, 0, 4, 1, 0, 0, 0
INVAR-16, Run: 027, P, 0, 0, 5, 30, 5, 0, 0, 0, 5, 0, 0, 0, 0
INVAR-16, Run: 028, P, 0, 0, 5, 30, 5, 0, 0, 0, 5, 0, 0, 0, 0
INVAR-16, Run: 029, P, 0, 0, 5, 31, 5, 0, 0, 0, 4, 1, 0, 0, 0
INVAR-16, Run: 030, P, 0, 0, 5, 30, 5, 0, 0, 0, 5, 0, 0, 0, 0
INVAR-16, Run: 031, P, 0, 0, 5, 30, 5, 0, 0, 0, 5, 0, 0, 0, 0
INVAR-16, Run: 032, P, 0, 0, 5, 30, 5, 0, 0, 0, 5, 0, 0, 0, 0
INVAR-16, Run: 033, P, 0, 0, 5, 30, 5, 0, 0, 0, 5, 0, 0, 0, 0
INVAR-16, Run: 034, P, 0, 0, 5, 30, 5, 0, 0, 0, 5, 0, 0, 0, 0
INVAR-16, Run: 035, P, 0, 0, 5, 30, 5, 0, 0, 0, 5, 0, 0, 0, 0
INVAR-16, Run: 036, P, 0, 0, 5, 30, 5, 0, 0, 0, 5, 0, 0, 0, 0
INVAR-16, Run: 037, P, 0, 0, 5, 30, 5, 0, 0, 0, 5, 0, 0, 0, 0
INVAR-16, Run: 038, P, 0, 0, 5, 30, 5, 0, 0, 0, 5, 0, 0, 0, 0
INVAR-16, Run: 039, P, 0, 0, 5, 30, 5, 0, 0, 0, 5, 0, 0, 0, 0
INVAR-16, Run: 040, P, 0, 0, 5, 30, 5, 0, 0, 0, 5, 0, 0, 0, 0
INVAR-16, Run: 041, P, 0, 0, 5, 31, 5, 0, 0, 0, 4, 1, 0, 0, 0
INVAR-16, Run: 042, P, 0, 0, 5, 31, 5, 0, 0, 0, 4, 1, 0, 0, 0
INVAR-16, Run: 043, P, 0, 0, 5, 31, 5, 0, 0, 0, 4, 1, 0, 0, 0
INVAR-16, Run: 044, P, 0, 0, 5, 31, 5, 0, 0, 0, 4, 1, 0, 0, 0
INVAR-16, Run: 045, P, 0, 0, 5, 31, 5, 0, 0, 0, 4, 1, 0, 0, 0
INVAR-16, Run: 046, P, 0, 0, 5, 30, 5, 0, 0, 0, 5, 0, 0, 0, 0
INVAR-16, Run: 047, P, 0, 0, 5, 30, 5, 0, 0, 0, 5, 0, 0, 0, 0
INVAR-16, Run: 048, P, 0, 0, 5, 31, 5, 0, 0, 0, 4, 1, 0, 0, 0
INVAR-16, Run: 049, P, 0, 0, 5, 30, 5, 0, 0, 0, 5, 0, 0, 0, 0
INVAR-16, Run: 050, P, 0, 0, 5, 30, 5, 0, 0, 0, 5, 0, 0, 0, 0
INVAR-16, Run: 051, P, 0, 0, 5, 30, 5, 0, 0, 0, 5, 0, 0, 0, 0
INVAR-16, Run: 052, P, 0, 0, 5, 30, 5, 0, 0, 0, 5, 0, 0, 0, 0
INVAR-16, Run: 053, P, 0, 0, 5, 30, 5, 0, 0, 0, 5, 0, 0, 0, 0
INVAR-16, Run: 054, P, 0, 0, 5, 30, 5, 0, 0, 0, 5, 0, 0, 0, 0
INVAR-16, Run: 055, P, 0, 0, 5, 32, 5, 0, 0, 0, 3, 2, 0, 0, 0
INVAR-16, Run: 056, P, 0, 0, 5, 30, 5, 0, 0, 0, 5, 0, 0, 0, 0
INVAR-16, Run: 057, P, 0, 0, 5, 31, 5, 0, 0, 0, 4, 1, 0, 0, 0
INVAR-16, Run: 058, P, 0, 0, 5, 30, 5, 0, 0, 0, 5, 0, 0, 0, 0
INVAR-16, Run: 059, P, 0, 0, 5, 31, 5, 0, 0, 0, 4, 1, 0, 0, 0
INVAR-16, Run: 060, P, 0, 0, 5, 31, 5, 0, 0, 0, 4, 1, 0, 0, 0
INVAR-16, Run: 061, P, 0, 0, 5, 30, 5, 0, 0, 0, 5, 0, 0, 0, 0
INVAR-16, Run: 062, P, 0, 0, 5, 31, 5, 0, 0, 0, 4, 1, 0, 0, 0
INVAR-16, Run: 063, P, 0, 0, 5, 30, 5, 0, 0, 0, 5, 0, 0, 0, 0
INVAR-16, Run: 064, P, 0, 0, 5, 30, 5, 0, 0, 0, 5, 0, 0, 0, 0
INVAR-16, Run: 065, P, 0, 0, 5, 30, 5, 0, 0, 0, 5, 0, 0, 0, 0
INVAR-16, Run: 066, P, 0, 0, 5, 30, 5, 0, 0, 0, 5, 0, 0, 0, 0
INVAR-16, Run: 067, P, 0, 0, 5, 30, 5, 0, 0, 0, 5, 0, 0, 0, 0
INVAR-16, Run: 068, P, 0, 0, 5, 31, 5, 0, 0, 0, 4, 1, 0, 0, 0
INVAR-16, Run: 069, P, 0, 0, 5, 31, 5, 0, 0, 0, 4, 1, 0, 0, 0
INVAR-16, Run: 070, P, 0, 0, 5, 30, 5, 0, 0, 0, 5, 0, 0, 0, 0
