Input Number, Run_Number, Result@ 100, Y, V, X, Reaction2, Reaction3, Reaction4, Reaction5
INVAR-12, Run: 087, P, 0, 0, 122, 64, 8, 72, 0
INVAR-12, Run: 088, P, 0, 0, 119, 63, 11, 71, 3
INVAR-12, Run: 089, P, 0, 0, 119, 63, 11, 69, 5
INVAR-12, Run: 090, P, 0, 0, 122, 64, 8, 69, 3
INVAR-12, Run: 091, P, 0, 0, 122, 64, 8, 68, 4
INVAR-12, Run: 092, P, 0, 0, 125, 65, 5, 67, 3
INVAR-12, Run: 093, P, 0, 0, 116, 62, 14, 74, 2
INVAR-12, Run: 094, P, 0, 0, 122, 64, 8, 71, 1
INVAR-12, Run: 095, P, 0, 0, 119, 63, 11, 69, 5
INVAR-12, Run: 096, P, 0, 0, 122, 64, 8, 64, 8
INVAR-12, Run: 097, P, 0, 0, 119, 63, 11, 74, 0
INVAR-12, Run: 098, P, 0, 0, 116, 62, 14, 72, 4
INVAR-12, Run: 099, P, 0, 0, 113, 61, 17, 72, 6
INVAR-12, Run: 100, P, 0, 0, 119, 63, 11, 71, 3
INVAR-13, Run: 001, P, 0, 0, 2, 5, 3, 4, 4
INVAR-13, Run: 002, P, 0, 0, 2, 5, 3, 7, 1
INVAR-13, Run: 003, P, 0, 0, 2, 5, 3, 6, 2
INVAR-13, Run: 004, P, 0, 0, 5, 6, 0, 6, 0
INVAR-13, Run: 005, P, 0, 0, 2, 5, 3, 7, 1
INVAR-13, Run: 006, P, 0, 0, 2, 5, 3, 6, 2
INVAR-13, Run: 007, P, 0, 0, 2, 5, 3, 8, 0
INVAR-13, Run: 008, P, 0, 0, 2, 5, 3, 6, 2
INVAR-13, Run: 009, P, 0, 0, 2, 5, 3, 5, 3
INVAR-13, Run: 010, P, 0, 0, 2, 5, 3, 5, 3
INVAR-13, Run: 011, P, 0, 0, 2, 5, 3, 5, 3
INVAR-13, Run: 012, P, 0, 0, 2, 5, 3, 8, 0
INVAR-13, Run: 013, P, 0, 0, 2, 5, 3, 8, 0
INVAR-13, Run: 014, P, 0, 0, 2, 5, 3, 7, 1
INVAR-13, Run: 015, P, 0, 0, 2, 5, 3, 5, 3
INVAR-13, Run: 016, P, 0, 0, 2, 5, 3, 6, 2
INVAR-13, Run: 017, P, 0, 0, 2, 5, 3, 5, 3
INVAR-13, Run: 018, P, 0, 0, 2, 5, 3, 7, 1
INVAR-13, Run: 019, P, 0, 0, 2, 5, 3, 5, 3
INVAR-13, Run: 020, P, 0, 0, 2, 5, 3, 8, 0
INVAR-13, Run: 021, P, 0, 0, 2, 5, 3, 7, 1
INVAR-13, Run: 022, P, 0, 0, 2, 5, 3, 6, 2
INVAR-13, Run: 023, P, 0, 0, 2, 5, 3, 7, 1
INVAR-13, Run: 024, P, 0, 0, 2, 5, 3, 5, 3
INVAR-13, Run: 025, P, 0, 0, 2, 5, 3, 6, 2
INVAR-13, Run: 026, P, 0, 0, 2, 5, 3, 5, 3
INVAR-13, Run: 027, P, 0, 0, 2, 5, 3, 5, 3
INVAR-13, Run: 028, P, 0, 0, 2, 5, 3, 8, 0
INVAR-13, Run: 029, P, 0, 0, 2, 5, 3, 6, 2
INVAR-13, Run: 030, P, 0, 0, 2, 5, 3, 6, 2
INVAR-13, Run: 031, P, 0, 0, 2, 5, 3, 7, 1
INVAR-13, Run: 032, P, 0, 0, 2, 5, 3, 5, 3
INVAR-13, Run: 033, P, 0, 0, 2, 5, 3, 7, 1
INVAR-13, Run: 034, P, 0, 0, 2, 5, 3, 6, 2
INVAR-13, Run: 035, P, 0, 0, 5, 6, 0, 6, 0
INVAR-13, Run: 036, P, 0, 0, 5, 6, 0, 6, 0
INVAR-13, Run: 037, P, 0, 0, 5, 6, 0, 5, 1
INVAR-13, Run: 038, P, 0, 0, 2, 5, 3, 6, 2
INVAR-13, Run: 039, P, 0, 0, 2, 5, 3, 8, 0
INVAR-13, Run: 040, P, 0, 0, 2, 5, 3, 5, 3
INVAR-13, Run: 041, P, 0, 0, 2, 5, 3, 5, 3
INVAR-13, Run: 042, P, 0, 0, 5, 6, 0, 5, 1
INVAR-13, Run: 043, P, 0, 0, 2, 5, 3, 7, 1
INVAR-13, Run: 044, P, 0, 0, 2, 5, 3, 6, 2
INVAR-13, Run: 045, P, 0, 0, 2, 5, 3, 7, 1
INVAR-13, Run: 046, P, 0, 0, 5, 6, 0, 6, 0
INVAR-13, Run: 047, P, 0, 0, 2, 5, 3, 6, 2
INVAR-13, Run: 048, P, 0, 0, 2, 5, 3, 7, 1
INVAR-13, Run: 049, P, 0, 0, 2, 5, 3, 5, 3
INVAR-13, Run: 050, P, 0, 0, 2, 5, 3, 7, 1
INVAR-13, Run: 051, P, 0, 0, 2, 5, 3, 7, 1
INVAR-13, Run: 052, P, 0, 0, 2, 5, 3, 6, 2
INVAR-13, Run: 053, P, 0, 0, 5, 6, 0, 6, 0
INVAR-13, Run: 054, P, 0, 0, 5, 6, 0, 6, 0
INVAR-13, Run: 055, P, 0, 0, 5, 6, 0, 6, 0
INVAR-13, Run: 056, P, 0, 0, 2, 5, 3, 5, 3
INVAR-13, Run: 057, P, 0, 0, 5, 6, 0, 5, 1
INVAR-13, Run: 058, P, 0, 0, 2, 5, 3, 6, 2
INVAR-13, Run: 059, P, 0, 0, 2, 5, 3, 7, 1
INVAR-13, Run: 060, P, 0, 0, 5, 6, 0, 6, 0
INVAR-13, Run: 061, P, 0, 0, 5, 6, 0, 5, 1
INVAR-13, Run: 062, P, 0, 0, 5, 6, 0, 5, 1
INVAR-13, Run: 063, P, 0, 0, 2, 5, 3, 5, 3
INVAR-13, Run: 064, P, 0, 0, 5, 6, 0, 5, 1
INVAR-13, Run: 065, P, 0, 0, 2, 5, 3, 6, 2
INVAR-13, Run: 066, P, 0, 0, 2, 5, 3, 5, 3
INVAR-13, Run: 067, P, 0, 0, 2, 5, 3, 6, 2
INVAR-13, Run: 068, P, 0, 0, 2, 5, 3, 7, 1
INVAR-13, Run: 069, P, 0, 0, 2, 5, 3, 5, 3
INVAR-13, Run: 070, P, 0, 0, 2, 5, 3, 6, 2
INVAR-13, Run: 071, P, 0, 0, 2, 5, 3, 7, 1
INVAR-13, Run: 072, P, 0, 0, 2, 5, 3, 5, 3
INVAR-13, Run: 073, P, 0, 0, 2, 5, 3, 6, 2
INVAR-13, Run: 074, P, 0, 0, 5, 6, 0, 6, 0
INVAR-13, Run: 075, P, 0, 0, 2, 5, 3, 7, 1
INVAR-13, Run: 076, P, 0, 0, 2, 5, 3, 6, 2
INVAR-13, Run: 077, P, 0, 0, 2, 5, 3, 6, 2
INVAR-13, Run: 078, P, 0, 0, 2, 5, 3, 6, 2
INVAR-13, Run: 079, P, 0, 0, 2, 5, 3, 8, 0
INVAR-13, Run: 080, P, 0, 0, 5, 6, 0, 5, 1
INVAR-13, Run: 081, P, 0, 0, 5, 6, 0, 6, 0
INVAR-13, Run: 082, P, 0, 0, 2, 5, 3, 5, 3
INVAR-13, Run: 083, P, 0, 0, 5, 6, 0, 5, 1
INVAR-13, Run: 084, P, 0, 0, 2, 5, 3, 7, 1
INVAR-13, Run: 085, P, 0, 0, 2, 5, 3, 6, 2
INVAR-13, Run: 086, P, 0, 0, 2, 5, 3, 5, 3
INVAR-13, Run: 087, P, 0, 0, 2, 5, 3, 7, 1
INVAR-13, Run: 088, P, 0, 0, 5, 6, 0, 6, 0
INVAR-13, Run: 089, P, 0, 0, 2, 5, 3, 8, 0
INVAR-13, Run: 090, P, 0, 0, 2, 5, 3, 6, 2
INVAR-13, Run: 091, P, 0, 0, 5, 6, 0, 5, 1
INVAR-13, Run: 092, P, 0, 0, 2, 5, 3, 8, 0
INVAR-13, Run: 093, P, 0, 0, 5, 6, 0, 6, 0
INVAR-13, Run: 094, P, 0, 0, 2, 5, 3, 8, 0
INVAR-13, Run: 095, P, 0, 0, 2, 5, 3, 6, 2
INVAR-13, Run: 096, P, 0, 0, 2, 5, 3, 8, 0
INVAR-13, Run: 097, P, 0, 0, 2, 5, 3, 5, 3
INVAR-13, Run: 098, P, 0, 0, 2, 5, 3, 7, 1
INVAR-13, Run: 099, P, 0, 0, 2, 5, 3, 7, 1
INVAR-13, Run: 100, P, 0, 0, 2, 5, 3, 5, 3
INVAR-14, Run: 001, P, 0, 0, 88, 27, 5, 29, 3
INVAR-14, Run: 002, P, 0, 0, 85, 26, 8, 32, 2
INVAR-14, Run: 003, P, 0, 0, 85, 26, 8, 33, 1
INVAR-14, Run: 004, P, 0, 0, 85, 26, 8, 33, 1
INVAR-14, Run: 005, P, 0, 0, 82, 25, 11, 32, 4
INVAR-14, Run: 006, P, 0, 0, 85, 26, 8, 33, 1
INVAR-14, Run: 007, P, 0, 0, 82, 25, 11, 35, 1
INVAR-14, Run: 008, P, 0, 0, 85, 26, 8, 34, 0
INVAR-14, Run: 009, P, 0, 0, 82, 25, 11, 35, 1
INVAR-14, Run: 010, P, 0, 0, 88, 27, 5, 30, 2
INVAR-14, Run: 011, P, 0, 0, 82, 25, 11, 36, 0
INVAR-14, Run: 012, P, 0, 0, 85, 26, 8, 32, 2
INVAR-14, Run: 013, P, 0, 0, 85, 26, 8, 32, 2
INVAR-14, Run: 014, P, 0, 0, 85, 26, 8, 32, 2
INVAR-14, Run: 015, P, 0, 0, 85, 26, 8, 34, 0
INVAR-14, Run: 016, P, 0, 0, 82, 25, 11, 34, 2
INVAR-14, Run: 017, P, 0, 0, 82, 25, 11, 35, 1
INVAR-14, Run: 018, P, 0, 0, 82, 25, 11, 33, 3
INVAR-14, Run: 019, P, 0, 0, 82, 25, 11, 35, 1
INVAR-14, Run: 020, P, 0, 0, 82, 25, 11, 33, 3
INVAR-14, Run: 021, P, 0, 0, 85, 26, 8, 31, 3
INVAR-14, Run: 022, P, 0, 0, 82, 25, 11, 34, 2
INVAR-14, Run: 023, P, 0, 0, 85, 26, 8, 34, 0
INVAR-14, Run: 024, P, 0, 0, 88, 27, 5, 29, 3
INVAR-14, Run: 025, P, 0, 0, 85, 26, 8, 34, 0
INVAR-14, Run: 026, P, 0, 0, 82, 25, 11, 35, 1
INVAR-14, Run: 027, P, 0, 0, 85, 26, 8, 33, 1
INVAR-14, Run: 028, P, 0, 0, 85, 26, 8, 32, 2
INVAR-14, Run: 029, P, 0, 0, 82, 25, 11, 35, 1
INVAR-14, Run: 030, P, 0, 0, 82, 25, 11, 32, 4
INVAR-14, Run: 031, P, 0, 0, 82, 25, 11, 34, 2
INVAR-14, Run: 032, P, 0, 0, 82, 25, 11, 35, 1
INVAR-14, Run: 033, P, 0, 0, 79, 24, 14, 35, 3
INVAR-14, Run: 034, P, 0, 0, 82, 25, 11, 36, 0
INVAR-14, Run: 035, P, 0, 0, 82, 25, 11, 35, 1
INVAR-14, Run: 036, P, 0, 0, 85, 26, 8, 33, 1
INVAR-14, Run: 037, P, 0, 0, 82, 25, 11, 36, 0
INVAR-14, Run: 038, P, 0, 0, 85, 26, 8, 33, 1
INVAR-14, Run: 039, P, 0, 0, 85, 26, 8, 31, 3
INVAR-14, Run: 040, P, 0, 0, 82, 25, 11, 36, 0
INVAR-14, Run: 041, P, 0, 0, 85, 26, 8, 33, 1
INVAR-14, Run: 042, P, 0, 0, 82, 25, 11, 35, 1
INVAR-14, Run: 043, P, 0, 0, 82, 25, 11, 35, 1
INVAR-14, Run: 044, P, 0, 0, 82, 25, 11, 36, 0
INVAR-14, Run: 045, P, 0, 0, 85, 26, 8, 31, 3
INVAR-14, Run: 046, P, 0, 0, 85, 26, 8, 32, 2
INVAR-14, Run: 047, P, 0, 0, 85, 26, 8, 33, 1
INVAR-14, Run: 048, P, 0, 0, 88, 27, 5, 31, 1
INVAR-14, Run: 049, P, 0, 0, 82, 25, 11, 35, 1
INVAR-14, Run: 050, P, 0, 0, 82, 25, 11, 35, 1
INVAR-14, Run: 051, P, 0, 0, 85, 26, 8, 32, 2
INVAR-14, Run: 052, P, 0, 0, 82, 25, 11, 32, 4
INVAR-14, Run: 053, P, 0, 0, 88, 27, 5, 31, 1
INVAR-14, Run: 054, P, 0, 0, 85, 26, 8, 33, 1
INVAR-14, Run: 055, P, 0, 0, 85, 26, 8, 33, 1
INVAR-14, Run: 056, P, 0, 0, 82, 25, 11, 34, 2
INVAR-14, Run: 057, P, 0, 0, 85, 26, 8, 31, 3
INVAR-14, Run: 058, P, 0, 0, 85, 26, 8, 33, 1
INVAR-14, Run: 059, P, 0, 0, 82, 25, 11, 35, 1
INVAR-14, Run: 060, P, 0, 0, 85, 26, 8, 32, 2
INVAR-14, Run: 061, P, 0, 0, 82, 25, 11, 36, 0
INVAR-14, Run: 062, P, 0, 0, 88, 27, 5, 32, 0
INVAR-14, Run: 063, P, 0, 0, 82, 25, 11, 35, 1
INVAR-14, Run: 064, P, 0, 0, 85, 26, 8, 32, 2
INVAR-14, Run: 065, P, 0, 0, 88, 27, 5, 29, 3
INVAR-14, Run: 066, P, 0, 0, 85, 26, 8, 32, 2
INVAR-14, Run: 067, P, 0, 0, 85, 26, 8, 33, 1
INVAR-14, Run: 068, P, 0, 0, 85, 26, 8, 32, 2
INVAR-14, Run: 069, P, 0, 0, 85, 26, 8, 33, 1
INVAR-14, Run: 070, P, 0, 0, 85, 26, 8, 33, 1
INVAR-14, Run: 071, P, 0, 0, 82, 25, 11, 34, 2
INVAR-14, Run: 072, P, 0, 0, 85, 26, 8, 33, 1
INVAR-14, Run: 073, P, 0, 0, 82, 25, 11, 34, 2
INVAR-14, Run: 074, P, 0, 0, 82, 25, 11, 33, 3
INVAR-14, Run: 075, P, 0, 0, 82, 25, 11, 35, 1
INVAR-14, Run: 076, P, 0, 0, 85, 26, 8, 33, 1
INVAR-14, Run: 077, P, 0, 0, 88, 27, 5, 30, 2
INVAR-14, Run: 078, P, 0, 0, 85, 26, 8, 33, 1
INVAR-14, Run: 079, P, 0, 0, 85, 26, 8, 32, 2
INVAR-14, Run: 080, P, 0, 0, 88, 27, 5, 31, 1
INVAR-14, Run: 081, P, 0, 0, 85, 26, 8, 34, 0
INVAR-14, Run: 082, P, 0, 0, 85, 26, 8, 33, 1
INVAR-14, Run: 083, P, 0, 0, 82, 25, 11, 36, 0
INVAR-14, Run: 084, P, 0, 0, 88, 27, 5, 32, 0
INVAR-14, Run: 085, P, 0, 0, 82, 25, 11, 34, 2
INVAR-14, Run: 086, P, 0, 0, 85, 26, 8, 31, 3
INVAR-14, Run: 087, P, 0, 0, 85, 26, 8, 33, 1
INVAR-14, Run: 088, P, 0, 0, 85, 26, 8, 34, 0
INVAR-14, Run: 089, P, 0, 0, 85, 26, 8, 33, 1
INVAR-14, Run: 090, P, 0, 0, 82, 25, 11, 32, 4
INVAR-14, Run: 091, P, 0, 0, 82, 25, 11, 35, 1
INVAR-14, Run: 092, P, 0, 0, 82, 25, 11, 34, 2
INVAR-14, Run: 093, P, 0, 0, 85, 26, 8, 29, 5
INVAR-14, Run: 094, P, 0, 0, 82, 25, 11, 35, 1
INVAR-14, Run: 095, P, 0, 0, 85, 26, 8, 32, 2
INVAR-14, Run: 096, P, 0, 0, 82, 25, 11, 31, 5
INVAR-14, Run: 097, P, 0, 0, 82, 25, 11, 32, 4
INVAR-14, Run: 098, P, 0, 0, 85, 26, 8, 32, 2
INVAR-14, Run: 099, P, 0, 0, 88, 27, 5, 31, 1
INVAR-14, Run: 100, P, 0, 0, 82, 25, 11, 35, 1
INVAR-15, Run: 001, P, 0, 0, 161, 50, 12, 57, 5
INVAR-15, Run: 002, P, 0, 0, 161, 50, 12, 60, 2
INVAR-15, Run: 003, P, 0, 0, 155, 48, 18, 64, 2
INVAR-15, Run: 004, P, 0, 0, 158, 49, 15, 62, 2
INVAR-15, Run: 005, P, 0, 0, 155, 48, 18, 62, 4
INVAR-15, Run: 006, P, 0, 0, 158, 49, 15, 63, 1
INVAR-15, Run: 007, P, 0, 0, 158, 49, 15, 63, 1
INVAR-15, Run: 008, P, 0, 0, 158, 49, 15, 63, 1
INVAR-15, Run: 009, P, 0, 0, 158, 49, 15, 62, 2
INVAR-15, Run: 010, P, 0, 0, 164, 51, 9, 57, 3
INVAR-15, Run: 011, P, 0, 0, 161, 50, 12, 60, 2
INVAR-15, Run: 012, P, 0, 0, 164, 51, 9, 58, 2
INVAR-15, Run: 013, P, 0, 0, 161, 50, 12, 59, 3
INVAR-15, Run: 014, P, 0, 0, 161, 50, 12, 59, 3
INVAR-15, Run: 015, P, 0, 0, 158, 49, 15, 61, 3
INVAR-15, Run: 016, P, 0, 0, 158, 49, 15, 64, 0
INVAR-15, Run: 017, P, 0, 0, 161, 50, 12, 59, 3
INVAR-15, Run: 018, P, 0, 0, 164, 51, 9, 59, 1
INVAR-15, Run: 019, P, 0, 0, 161, 50, 12, 56, 6
INVAR-15, Run: 020, P, 0, 0, 158, 49, 15, 59, 5
INVAR-15, Run: 021, P, 0, 0, 161, 50, 12, 60, 2
INVAR-15, Run: 022, P, 0, 0, 158, 49, 15, 60, 4
INVAR-15, Run: 023, P, 0, 0, 164, 51, 9, 56, 4
INVAR-15, Run: 024, P, 0, 0, 164, 51, 9, 52, 8
INVAR-15, Run: 025, P, 0, 0, 164, 51, 9, 54, 6
INVAR-15, Run: 026, P, 0, 0, 158, 49, 15, 63, 1
INVAR-15, Run: 027, P, 0, 0, 158, 49, 15, 60, 4
INVAR-15, Run: 028, P, 0, 0, 161, 50, 12, 60, 2
INVAR-15, Run: 029, P, 0, 0, 167, 52, 6, 57, 1
INVAR-15, Run: 030, P, 0, 0, 164, 51, 9, 57, 3
INVAR-15, Run: 031, P, 0, 0, 164, 51, 9, 57, 3
INVAR-15, Run: 032, P, 0, 0, 161, 50, 12, 59, 3
INVAR-15, Run: 033, P, 0, 0, 155, 48, 18, 64, 2
INVAR-15, Run: 034, P, 0, 0, 161, 50, 12, 59, 3
INVAR-15, Run: 035, P, 0, 0, 161, 50, 12, 60, 2
INVAR-15, Run: 036, P, 0, 0, 158, 49, 15, 62, 2
INVAR-15, Run: 037, P, 0, 0, 161, 50, 12, 61, 1
INVAR-15, Run: 038, P, 0, 0, 161, 50, 12, 59, 3
INVAR-15, Run: 039, P, 0, 0, 161, 50, 12, 61, 1
INVAR-15, Run: 040, P, 0, 0, 164, 51, 9, 59, 1
INVAR-15, Run: 041, P, 0, 0, 161, 50, 12, 61, 1
INVAR-15, Run: 042, P, 0, 0, 164, 51, 9, 57, 3
INVAR-15, Run: 043, P, 0, 0, 161, 50, 12, 58, 4
INVAR-15, Run: 044, P, 0, 0, 158, 49, 15, 63, 1
INVAR-15, Run: 045, P, 0, 0, 161, 50, 12, 58, 4
INVAR-15, Run: 046, P, 0, 0, 164, 51, 9, 59, 1
INVAR-15, Run: 047, P, 0, 0, 164, 51, 9, 59, 1
INVAR-15, Run: 048, P, 0, 0, 161, 50, 12, 60, 2
INVAR-15, Run: 049, P, 0, 0, 161, 50, 12, 61, 1
INVAR-15, Run: 050, P, 0, 0, 158, 49, 15, 63, 1
INVAR-15, Run: 051, P, 0, 0, 164, 51, 9, 54, 6
INVAR-15, Run: 052, P, 0, 0, 158, 49, 15, 63, 1
INVAR-15, Run: 053, P, 0, 0, 164, 51, 9, 55, 5
INVAR-15, Run: 054, P, 0, 0, 161, 50, 12, 60, 2
INVAR-15, Run: 055, P, 0, 0, 161, 50, 12, 59, 3
INVAR-15, Run: 056, P, 0, 0, 158, 49, 15, 61, 3
INVAR-15, Run: 057, P, 0, 0, 158, 49, 15, 63, 1
INVAR-15, Run: 058, P, 0, 0, 161, 50, 12, 61, 1
INVAR-15, Run: 059, P, 0, 0, 158, 49, 15, 57, 7
INVAR-15, Run: 060, P, 0, 0, 161, 50, 12, 58, 4
INVAR-15, Run: 061, P, 0, 0, 161, 50, 12, 61, 1
INVAR-15, Run: 062, P, 0, 0, 161, 50, 12, 59, 3
INVAR-15, Run: 063, P, 0, 0, 155, 48, 18, 62, 4
INVAR-15, Run: 064, P, 0, 0, 161, 50, 12, 58, 4
INVAR-15, Run: 065, P, 0, 0, 158, 49, 15, 60, 4
INVAR-15, Run: 066, P, 0, 0, 158, 49, 15, 62, 2
INVAR-15, Run: 067, P, 0, 0, 164, 51, 9, 59, 1
INVAR-15, Run: 068, P, 0, 0, 161, 50, 12, 61, 1
INVAR-15, Run: 069, P, 0, 0, 161, 50, 12, 59, 3
INVAR-15, Run: 070, P, 0, 0, 158, 49, 15, 59, 5
INVAR-15, Run: 071, P, 0, 0, 161, 50, 12, 60, 2
INVAR-15, Run: 072, P, 0, 0, 161, 50, 12, 61, 1
INVAR-15, Run: 073, P, 0, 0, 161, 50, 12, 62, 0
INVAR-15, Run: 074, P, 0, 0, 164, 51, 9, 58, 2
INVAR-15, Run: 075, P, 0, 0, 161, 50, 12, 61, 1
INVAR-15, Run: 076, P, 0, 0, 158, 49, 15, 64, 0
INVAR-15, Run: 077, P, 0, 0, 158, 49, 15, 63, 1
INVAR-15, Run: 078, P, 0, 0, 161, 50, 12, 60, 2
INVAR-15, Run: 079, P, 0, 0, 164, 51, 9, 58, 2
INVAR-15, Run: 080, P, 0, 0, 167, 52, 6, 57, 1
INVAR-15, Run: 081, P, 0, 0, 161, 50, 12, 59, 3
INVAR-15, Run: 082, P, 0, 0, 164, 51, 9, 59, 1
INVAR-15, Run: 083, P, 0, 0, 161, 50, 12, 61, 1
INVAR-15, Run: 084, P, 0, 0, 158, 49, 15, 62, 2
INVAR-15, Run: 085, P, 0, 0, 161, 50, 12, 62, 0
INVAR-15, Run: 086, P, 0, 0, 164, 51, 9, 56, 4
INVAR-15, Run: 087, P, 0, 0, 158, 49, 15, 64, 0
INVAR-15, Run: 088, P, 0, 0, 161, 50, 12, 61, 1
INVAR-15, Run: 089, P, 0, 0, 161, 50, 12, 62, 0
INVAR-15, Run: 090, P, 0, 0, 155, 48, 18, 62, 4
INVAR-15, Run: 091, P, 0, 0, 161, 50, 12, 61, 1
INVAR-15, Run: 092, P, 0, 0, 158, 49, 15, 61, 3
INVAR-15, Run: 093, P, 0, 0, 161, 50, 12, 61, 1
INVAR-15, Run: 094, P, 0, 0, 164, 51, 9, 60, 0
INVAR-15, Run: 095, P, 0, 0, 164, 51, 9, 58, 2
INVAR-15, Run: 096, P, 0, 0, 161, 50, 12, 56, 6
INVAR-15, Run: 097, P, 0, 0, 161, 50, 12, 61, 1
INVAR-15, Run: 098, P, 0, 0, 158, 49, 15, 62, 2
INVAR-15, Run: 099, P, 0, 0, 161, 50, 12, 61, 1
INVAR-15, Run: 100, P, 0, 0, 161, 50, 12, 62, 0
INVAR-16, Run: 001, P, 0, 0, 9, 3, 6, 9, 0
INVAR-16, Run: 002, P, 0, 0, 9, 3, 6, 8, 1
INVAR-16, Run: 003, P, 0, 0, 12, 4, 3, 7, 0
INVAR-16, Run: 004, P, 0, 0, 9, 3, 6, 9, 0
INVAR-16, Run: 005, P, 0, 0, 12, 4, 3, 7, 0
INVAR-16, Run: 006, P, 0, 0, 12, 4, 3, 5, 2
INVAR-16, Run: 007, P, 0, 0, 12, 4, 3, 7, 0
INVAR-16, Run: 008, P, 0, 0, 9, 3, 6, 8, 1
INVAR-16, Run: 009, P, 0, 0, 9, 3, 6, 9, 0
INVAR-16, Run: 010, P, 0, 0, 9, 3, 6, 8, 1
INVAR-16, Run: 011, P, 0, 0, 12, 4, 3, 6, 1
INVAR-16, Run: 012, P, 0, 0, 12, 4, 3, 6, 1
INVAR-16, Run: 013, P, 0, 0, 12, 4, 3, 7, 0
INVAR-16, Run: 014, P, 0, 0, 12, 4, 3, 7, 0
INVAR-16, Run: 015, P, 0, 0, 12, 4, 3, 7, 0
INVAR-16, Run: 016, P, 0, 0, 12, 4, 3, 7, 0
INVAR-16, Run: 017, P, 0, 0, 12, 4, 3, 7, 0
INVAR-16, Run: 018, P, 0, 0, 12, 4, 3, 6, 1
INVAR-16, Run: 019, P, 0, 0, 12, 4, 3, 6, 1
INVAR-16, Run: 020, P, 0, 0, 12, 4, 3, 6, 1
INVAR-16, Run: 021, P, 0, 0, 9, 3, 6, 7, 2
INVAR-16, Run: 022, P, 0, 0, 12, 4, 3, 6, 1
INVAR-16, Run: 023, P, 0, 0, 12, 4, 3, 7, 0
INVAR-16, Run: 024, P, 0, 0, 9, 3, 6, 9, 0
INVAR-16, Run: 025, P, 0, 0, 12, 4, 3, 7, 0
INVAR-16, Run: 026, P, 0, 0, 15, 5, 0, 4, 1
INVAR-16, Run: 027, P, 0, 0, 12, 4, 3, 6, 1
INVAR-16, Run: 028, P, 0, 0, 12, 4, 3, 7, 0
INVAR-16, Run: 029, P, 0, 0, 12, 4, 3, 5, 2
INVAR-16, Run: 030, P, 0, 0, 15, 5, 0, 5, 0
INVAR-16, Run: 031, P, 0, 0, 12, 4, 3, 7, 0
INVAR-16, Run: 032, P, 0, 0, 12, 4, 3, 7, 0
INVAR-16, Run: 033, P, 0, 0, 9, 3, 6, 8, 1
INVAR-16, Run: 034, P, 0, 0, 12, 4, 3, 6, 1
INVAR-16, Run: 035, P, 0, 0, 12, 4, 3, 7, 0
INVAR-16, Run: 036, P, 0, 0, 9, 3, 6, 8, 1
INVAR-16, Run: 037, P, 0, 0, 12, 4, 3, 6, 1
INVAR-16, Run: 038, P, 0, 0, 12, 4, 3, 7, 0
INVAR-16, Run: 039, P, 0, 0, 12, 4, 3, 7, 0
INVAR-16, Run: 040, P, 0, 0, 9, 3, 6, 7, 2
INVAR-16, Run: 041, P, 0, 0, 9, 3, 6, 9, 0
INVAR-16, Run: 042, P, 0, 0, 12, 4, 3, 7, 0
INVAR-16, Run: 043, P, 0, 0, 12, 4, 3, 5, 2
INVAR-16, Run: 044, P, 0, 0, 12, 4, 3, 7, 0
INVAR-16, Run: 045, P, 0, 0, 15, 5, 0, 5, 0
INVAR-16, Run: 046, P, 0, 0, 12, 4, 3, 7, 0
INVAR-16, Run: 047, P, 0, 0, 12, 4, 3, 6, 1
INVAR-16, Run: 048, P, 0, 0, 9, 3, 6, 8, 1
INVAR-16, Run: 049, P, 0, 0, 12, 4, 3, 6, 1
INVAR-16, Run: 050, P, 0, 0, 12, 4, 3, 7, 0
INVAR-16, Run: 051, P, 0, 0, 12, 4, 3, 6, 1
INVAR-16, Run: 052, P, 0, 0, 12, 4, 3, 7, 0
INVAR-16, Run: 053, P, 0, 0, 9, 3, 6, 9, 0
INVAR-16, Run: 054, P, 0, 0, 12, 4, 3, 6, 1
INVAR-16, Run: 055, P, 0, 0, 12, 4, 3, 6, 1
INVAR-16, Run: 056, P, 0, 0, 12, 4, 3, 6, 1
INVAR-16, Run: 057, P, 0, 0, 15, 5, 0, 5, 0
INVAR-16, Run: 058, P, 0, 0, 9, 3, 6, 9, 0
INVAR-16, Run: 059, P, 0, 0, 12, 4, 3, 4, 3
INVAR-16, Run: 060, P, 0, 0, 12, 4, 3, 7, 0
INVAR-16, Run: 061, P, 0, 0, 9, 3, 6, 9, 0
INVAR-16, Run: 062, P, 0, 0, 12, 4, 3, 6, 1
INVAR-16, Run: 063, P, 0, 0, 12, 4, 3, 7, 0
INVAR-16, Run: 064, P, 0, 0, 15, 5, 0, 4, 1
INVAR-16, Run: 065, P, 0, 0, 9, 3, 6, 8, 1
INVAR-16, Run: 066, P, 0, 0, 12, 4, 3, 6, 1
INVAR-16, Run: 067, P, 0, 0, 12, 4, 3, 7, 0
INVAR-16, Run: 068, P, 0, 0, 12, 4, 3, 7, 0
INVAR-16, Run: 069, P, 0, 0, 9, 3, 6, 8, 1
INVAR-16, Run: 070, P, 0, 0, 9, 3, 6, 8, 1
INVAR-16, Run: 071, P, 0, 0, 12, 4, 3, 7, 0
INVAR-16, Run: 072, P, 0, 0, 12, 4, 3, 7, 0
INVAR-16, Run: 073, P, 0, 0, 12, 4, 3, 6, 1
