Input Number, Run_Number, Result@ 100, Y, X, XP, Z, YP
INVAR-21, Run: 095, P, 0, 0, 133, 133, 0
INVAR-21, Run: 096, P, 0, 0, 133, 133, 0
INVAR-21, Run: 097, P, 0, 0, 133, 133, 0
INVAR-21, Run: 098, P, 0, 0, 133, 133, 0
INVAR-21, Run: 099, P, 0, 0, 133, 133, 0
INVAR-21, Run: 100, P, 0, 0, 133, 133, 0
INVAR-22, Run: 001, F, 0, 0, 0, 27, 6
INVAR-22, Run: 002, F, 0, 0, 0, 27, 6
INVAR-22, Run: 003, F, 0, 0, 0, 26, 5
INVAR-22, Run: 004, F, 0, 0, 0, 32, 11
INVAR-22, Run: 005, F, 0, 0, 0, 21, 0
INVAR-22, Run: 006, F, 0, 0, 0, 23, 2
INVAR-22, Run: 007, F, 0, 0, 0, 27, 6
INVAR-22, Run: 008, F, 0, 0, 0, 28, 7
INVAR-22, Run: 009, F, 0, 0, 0, 24, 3
INVAR-22, Run: 010, F, 0, 0, 0, 26, 5
INVAR-22, Run: 011, F, 0, 0, 0, 28, 7
INVAR-22, Run: 012, F, 0, 0, 0, 25, 4
INVAR-22, Run: 013, F, 0, 0, 0, 32, 11
INVAR-22, Run: 014, F, 0, 0, 0, 25, 4
INVAR-22, Run: 015, F, 0, 0, 0, 29, 8
INVAR-22, Run: 016, F, 0, 0, 0, 22, 1
INVAR-22, Run: 017, F, 0, 0, 0, 22, 1
INVAR-22, Run: 018, F, 0, 0, 0, 32, 11
INVAR-22, Run: 019, F, 0, 0, 0, 25, 4
INVAR-22, Run: 020, F, 0, 0, 0, 28, 7
INVAR-22, Run: 021, F, 0, 0, 0, 27, 6
INVAR-22, Run: 022, F, 0, 0, 0, 34, 13
INVAR-22, Run: 023, F, 0, 0, 0, 24, 3
INVAR-22, Run: 024, F, 0, 0, 0, 24, 3
INVAR-22, Run: 025, F, 0, 0, 0, 26, 5
INVAR-22, Run: 026, F, 0, 0, 0, 27, 6
INVAR-22, Run: 027, F, 0, 0, 0, 29, 8
INVAR-22, Run: 028, F, 0, 0, 0, 25, 4
INVAR-22, Run: 029, F, 0, 0, 0, 32, 11
INVAR-22, Run: 030, F, 0, 0, 0, 32, 11
INVAR-22, Run: 031, F, 0, 0, 0, 26, 5
INVAR-22, Run: 032, F, 0, 0, 0, 23, 2
INVAR-22, Run: 033, F, 0, 0, 0, 22, 1
INVAR-22, Run: 034, F, 0, 0, 0, 26, 5
INVAR-22, Run: 035, F, 0, 0, 0, 25, 4
INVAR-22, Run: 036, F, 0, 0, 0, 29, 8
INVAR-22, Run: 037, F, 0, 0, 0, 27, 6
INVAR-22, Run: 038, F, 0, 0, 0, 23, 2
INVAR-22, Run: 039, F, 0, 0, 0, 33, 12
INVAR-22, Run: 040, F, 0, 0, 0, 32, 11
INVAR-22, Run: 041, F, 0, 0, 0, 29, 8
INVAR-22, Run: 042, F, 0, 0, 3, 21, 0
INVAR-22, Run: 043, F, 0, 0, 0, 27, 6
INVAR-22, Run: 044, F, 0, 0, 0, 22, 1
INVAR-22, Run: 045, F, 0, 0, 0, 22, 1
INVAR-22, Run: 046, F, 0, 0, 0, 28, 7
INVAR-22, Run: 047, F, 0, 0, 0, 24, 3
INVAR-22, Run: 048, F, 0, 0, 0, 30, 9
INVAR-22, Run: 049, F, 0, 0, 0, 22, 1
INVAR-22, Run: 050, F, 0, 0, 0, 21, 0
INVAR-22, Run: 051, F, 0, 0, 0, 31, 10
INVAR-22, Run: 052, F, 0, 0, 0, 28, 7
INVAR-22, Run: 053, F, 0, 0, 0, 21, 0
INVAR-22, Run: 054, F, 0, 0, 0, 28, 7
INVAR-22, Run: 055, F, 0, 0, 0, 27, 6
INVAR-22, Run: 056, F, 0, 0, 0, 31, 10
INVAR-22, Run: 057, F, 0, 0, 0, 30, 9
INVAR-22, Run: 058, F, 0, 0, 0, 24, 3
INVAR-22, Run: 059, F, 0, 0, 0, 27, 6
INVAR-22, Run: 060, F, 0, 0, 0, 22, 1
INVAR-22, Run: 061, F, 0, 0, 0, 27, 6
INVAR-22, Run: 062, F, 0, 0, 0, 22, 1
INVAR-22, Run: 063, F, 0, 0, 0, 31, 10
INVAR-22, Run: 064, F, 0, 0, 0, 28, 7
INVAR-22, Run: 065, F, 0, 0, 0, 28, 7
INVAR-22, Run: 066, F, 0, 0, 0, 21, 0
INVAR-22, Run: 067, F, 0, 0, 0, 29, 8
INVAR-22, Run: 068, F, 0, 0, 0, 28, 7
INVAR-22, Run: 069, F, 0, 0, 0, 29, 8
INVAR-22, Run: 070, F, 0, 0, 0, 25, 4
INVAR-22, Run: 071, F, 0, 0, 0, 27, 6
INVAR-22, Run: 072, F, 0, 0, 0, 24, 3
INVAR-22, Run: 073, F, 0, 0, 0, 26, 5
INVAR-22, Run: 074, F, 0, 0, 0, 26, 5
INVAR-22, Run: 075, F, 0, 0, 0, 32, 11
INVAR-22, Run: 076, F, 0, 0, 0, 25, 4
INVAR-22, Run: 077, F, 0, 0, 0, 23, 2
INVAR-22, Run: 078, F, 0, 0, 3, 21, 0
INVAR-22, Run: 079, F, 0, 0, 0, 23, 2
INVAR-22, Run: 080, F, 0, 0, 0, 25, 4
INVAR-22, Run: 081, F, 0, 0, 0, 27, 6
INVAR-22, Run: 082, F, 0, 0, 0, 24, 3
INVAR-22, Run: 083, F, 0, 0, 0, 22, 1
INVAR-22, Run: 084, F, 0, 0, 0, 21, 0
INVAR-22, Run: 085, F, 0, 0, 0, 28, 7
INVAR-22, Run: 086, F, 0, 0, 0, 24, 3
INVAR-22, Run: 087, F, 0, 0, 0, 27, 6
INVAR-22, Run: 088, F, 0, 0, 0, 22, 1
INVAR-22, Run: 089, F, 0, 0, 0, 25, 4
INVAR-22, Run: 090, F, 0, 0, 0, 25, 4
INVAR-22, Run: 091, F, 0, 0, 0, 23, 2
INVAR-22, Run: 092, F, 0, 0, 0, 23, 2
INVAR-22, Run: 093, F, 0, 0, 0, 23, 2
INVAR-22, Run: 094, F, 0, 0, 0, 29, 8
INVAR-22, Run: 095, F, 0, 0, 0, 23, 2
INVAR-22, Run: 096, F, 0, 0, 0, 21, 0
INVAR-22, Run: 097, F, 0, 0, 0, 21, 0
INVAR-22, Run: 098, F, 0, 0, 0, 21, 0
INVAR-22, Run: 099, F, 0, 0, 0, 27, 6
INVAR-22, Run: 100, F, 0, 0, 0, 28, 7
INVAR-23, Run: 001, F, 0, 0, 1, 57, 0
INVAR-23, Run: 002, F, 0, 0, 8, 57, 0
INVAR-23, Run: 003, F, 0, 0, 8, 57, 0
INVAR-23, Run: 004, F, 0, 0, 3, 57, 0
INVAR-23, Run: 005, F, 0, 0, 5, 57, 0
INVAR-23, Run: 006, F, 0, 0, 2, 57, 0
INVAR-23, Run: 007, F, 0, 0, 6, 57, 0
INVAR-23, Run: 008, F, 0, 0, 4, 57, 0
INVAR-23, Run: 009, F, 0, 0, 2, 57, 0
INVAR-23, Run: 010, F, 0, 0, 5, 57, 0
INVAR-23, Run: 011, F, 0, 0, 4, 57, 0
INVAR-23, Run: 012, F, 0, 0, 9, 57, 0
INVAR-23, Run: 013, F, 0, 0, 7, 57, 0
INVAR-23, Run: 014, F, 0, 0, 4, 57, 0
INVAR-23, Run: 015, F, 0, 0, 10, 57, 0
INVAR-23, Run: 016, F, 0, 0, 4, 57, 0
INVAR-23, Run: 017, F, 0, 0, 9, 57, 0
INVAR-23, Run: 018, F, 0, 0, 6, 57, 0
INVAR-23, Run: 019, F, 0, 0, 7, 57, 0
INVAR-23, Run: 020, F, 0, 0, 12, 57, 0
INVAR-23, Run: 021, F, 0, 0, 18, 57, 0
INVAR-23, Run: 022, F, 0, 0, 3, 57, 0
INVAR-23, Run: 023, F, 0, 0, 15, 57, 0
INVAR-23, Run: 024, F, 0, 0, 11, 57, 0
INVAR-23, Run: 025, F, 0, 0, 0, 57, 0
INVAR-23, Run: 026, F, 0, 0, 10, 57, 0
INVAR-23, Run: 027, F, 0, 0, 8, 57, 0
INVAR-23, Run: 028, F, 0, 0, 8, 57, 0
INVAR-23, Run: 029, F, 0, 0, 0, 60, 3
INVAR-23, Run: 030, F, 0, 0, 5, 57, 0
INVAR-23, Run: 031, F, 0, 0, 0, 57, 0
INVAR-23, Run: 032, F, 0, 0, 5, 57, 0
INVAR-23, Run: 033, F, 0, 0, 0, 59, 2
INVAR-23, Run: 034, F, 0, 0, 7, 57, 0
INVAR-23, Run: 035, F, 0, 0, 15, 57, 0
INVAR-23, Run: 036, F, 0, 0, 2, 57, 0
INVAR-23, Run: 037, F, 0, 0, 10, 57, 0
INVAR-23, Run: 038, F, 0, 0, 7, 57, 0
INVAR-23, Run: 039, F, 0, 0, 15, 57, 0
INVAR-23, Run: 040, F, 0, 0, 0, 57, 0
INVAR-23, Run: 041, F, 0, 0, 8, 57, 0
INVAR-23, Run: 042, F, 0, 0, 6, 57, 0
INVAR-23, Run: 043, F, 0, 0, 6, 57, 0
INVAR-23, Run: 044, F, 0, 0, 5, 57, 0
INVAR-23, Run: 045, F, 0, 0, 11, 57, 0
INVAR-23, Run: 046, F, 0, 0, 2, 57, 0
INVAR-23, Run: 047, F, 0, 0, 8, 57, 0
INVAR-23, Run: 048, F, 0, 0, 4, 57, 0
INVAR-23, Run: 049, F, 0, 0, 11, 57, 0
INVAR-23, Run: 050, F, 0, 0, 12, 57, 0
INVAR-23, Run: 051, F, 0, 0, 9, 57, 0
INVAR-23, Run: 052, F, 0, 0, 2, 57, 0
INVAR-23, Run: 053, F, 0, 0, 12, 57, 0
INVAR-23, Run: 054, F, 0, 0, 4, 57, 0
INVAR-23, Run: 055, F, 0, 0, 4, 57, 0
INVAR-23, Run: 056, F, 0, 0, 10, 57, 0
INVAR-23, Run: 057, F, 0, 0, 0, 57, 0
INVAR-23, Run: 058, F, 0, 0, 7, 57, 0
INVAR-23, Run: 059, F, 0, 0, 4, 57, 0
INVAR-23, Run: 060, F, 0, 0, 3, 57, 0
INVAR-23, Run: 061, F, 0, 0, 12, 57, 0
INVAR-23, Run: 062, F, 0, 0, 0, 59, 2
INVAR-23, Run: 063, F, 0, 0, 8, 57, 0
INVAR-23, Run: 064, F, 0, 0, 6, 57, 0
INVAR-23, Run: 065, F, 0, 0, 5, 57, 0
INVAR-23, Run: 066, F, 0, 0, 5, 57, 0
INVAR-23, Run: 067, F, 0, 0, 2, 57, 0
INVAR-23, Run: 068, F, 0, 0, 2, 57, 0
INVAR-23, Run: 069, F, 0, 0, 9, 57, 0
INVAR-23, Run: 070, F, 0, 0, 8, 57, 0
INVAR-23, Run: 071, F, 0, 0, 16, 57, 0
INVAR-23, Run: 072, F, 0, 0, 10, 57, 0
INVAR-23, Run: 073, F, 0, 0, 6, 57, 0
INVAR-23, Run: 074, F, 0, 0, 11, 57, 0
INVAR-23, Run: 075, F, 0, 0, 13, 57, 0
INVAR-23, Run: 076, F, 0, 0, 13, 57, 0
INVAR-23, Run: 077, F, 0, 0, 6, 57, 0
INVAR-23, Run: 078, F, 0, 0, 6, 57, 0
INVAR-23, Run: 079, F, 0, 0, 4, 57, 0
INVAR-23, Run: 080, F, 0, 0, 2, 57, 0
INVAR-23, Run: 081, F, 0, 0, 2, 57, 0
INVAR-23, Run: 082, F, 0, 0, 1, 57, 0
INVAR-23, Run: 083, F, 0, 0, 9, 57, 0
INVAR-23, Run: 084, F, 0, 0, 7, 57, 0
INVAR-23, Run: 085, F, 0, 0, 4, 57, 0
INVAR-23, Run: 086, F, 0, 0, 4, 57, 0
INVAR-23, Run: 087, F, 0, 0, 3, 57, 0
INVAR-23, Run: 088, F, 0, 0, 0, 57, 0
INVAR-23, Run: 089, F, 0, 0, 20, 57, 0
INVAR-23, Run: 090, F, 0, 0, 9, 57, 0
INVAR-23, Run: 091, F, 0, 0, 1, 57, 0
INVAR-23, Run: 092, F, 0, 0, 4, 57, 0
INVAR-23, Run: 093, F, 0, 0, 12, 57, 0
INVAR-23, Run: 094, F, 0, 0, 16, 57, 0
INVAR-23, Run: 095, F, 0, 0, 8, 57, 0
INVAR-23, Run: 096, F, 0, 0, 10, 57, 0
INVAR-23, Run: 097, F, 0, 0, 0, 57, 0
INVAR-23, Run: 098, F, 0, 0, 2, 57, 0
INVAR-23, Run: 099, F, 0, 0, 1, 57, 0
INVAR-23, Run: 100, F, 0, 0, 8, 57, 0
INVAR-24, Run: 001, F, 0, 0, 73, 165, 0
INVAR-24, Run: 002, F, 0, 0, 56, 165, 0
INVAR-24, Run: 003, F, 0, 0, 63, 165, 0
INVAR-24, Run: 004, F, 0, 0, 72, 165, 0
INVAR-24, Run: 005, F, 0, 0, 67, 165, 0
INVAR-24, Run: 006, F, 0, 0, 61, 165, 0
INVAR-24, Run: 007, F, 0, 0, 72, 165, 0
INVAR-24, Run: 008, F, 0, 0, 70, 165, 0
INVAR-24, Run: 009, F, 0, 0, 72, 165, 0
INVAR-24, Run: 010, F, 0, 0, 65, 165, 0
INVAR-24, Run: 011, F, 0, 0, 67, 165, 0
INVAR-24, Run: 012, F, 0, 0, 74, 165, 0
INVAR-24, Run: 013, F, 0, 0, 69, 165, 0
INVAR-24, Run: 014, F, 0, 0, 73, 165, 0
INVAR-24, Run: 015, F, 0, 0, 76, 165, 0
INVAR-24, Run: 016, F, 0, 0, 65, 165, 0
INVAR-24, Run: 017, F, 0, 0, 67, 165, 0
INVAR-24, Run: 018, F, 0, 0, 63, 165, 0
INVAR-24, Run: 019, F, 0, 0, 62, 165, 0
INVAR-24, Run: 020, F, 0, 0, 69, 165, 0
INVAR-24, Run: 021, F, 0, 0, 71, 165, 0
INVAR-24, Run: 022, F, 0, 0, 66, 165, 0
INVAR-24, Run: 023, F, 0, 0, 69, 165, 0
INVAR-24, Run: 024, F, 0, 0, 73, 165, 0
INVAR-24, Run: 025, F, 0, 0, 75, 165, 0
INVAR-24, Run: 026, F, 0, 0, 70, 165, 0
INVAR-24, Run: 027, F, 0, 0, 59, 165, 0
INVAR-24, Run: 028, F, 0, 0, 69, 165, 0
INVAR-24, Run: 029, F, 0, 0, 64, 165, 0
INVAR-24, Run: 030, F, 0, 0, 65, 165, 0
INVAR-24, Run: 031, F, 0, 0, 68, 165, 0
INVAR-24, Run: 032, F, 0, 0, 71, 165, 0
INVAR-24, Run: 033, F, 0, 0, 57, 165, 0
INVAR-24, Run: 034, F, 0, 0, 53, 165, 0
INVAR-24, Run: 035, F, 0, 0, 83, 165, 0
INVAR-24, Run: 036, F, 0, 0, 68, 165, 0
INVAR-24, Run: 037, F, 0, 0, 63, 165, 0
INVAR-24, Run: 038, F, 0, 0, 60, 165, 0
INVAR-24, Run: 039, F, 0, 0, 56, 165, 0
INVAR-24, Run: 040, F, 0, 0, 67, 165, 0
INVAR-24, Run: 041, F, 0, 0, 75, 165, 0
INVAR-24, Run: 042, F, 0, 0, 63, 165, 0
INVAR-24, Run: 043, F, 0, 0, 59, 165, 0
INVAR-24, Run: 044, F, 0, 0, 70, 165, 0
INVAR-24, Run: 045, F, 0, 0, 57, 165, 0
INVAR-24, Run: 046, F, 0, 0, 67, 165, 0
INVAR-24, Run: 047, F, 0, 0, 71, 165, 0
INVAR-24, Run: 048, F, 0, 0, 72, 165, 0
INVAR-24, Run: 049, F, 0, 0, 67, 165, 0
INVAR-24, Run: 050, F, 0, 0, 69, 165, 0
INVAR-24, Run: 051, F, 0, 0, 56, 165, 0
INVAR-24, Run: 052, F, 0, 0, 60, 165, 0
INVAR-24, Run: 053, F, 0, 0, 60, 165, 0
INVAR-24, Run: 054, F, 0, 0, 48, 165, 0
INVAR-24, Run: 055, F, 0, 0, 64, 165, 0
INVAR-24, Run: 056, F, 0, 0, 62, 165, 0
INVAR-24, Run: 057, F, 0, 0, 71, 165, 0
INVAR-24, Run: 058, F, 0, 0, 56, 165, 0
INVAR-24, Run: 059, F, 0, 0, 61, 165, 0
INVAR-24, Run: 060, F, 0, 0, 69, 165, 0
INVAR-24, Run: 061, F, 0, 0, 65, 165, 0
INVAR-24, Run: 062, F, 0, 0, 63, 165, 0
INVAR-24, Run: 063, F, 0, 0, 67, 165, 0
INVAR-24, Run: 064, F, 0, 0, 69, 165, 0
INVAR-24, Run: 065, F, 0, 0, 61, 165, 0
INVAR-24, Run: 066, F, 0, 0, 59, 165, 0
INVAR-24, Run: 067, F, 0, 0, 52, 165, 0
INVAR-24, Run: 068, F, 0, 0, 69, 165, 0
INVAR-24, Run: 069, F, 0, 0, 67, 165, 0
INVAR-24, Run: 070, F, 0, 0, 69, 165, 0
INVAR-24, Run: 071, F, 0, 0, 65, 165, 0
INVAR-24, Run: 072, F, 0, 0, 50, 165, 0
INVAR-24, Run: 073, F, 0, 0, 63, 165, 0
INVAR-24, Run: 074, F, 0, 0, 60, 165, 0
INVAR-24, Run: 075, F, 0, 0, 71, 165, 0
INVAR-24, Run: 076, F, 0, 0, 63, 165, 0
INVAR-24, Run: 077, F, 0, 0, 69, 165, 0
INVAR-24, Run: 078, F, 0, 0, 62, 165, 0
INVAR-24, Run: 079, F, 0, 0, 64, 165, 0
INVAR-24, Run: 080, F, 0, 0, 57, 165, 0
INVAR-24, Run: 081, F, 0, 0, 63, 165, 0
INVAR-24, Run: 082, F, 0, 0, 65, 165, 0
INVAR-24, Run: 083, F, 0, 0, 79, 165, 0
INVAR-24, Run: 084, F, 0, 0, 84, 165, 0
INVAR-24, Run: 085, F, 0, 0, 67, 165, 0
INVAR-24, Run: 086, F, 0, 0, 73, 165, 0
INVAR-24, Run: 087, F, 0, 0, 58, 165, 0
INVAR-24, Run: 088, F, 0, 0, 73, 165, 0
INVAR-24, Run: 089, F, 0, 0, 61, 165, 0
INVAR-24, Run: 090, F, 0, 0, 57, 165, 0
INVAR-24, Run: 091, F, 0, 0, 73, 165, 0
INVAR-24, Run: 092, F, 0, 0, 61, 165, 0
INVAR-24, Run: 093, F, 0, 0, 70, 165, 0
INVAR-24, Run: 094, F, 0, 0, 61, 165, 0
INVAR-24, Run: 095, F, 0, 0, 58, 165, 0
INVAR-24, Run: 096, F, 0, 0, 77, 165, 0
INVAR-24, Run: 097, F, 0, 0, 73, 165, 0
INVAR-24, Run: 098, F, 0, 0, 57, 165, 0
INVAR-24, Run: 099, F, 0, 0, 62, 165, 0
INVAR-24, Run: 100, F, 0, 0, 72, 165, 0
INVAR-25, Run: 001, F, 0, 0, 0, 8, 8
INVAR-25, Run: 002, F, 0, 0, 0, 16, 16
INVAR-25, Run: 003, F, 0, 0, 0, 8, 8
INVAR-25, Run: 004, F, 0, 0, 0, 8, 8
INVAR-25, Run: 005, F, 0, 0, 0, 10, 10
INVAR-25, Run: 006, F, 0, 0, 0, 9, 9
INVAR-25, Run: 007, F, 0, 0, 0, 13, 13
INVAR-25, Run: 008, F, 0, 0, 0, 10, 10
INVAR-25, Run: 009, F, 0, 0, 0, 13, 13
INVAR-25, Run: 010, F, 0, 0, 0, 8, 8
INVAR-25, Run: 011, F, 0, 0, 0, 9, 9
INVAR-25, Run: 012, F, 0, 0, 0, 7, 7
INVAR-25, Run: 013, F, 0, 0, 0, 9, 9
INVAR-25, Run: 014, F, 0, 0, 0, 9, 9
INVAR-25, Run: 015, F, 0, 0, 0, 9, 9
INVAR-25, Run: 016, F, 0, 0, 0, 6, 6
INVAR-25, Run: 017, F, 0, 0, 0, 9, 9
INVAR-25, Run: 018, F, 0, 0, 0, 7, 7
INVAR-25, Run: 019, F, 0, 0, 0, 3, 3
INVAR-25, Run: 020, F, 0, 0, 0, 7, 7
INVAR-25, Run: 021, F, 0, 0, 0, 12, 12
INVAR-25, Run: 022, F, 0, 0, 0, 7, 7
INVAR-25, Run: 023, F, 0, 0, 0, 8, 8
INVAR-25, Run: 024, F, 0, 0, 0, 9, 9
INVAR-25, Run: 025, F, 0, 0, 0, 10, 10
INVAR-25, Run: 026, F, 0, 0, 0, 13, 13
INVAR-25, Run: 027, F, 0, 0, 0, 13, 13
INVAR-25, Run: 028, F, 0, 0, 0, 7, 7
INVAR-25, Run: 029, F, 0, 0, 0, 12, 12
INVAR-25, Run: 030, F, 0, 0, 0, 7, 7
INVAR-25, Run: 031, F, 0, 0, 0, 7, 7
INVAR-25, Run: 032, F, 0, 0, 0, 8, 8
INVAR-25, Run: 033, F, 0, 0, 0, 5, 5
INVAR-25, Run: 034, F, 0, 0, 0, 5, 5
INVAR-25, Run: 035, F, 0, 0, 0, 12, 12
INVAR-25, Run: 036, F, 0, 0, 0, 10, 10
INVAR-25, Run: 037, F, 0, 0, 0, 7, 7
INVAR-25, Run: 038, F, 0, 0, 0, 7, 7
INVAR-25, Run: 039, F, 0, 0, 0, 7, 7
INVAR-25, Run: 040, F, 0, 0, 0, 8, 8
INVAR-25, Run: 041, F, 0, 0, 0, 8, 8
INVAR-25, Run: 042, F, 0, 0, 0, 9, 9
INVAR-25, Run: 043, F, 0, 0, 0, 8, 8
INVAR-25, Run: 044, F, 0, 0, 0, 11, 11
INVAR-25, Run: 045, F, 0, 0, 0, 7, 7
INVAR-25, Run: 046, F, 0, 0, 0, 8, 8
INVAR-25, Run: 047, F, 0, 0, 0, 6, 6
INVAR-25, Run: 048, F, 0, 0, 0, 9, 9
INVAR-25, Run: 049, F, 0, 0, 0, 13, 13
INVAR-25, Run: 050, F, 0, 0, 0, 8, 8
INVAR-25, Run: 051, F, 0, 0, 0, 14, 14
INVAR-25, Run: 052, F, 0, 0, 0, 8, 8
INVAR-25, Run: 053, F, 0, 0, 0, 10, 10
INVAR-25, Run: 054, F, 0, 0, 0, 10, 10
INVAR-25, Run: 055, F, 0, 0, 0, 11, 11
INVAR-25, Run: 056, F, 0, 0, 0, 11, 11
INVAR-25, Run: 057, F, 0, 0, 0, 9, 9
INVAR-25, Run: 058, F, 0, 0, 0, 13, 13
INVAR-25, Run: 059, F, 0, 0, 0, 10, 10
INVAR-25, Run: 060, F, 0, 0, 0, 10, 10
INVAR-25, Run: 061, F, 0, 0, 0, 8, 8
INVAR-25, Run: 062, F, 0, 0, 0, 7, 7
INVAR-25, Run: 063, F, 0, 0, 0, 12, 12
INVAR-25, Run: 064, F, 0, 0, 0, 6, 6
INVAR-25, Run: 065, F, 0, 0, 0, 8, 8
INVAR-25, Run: 066, F, 0, 0, 0, 8, 8
INVAR-25, Run: 067, F, 0, 0, 0, 9, 9
INVAR-25, Run: 068, F, 0, 0, 0, 11, 11
INVAR-25, Run: 069, F, 0, 0, 0, 9, 9
INVAR-25, Run: 070, F, 0, 0, 0, 6, 6
INVAR-25, Run: 071, F, 0, 0, 0, 8, 8
INVAR-25, Run: 072, F, 0, 0, 0, 9, 9
INVAR-25, Run: 073, F, 0, 0, 0, 12, 12
INVAR-25, Run: 074, F, 0, 0, 0, 10, 10
INVAR-25, Run: 075, F, 0, 0, 0, 10, 10
INVAR-25, Run: 076, F, 0, 0, 0, 6, 6
INVAR-25, Run: 077, F, 0, 0, 0, 7, 7
INVAR-25, Run: 078, F, 0, 0, 0, 10, 10
INVAR-25, Run: 079, F, 0, 0, 0, 11, 11
INVAR-25, Run: 080, F, 0, 0, 0, 11, 11
INVAR-25, Run: 081, F, 0, 0, 0, 9, 9
INVAR-25, Run: 082, F, 0, 0, 0, 7, 7
INVAR-25, Run: 083, F, 0, 0, 0, 4, 4
INVAR-25, Run: 084, F, 0, 0, 0, 9, 9
INVAR-25, Run: 085, F, 0, 0, 0, 8, 8
INVAR-25, Run: 086, F, 0, 0, 0, 9, 9
INVAR-25, Run: 087, F, 0, 0, 0, 8, 8
INVAR-25, Run: 088, F, 0, 0, 0, 5, 5
INVAR-25, Run: 089, F, 0, 0, 0, 9, 9
INVAR-25, Run: 090, F, 0, 0, 0, 9, 9
INVAR-25, Run: 091, F, 0, 0, 0, 8, 8
INVAR-25, Run: 092, F, 0, 0, 0, 10, 10
INVAR-25, Run: 093, F, 0, 0, 0, 7, 7
INVAR-25, Run: 094, F, 0, 0, 0, 11, 11
INVAR-25, Run: 095, F, 0, 0, 0, 10, 10
INVAR-25, Run: 096, F, 0, 0, 0, 6, 6
INVAR-25, Run: 097, F, 0, 0, 0, 7, 7
INVAR-25, Run: 098, F, 0, 0, 0, 9, 9
INVAR-25, Run: 099, F, 0, 0, 0, 6, 6
INVAR-25, Run: 100, F, 0, 0, 0, 10, 10
INVAR-26, Run: 001, F, 0, 0, 0, 39, 39
INVAR-26, Run: 002, F, 0, 0, 0, 54, 54
INVAR-26, Run: 003, F, 0, 0, 0, 40, 40
INVAR-26, Run: 004, F, 0, 0, 0, 44, 44
INVAR-26, Run: 005, F, 0, 0, 0, 42, 42
INVAR-26, Run: 006, F, 0, 0, 0, 39, 39
INVAR-26, Run: 007, F, 0, 0, 0, 43, 43
INVAR-26, Run: 008, F, 0, 0, 0, 46, 46
INVAR-26, Run: 009, F, 0, 0, 0, 45, 45
INVAR-26, Run: 010, F, 0, 0, 0, 43, 43
INVAR-26, Run: 011, F, 0, 0, 0, 47, 47
INVAR-26, Run: 012, F, 0, 0, 0, 50, 50
INVAR-26, Run: 013, F, 0, 0, 0, 39, 39
INVAR-26, Run: 014, F, 0, 0, 0, 46, 46
INVAR-26, Run: 015, F, 0, 0, 0, 43, 43
INVAR-26, Run: 016, F, 0, 0, 0, 48, 48
INVAR-26, Run: 017, F, 0, 0, 0, 38, 38
INVAR-26, Run: 018, F, 0, 0, 0, 45, 45
INVAR-26, Run: 019, F, 0, 0, 0, 43, 43
INVAR-26, Run: 020, F, 0, 0, 0, 48, 48
INVAR-26, Run: 021, F, 0, 0, 0, 45, 45
INVAR-26, Run: 022, F, 0, 0, 0, 45, 45
INVAR-26, Run: 023, F, 0, 0, 0, 44, 44
INVAR-26, Run: 024, F, 0, 0, 0, 48, 48
INVAR-26, Run: 025, F, 0, 0, 0, 40, 40
INVAR-26, Run: 026, F, 0, 0, 0, 51, 51
INVAR-26, Run: 027, F, 0, 0, 0, 42, 42
INVAR-26, Run: 028, F, 0, 0, 0, 49, 49
INVAR-26, Run: 029, F, 0, 0, 0, 46, 46
INVAR-26, Run: 030, F, 0, 0, 0, 48, 48
INVAR-26, Run: 031, F, 0, 0, 0, 42, 42
INVAR-26, Run: 032, F, 0, 0, 0, 44, 44
INVAR-26, Run: 033, F, 0, 0, 0, 44, 44
INVAR-26, Run: 034, F, 0, 0, 0, 42, 42
INVAR-26, Run: 035, F, 0, 0, 0, 49, 49
INVAR-26, Run: 036, F, 0, 0, 0, 49, 49
INVAR-26, Run: 037, F, 0, 0, 0, 51, 51
INVAR-26, Run: 038, F, 0, 0, 0, 47, 47
INVAR-26, Run: 039, F, 0, 0, 0, 41, 41
INVAR-26, Run: 040, F, 0, 0, 0, 40, 40
INVAR-26, Run: 041, F, 0, 0, 0, 40, 40
INVAR-26, Run: 042, F, 0, 0, 0, 34, 34
INVAR-26, Run: 043, F, 0, 0, 0, 43, 43
INVAR-26, Run: 044, F, 0, 0, 0, 44, 44
INVAR-26, Run: 045, F, 0, 0, 0, 51, 51
INVAR-26, Run: 046, F, 0, 0, 0, 39, 39
INVAR-26, Run: 047, F, 0, 0, 0, 51, 51
INVAR-26, Run: 048, F, 0, 0, 0, 48, 48
INVAR-26, Run: 049, F, 0, 0, 0, 38, 38
INVAR-26, Run: 050, F, 0, 0, 0, 47, 47
INVAR-26, Run: 051, F, 0, 0, 0, 54, 54
INVAR-26, Run: 052, F, 0, 0, 0, 36, 36
INVAR-26, Run: 053, F, 0, 0, 0, 47, 47
INVAR-26, Run: 054, F, 0, 0, 0, 48, 48
INVAR-26, Run: 055, F, 0, 0, 0, 47, 47
INVAR-26, Run: 056, F, 0, 0, 0, 40, 40
INVAR-26, Run: 057, F, 0, 0, 0, 48, 48
INVAR-26, Run: 058, F, 0, 0, 0, 43, 43
INVAR-26, Run: 059, F, 0, 0, 0, 43, 43
