Input Number, Run_Number, Result@ 100, A2, F2P, F2, A1, F1, F1P, Y, NEW_REACTION, Reaction1, Reaction2, Reaction3, Reaction4, Reaction5
INVAR-19, Run: 028, P, 0, 5, 0, 0, 5, 0, 0, 9, 0, 0, 9, 5, 0
INVAR-19, Run: 029, P, 0, 5, 0, 0, 5, 0, 0, 9, 0, 0, 9, 5, 0
INVAR-19, Run: 030, P, 0, 5, 0, 0, 5, 0, 0, 9, 0, 0, 9, 5, 0
INVAR-19, Run: 031, P, 0, 5, 0, 0, 5, 0, 0, 9, 0, 0, 9, 5, 0
INVAR-19, Run: 032, P, 0, 5, 0, 0, 5, 0, 0, 10, 0, 0, 8, 7, 0
INVAR-19, Run: 033, P, 0, 5, 0, 0, 5, 0, 0, 8, 0, 0, 10, 3, 0
INVAR-19, Run: 034, P, 0, 5, 0, 0, 5, 0, 0, 8, 0, 0, 10, 3, 0
INVAR-19, Run: 035, P, 0, 5, 0, 0, 5, 0, 0, 9, 0, 0, 9, 5, 0
INVAR-19, Run: 036, P, 0, 5, 0, 0, 5, 0, 0, 11, 0, 0, 7, 9, 0
INVAR-19, Run: 037, P, 0, 5, 0, 0, 5, 0, 0, 9, 0, 0, 9, 5, 0
INVAR-19, Run: 038, P, 0, 5, 0, 0, 5, 0, 0, 11, 0, 0, 7, 9, 0
INVAR-19, Run: 039, P, 0, 5, 0, 0, 5, 0, 0, 8, 0, 0, 10, 3, 0
INVAR-19, Run: 040, P, 0, 5, 0, 0, 5, 0, 0, 8, 0, 0, 10, 3, 0
INVAR-19, Run: 041, P, 0, 5, 0, 0, 5, 0, 0, 10, 0, 0, 8, 7, 0
INVAR-19, Run: 042, P, 0, 5, 0, 0, 5, 0, 0, 8, 0, 0, 10, 3, 0
INVAR-19, Run: 043, P, 0, 5, 0, 0, 5, 0, 0, 8, 0, 0, 10, 3, 0
INVAR-19, Run: 044, P, 0, 5, 0, 0, 5, 0, 0, 12, 0, 0, 6, 11, 0
INVAR-19, Run: 045, P, 0, 5, 0, 0, 5, 0, 0, 9, 0, 0, 9, 5, 0
INVAR-19, Run: 046, P, 0, 5, 0, 0, 5, 0, 0, 10, 0, 0, 8, 7, 0
INVAR-19, Run: 047, P, 0, 5, 0, 0, 5, 0, 0, 9, 0, 0, 9, 5, 0
INVAR-19, Run: 048, P, 0, 5, 0, 0, 5, 0, 0, 8, 0, 0, 10, 3, 0
INVAR-19, Run: 049, P, 0, 5, 0, 0, 5, 0, 0, 8, 0, 0, 10, 3, 0
INVAR-19, Run: 050, P, 0, 5, 0, 0, 5, 0, 0, 10, 0, 0, 8, 7, 0
INVAR-19, Run: 051, P, 0, 5, 0, 0, 5, 0, 0, 10, 0, 0, 8, 7, 0
INVAR-19, Run: 052, P, 0, 5, 0, 0, 5, 0, 0, 8, 0, 0, 10, 3, 0
INVAR-19, Run: 053, P, 0, 5, 0, 0, 5, 0, 0, 9, 0, 0, 9, 5, 0
INVAR-19, Run: 054, P, 0, 5, 0, 0, 5, 0, 0, 9, 0, 0, 9, 5, 0
INVAR-19, Run: 055, P, 0, 5, 0, 0, 5, 0, 0, 8, 0, 0, 10, 3, 0
INVAR-19, Run: 056, P, 0, 5, 0, 0, 5, 0, 0, 9, 0, 0, 9, 5, 0
INVAR-19, Run: 057, P, 0, 5, 0, 0, 5, 0, 0, 10, 0, 0, 8, 7, 0
INVAR-19, Run: 058, P, 0, 5, 0, 0, 5, 0, 0, 9, 0, 0, 9, 5, 0
INVAR-19, Run: 059, P, 0, 5, 0, 0, 5, 0, 0, 8, 0, 0, 10, 3, 0
INVAR-19, Run: 060, P, 0, 5, 0, 0, 5, 0, 0, 9, 0, 0, 9, 5, 0
INVAR-19, Run: 061, P, 0, 5, 0, 0, 5, 0, 0, 8, 0, 0, 10, 3, 0
INVAR-19, Run: 062, P, 0, 5, 0, 0, 5, 0, 0, 9, 0, 0, 9, 5, 0
INVAR-19, Run: 063, P, 0, 5, 0, 0, 5, 0, 0, 9, 0, 0, 9, 5, 0
INVAR-19, Run: 064, P, 0, 5, 0, 0, 5, 0, 0, 9, 0, 0, 9, 5, 0
INVAR-19, Run: 065, P, 0, 5, 0, 0, 5, 0, 0, 9, 0, 0, 9, 5, 0
INVAR-19, Run: 066, P, 0, 5, 0, 0, 5, 0, 0, 8, 0, 0, 10, 3, 0
INVAR-19, Run: 067, P, 0, 5, 0, 0, 5, 0, 0, 7, 0, 0, 11, 1, 0
INVAR-19, Run: 068, P, 0, 5, 0, 0, 5, 0, 0, 8, 0, 0, 10, 3, 0
INVAR-19, Run: 069, P, 0, 5, 0, 0, 5, 0, 0, 10, 0, 0, 8, 7, 0
INVAR-19, Run: 070, P, 0, 5, 0, 0, 5, 0, 0, 9, 0, 0, 9, 5, 0
INVAR-19, Run: 071, P, 0, 5, 0, 0, 5, 0, 0, 8, 0, 0, 10, 3, 0
INVAR-19, Run: 072, P, 0, 5, 0, 0, 5, 0, 0, 9, 0, 0, 9, 5, 0
INVAR-19, Run: 073, P, 0, 5, 0, 0, 5, 0, 0, 11, 0, 0, 7, 9, 0
INVAR-19, Run: 074, P, 0, 5, 0, 0, 5, 0, 0, 8, 0, 0, 10, 3, 0
INVAR-19, Run: 075, P, 0, 5, 0, 0, 5, 0, 0, 8, 0, 0, 10, 3, 0
INVAR-19, Run: 076, P, 0, 5, 0, 0, 5, 0, 0, 7, 0, 0, 11, 1, 0
INVAR-19, Run: 077, P, 0, 5, 0, 0, 5, 0, 0, 9, 0, 0, 9, 5, 0
INVAR-19, Run: 078, P, 0, 5, 0, 0, 5, 0, 0, 10, 0, 0, 8, 7, 0
INVAR-19, Run: 079, P, 0, 5, 0, 0, 5, 0, 0, 9, 0, 0, 9, 5, 0
INVAR-19, Run: 080, P, 0, 5, 0, 0, 5, 0, 0, 11, 0, 0, 7, 9, 0
INVAR-19, Run: 081, P, 0, 5, 0, 0, 5, 0, 0, 9, 0, 0, 9, 5, 0
INVAR-19, Run: 082, P, 0, 5, 0, 0, 5, 0, 0, 9, 0, 0, 9, 5, 0
INVAR-19, Run: 083, P, 0, 5, 0, 0, 5, 0, 0, 9, 0, 0, 9, 5, 0
INVAR-19, Run: 084, P, 0, 5, 0, 0, 5, 0, 0, 9, 0, 0, 9, 5, 0
INVAR-19, Run: 085, P, 0, 5, 0, 0, 5, 0, 0, 8, 0, 0, 10, 3, 0
INVAR-19, Run: 086, P, 0, 5, 0, 0, 5, 0, 0, 10, 0, 0, 8, 7, 0
INVAR-19, Run: 087, P, 0, 5, 0, 0, 5, 0, 0, 8, 0, 0, 10, 3, 0
INVAR-19, Run: 088, P, 0, 5, 0, 0, 5, 0, 0, 10, 0, 0, 8, 7, 0
INVAR-19, Run: 089, P, 0, 5, 0, 0, 5, 0, 0, 9, 0, 0, 9, 5, 0
INVAR-19, Run: 090, P, 0, 5, 0, 0, 5, 0, 0, 8, 0, 0, 10, 3, 0
INVAR-19, Run: 091, P, 0, 5, 0, 0, 5, 0, 0, 8, 0, 0, 10, 3, 0
INVAR-19, Run: 092, P, 0, 5, 0, 0, 5, 0, 0, 8, 0, 0, 10, 3, 0
INVAR-19, Run: 093, P, 0, 5, 0, 0, 5, 0, 0, 8, 0, 0, 10, 3, 0
INVAR-19, Run: 094, P, 0, 5, 0, 0, 5, 0, 0, 9, 0, 0, 9, 5, 0
INVAR-19, Run: 095, P, 0, 5, 0, 0, 5, 0, 0, 9, 0, 0, 9, 5, 0
INVAR-19, Run: 096, P, 0, 5, 0, 0, 5, 0, 0, 10, 0, 0, 8, 7, 0
INVAR-19, Run: 097, P, 0, 5, 0, 0, 5, 0, 0, 9, 0, 0, 9, 5, 0
INVAR-19, Run: 098, P, 0, 5, 0, 0, 5, 0, 0, 9, 0, 0, 9, 5, 0
INVAR-19, Run: 099, P, 0, 5, 0, 0, 5, 0, 0, 9, 0, 0, 9, 5, 0
INVAR-19, Run: 100, P, 0, 0, 5, 0, 5, 0, 0, 9, 0, 0, 9, 0, 0
INVAR-2, Run: 001, P, 0, 0, 0, 55, 0, 0, 5, 32, 5, 0, 36, 1, 5
INVAR-2, Run: 002, P, 0, 0, 0, 55, 0, 0, 5, 32, 5, 0, 36, 1, 5
INVAR-2, Run: 003, P, 0, 0, 0, 55, 0, 0, 5, 32, 5, 0, 36, 1, 5
INVAR-2, Run: 004, P, 0, 0, 2, 56, 0, 2, 3, 34, 4, 1, 34, 3, 3
INVAR-2, Run: 005, P, 0, 0, 0, 55, 0, 0, 5, 32, 5, 0, 36, 1, 5
INVAR-2, Run: 006, P, 0, 0, 2, 55, 0, 2, 3, 33, 5, 0, 35, 1, 3
INVAR-2, Run: 007, P, 0, 0, 1, 55, 0, 1, 4, 33, 5, 0, 35, 2, 4
INVAR-2, Run: 008, P, 5, 0, 0, 55, 0, 0, 5, 29, 5, 0, 34, 0, 5
INVAR-2, Run: 009, P, 0, 0, 0, 56, 0, 0, 5, 32, 4, 1, 36, 1, 5
INVAR-2, Run: 010, P, 0, 0, 1, 55, 0, 1, 4, 33, 5, 0, 35, 2, 4
INVAR-2, Run: 011, P, 2, 0, 0, 55, 0, 0, 5, 31, 5, 0, 35, 1, 5
INVAR-2, Run: 012, P, 0, 0, 1, 55, 0, 1, 4, 33, 5, 0, 35, 2, 4
INVAR-2, Run: 013, P, 0, 0, 1, 55, 0, 1, 4, 33, 5, 0, 35, 2, 4
INVAR-2, Run: 014, P, 0, 0, 0, 55, 0, 0, 5, 33, 5, 0, 35, 3, 5
INVAR-2, Run: 015, P, 0, 0, 0, 55, 0, 0, 5, 33, 5, 0, 35, 3, 5
INVAR-2, Run: 016, P, 6, 0, 0, 56, 0, 0, 5, 29, 4, 1, 33, 1, 5
INVAR-2, Run: 017, P, 0, 0, 0, 55, 0, 0, 5, 33, 5, 0, 35, 3, 5
INVAR-2, Run: 018, P, 22, 0, 0, 55, 0, 0, 5, 22, 5, 0, 24, 3, 5
INVAR-2, Run: 019, P, 0, 0, 0, 56, 0, 0, 5, 32, 4, 1, 36, 1, 5
INVAR-2, Run: 020, P, 0, 0, 1, 55, 0, 1, 4, 32, 5, 0, 36, 0, 4
INVAR-2, Run: 021, P, 0, 0, 0, 55, 0, 0, 5, 33, 5, 0, 35, 3, 5
INVAR-2, Run: 022, P, 0, 0, 1, 55, 0, 1, 4, 33, 5, 0, 35, 2, 4
INVAR-2, Run: 023, P, 0, 0, 1, 55, 0, 1, 4, 32, 5, 0, 36, 0, 4
INVAR-2, Run: 024, P, 3, 0, 0, 55, 0, 0, 5, 31, 5, 0, 34, 2, 5
INVAR-2, Run: 025, P, 0, 0, 0, 56, 0, 0, 5, 33, 4, 1, 35, 3, 5
INVAR-2, Run: 026, P, 2, 0, 0, 56, 0, 0, 5, 31, 4, 1, 35, 1, 5
INVAR-2, Run: 027, P, 3, 0, 0, 57, 0, 0, 5, 31, 3, 2, 34, 2, 5
INVAR-2, Run: 028, P, 0, 0, 1, 55, 0, 1, 4, 32, 5, 0, 36, 0, 4
INVAR-2, Run: 029, P, 6, 0, 0, 55, 0, 0, 5, 29, 5, 0, 33, 1, 5
INVAR-2, Run: 030, P, 5, 0, 0, 55, 0, 0, 5, 29, 5, 0, 34, 0, 5
INVAR-2, Run: 031, P, 1, 0, 0, 55, 0, 0, 5, 32, 5, 0, 35, 2, 5
INVAR-2, Run: 032, P, 0, 0, 0, 55, 0, 0, 5, 32, 5, 0, 36, 1, 5
INVAR-2, Run: 033, P, 0, 0, 1, 56, 0, 1, 4, 32, 4, 1, 36, 0, 4
INVAR-2, Run: 034, P, 0, 0, 1, 56, 0, 1, 4, 32, 4, 1, 36, 0, 4
INVAR-2, Run: 035, P, 1, 0, 0, 55, 0, 0, 5, 32, 5, 0, 35, 2, 5
INVAR-2, Run: 036, P, 1, 0, 0, 55, 0, 0, 5, 32, 5, 0, 35, 2, 5
INVAR-2, Run: 037, P, 14, 0, 0, 55, 0, 0, 5, 25, 5, 0, 29, 1, 5
INVAR-2, Run: 038, P, 0, 0, 0, 55, 0, 0, 5, 32, 5, 0, 36, 1, 5
INVAR-2, Run: 039, P, 0, 0, 0, 55, 0, 0, 5, 36, 5, 0, 32, 9, 5
INVAR-2, Run: 040, P, 5, 0, 0, 55, 0, 0, 5, 29, 5, 0, 34, 0, 5
INVAR-2, Run: 041, P, 1, 0, 0, 55, 0, 0, 5, 32, 5, 0, 35, 2, 5
INVAR-2, Run: 042, P, 23, 0, 0, 55, 0, 0, 5, 20, 5, 0, 25, 0, 5
INVAR-2, Run: 043, P, 0, 0, 1, 56, 0, 1, 4, 32, 4, 1, 36, 0, 4
INVAR-2, Run: 044, P, 0, 0, 0, 55, 0, 0, 5, 33, 5, 0, 35, 3, 5
INVAR-2, Run: 045, P, 1, 0, 0, 55, 0, 0, 5, 33, 5, 0, 34, 4, 5
INVAR-2, Run: 046, P, 0, 0, 1, 55, 0, 1, 4, 33, 5, 0, 35, 2, 4
INVAR-2, Run: 047, P, 0, 0, 1, 55, 0, 1, 4, 32, 5, 0, 36, 0, 4
INVAR-2, Run: 048, P, 0, 0, 1, 55, 0, 1, 4, 33, 5, 0, 35, 2, 4
INVAR-2, Run: 049, P, 18, 0, 0, 55, 0, 0, 5, 23, 5, 0, 27, 1, 5
INVAR-2, Run: 050, P, 3, 0, 0, 55, 0, 0, 5, 30, 5, 0, 35, 0, 5
INVAR-2, Run: 051, P, 0, 0, 1, 55, 0, 1, 4, 32, 5, 0, 36, 0, 4
INVAR-2, Run: 052, P, 1, 0, 0, 56, 0, 0, 5, 31, 4, 1, 36, 0, 5
INVAR-2, Run: 053, P, 9, 0, 0, 55, 0, 0, 5, 28, 5, 0, 31, 2, 5
INVAR-2, Run: 054, P, 26, 0, 0, 55, 0, 0, 5, 19, 5, 0, 23, 1, 5
INVAR-2, Run: 055, P, 0, 0, 1, 55, 0, 1, 4, 33, 5, 0, 35, 2, 4
INVAR-2, Run: 056, P, 0, 0, 0, 55, 0, 0, 5, 32, 5, 0, 36, 1, 5
INVAR-2, Run: 057, P, 0, 0, 0, 55, 0, 0, 5, 32, 5, 0, 36, 1, 5
INVAR-2, Run: 058, P, 0, 0, 0, 55, 0, 0, 5, 32, 5, 0, 36, 1, 5
INVAR-2, Run: 059, P, 1, 0, 0, 55, 0, 0, 5, 32, 5, 0, 35, 2, 5
INVAR-2, Run: 060, P, 0, 0, 0, 55, 0, 0, 5, 32, 5, 0, 36, 1, 5
INVAR-2, Run: 061, P, 41, 0, 0, 55, 0, 0, 5, 11, 5, 0, 16, 0, 5
INVAR-2, Run: 062, P, 1, 0, 0, 55, 0, 0, 5, 31, 5, 0, 36, 0, 5
INVAR-2, Run: 063, P, 0, 0, 1, 55, 0, 1, 4, 32, 5, 0, 36, 0, 4
INVAR-2, Run: 064, P, 0, 0, 0, 55, 0, 0, 5, 33, 5, 0, 35, 3, 5
INVAR-2, Run: 065, P, 2, 0, 0, 55, 0, 0, 5, 32, 5, 0, 34, 3, 5
INVAR-2, Run: 066, P, 4, 0, 0, 56, 0, 0, 5, 31, 4, 1, 33, 3, 5
INVAR-2, Run: 067, P, 0, 0, 0, 55, 0, 0, 5, 33, 5, 0, 35, 3, 5
INVAR-2, Run: 068, P, 0, 0, 2, 55, 0, 2, 3, 33, 5, 0, 35, 1, 3
INVAR-2, Run: 069, P, 0, 0, 1, 55, 0, 1, 4, 33, 5, 0, 35, 2, 4
INVAR-2, Run: 070, P, 1, 0, 0, 56, 0, 0, 5, 31, 4, 1, 36, 0, 5
INVAR-2, Run: 071, P, 0, 0, 0, 55, 0, 0, 5, 33, 5, 0, 35, 3, 5
INVAR-2, Run: 072, P, 20, 0, 0, 55, 0, 0, 5, 22, 5, 0, 26, 1, 5
INVAR-2, Run: 073, P, 8, 0, 0, 55, 0, 0, 5, 28, 5, 0, 32, 1, 5
INVAR-2, Run: 074, P, 0, 0, 0, 56, 0, 0, 5, 33, 4, 1, 35, 3, 5
INVAR-2, Run: 075, P, 3, 0, 0, 55, 0, 0, 5, 30, 5, 0, 35, 0, 5
INVAR-2, Run: 076, P, 4, 0, 0, 55, 0, 0, 5, 30, 5, 0, 34, 1, 5
INVAR-2, Run: 077, P, 0, 0, 2, 55, 0, 2, 3, 33, 5, 0, 35, 1, 3
INVAR-2, Run: 078, P, 6, 0, 0, 55, 0, 0, 5, 30, 5, 0, 32, 3, 5
INVAR-2, Run: 079, P, 0, 0, 1, 55, 0, 1, 4, 33, 5, 0, 35, 2, 4
INVAR-2, Run: 080, P, 0, 0, 0, 55, 0, 0, 5, 32, 5, 0, 36, 1, 5
INVAR-2, Run: 081, P, 0, 0, 1, 55, 0, 1, 4, 33, 5, 0, 35, 2, 4
INVAR-2, Run: 082, P, 1, 0, 0, 55, 0, 0, 5, 31, 5, 0, 36, 0, 5
INVAR-2, Run: 083, P, 0, 0, 0, 55, 0, 0, 5, 33, 5, 0, 35, 3, 5
INVAR-2, Run: 084, P, 0, 0, 0, 55, 0, 0, 5, 32, 5, 0, 36, 1, 5
INVAR-2, Run: 085, P, 0, 0, 1, 55, 0, 1, 4, 32, 5, 0, 36, 0, 4
INVAR-2, Run: 086, P, 2, 0, 0, 56, 0, 0, 5, 32, 4, 1, 34, 3, 5
INVAR-2, Run: 087, P, 0, 0, 2, 55, 0, 2, 3, 33, 5, 0, 35, 1, 3
INVAR-2, Run: 088, P, 0, 0, 0, 55, 0, 0, 5, 34, 5, 0, 34, 5, 5
INVAR-2, Run: 089, P, 4, 0, 0, 55, 0, 0, 5, 30, 5, 0, 34, 1, 5
INVAR-2, Run: 090, P, 0, 0, 0, 55, 0, 0, 5, 32, 5, 0, 36, 1, 5
INVAR-2, Run: 091, P, 0, 0, 1, 55, 0, 1, 4, 32, 5, 0, 36, 0, 4
INVAR-2, Run: 092, P, 1, 0, 0, 55, 0, 0, 5, 31, 5, 0, 36, 0, 5
INVAR-2, Run: 093, P, 20, 0, 0, 55, 0, 0, 5, 22, 5, 0, 26, 1, 5
INVAR-2, Run: 094, P, 5, 0, 0, 55, 0, 0, 5, 31, 5, 0, 32, 4, 5
INVAR-2, Run: 095, P, 1, 0, 0, 56, 0, 0, 5, 31, 4, 1, 36, 0, 5
INVAR-2, Run: 096, P, 0, 0, 0, 55, 0, 0, 5, 33, 5, 0, 35, 3, 5
INVAR-2, Run: 097, P, 3, 0, 0, 55, 0, 0, 5, 31, 5, 0, 34, 2, 5
INVAR-2, Run: 098, P, 15, 0, 0, 55, 0, 0, 5, 24, 5, 0, 29, 0, 5
INVAR-2, Run: 099, P, 20, 0, 0, 55, 0, 0, 5, 23, 5, 0, 25, 3, 5
INVAR-2, Run: 100, P, 3, 0, 0, 57, 0, 0, 5, 30, 3, 2, 35, 0, 5
INVAR-20, Run: 001, P, 0, 5, 0, 0, 5, 0, 0, 43, 0, 0, 45, 3, 0
INVAR-20, Run: 002, P, 0, 5, 0, 0, 5, 0, 0, 45, 0, 0, 43, 7, 0
INVAR-20, Run: 003, P, 0, 0, 5, 0, 5, 0, 0, 46, 0, 0, 42, 4, 0
INVAR-20, Run: 004, P, 0, 5, 0, 0, 5, 0, 0, 46, 0, 0, 42, 9, 0
INVAR-20, Run: 005, P, 0, 5, 0, 0, 5, 0, 0, 44, 0, 0, 44, 5, 0
INVAR-20, Run: 006, P, 0, 5, 0, 0, 5, 0, 0, 47, 0, 0, 41, 11, 0
INVAR-20, Run: 007, P, 0, 5, 0, 0, 5, 0, 0, 44, 0, 0, 44, 5, 0
INVAR-20, Run: 008, P, 0, 5, 0, 0, 5, 0, 0, 47, 0, 0, 41, 11, 0
INVAR-20, Run: 009, P, 0, 5, 0, 0, 5, 0, 0, 44, 0, 0, 44, 5, 0
INVAR-20, Run: 010, P, 0, 5, 0, 0, 5, 0, 0, 44, 0, 0, 44, 5, 0
INVAR-20, Run: 011, P, 0, 5, 0, 0, 5, 0, 0, 44, 0, 0, 44, 5, 0
INVAR-20, Run: 012, P, 0, 5, 0, 0, 5, 0, 0, 45, 0, 0, 43, 7, 0
INVAR-20, Run: 013, P, 0, 5, 0, 0, 5, 0, 0, 46, 0, 0, 42, 9, 0
INVAR-20, Run: 014, P, 0, 5, 0, 0, 5, 0, 0, 45, 0, 0, 43, 7, 0
INVAR-20, Run: 015, P, 0, 5, 0, 0, 5, 0, 0, 43, 0, 0, 45, 3, 0
INVAR-20, Run: 016, P, 0, 5, 0, 0, 5, 0, 0, 44, 0, 0, 44, 5, 0
INVAR-20, Run: 017, P, 0, 5, 0, 0, 5, 0, 0, 45, 0, 0, 43, 7, 0
INVAR-20, Run: 018, P, 0, 5, 0, 0, 5, 0, 0, 45, 0, 0, 43, 7, 0
INVAR-20, Run: 019, P, 0, 5, 0, 0, 5, 0, 0, 44, 0, 0, 44, 5, 0
INVAR-20, Run: 020, P, 0, 5, 0, 0, 5, 0, 0, 46, 0, 0, 42, 9, 0
INVAR-20, Run: 021, P, 0, 5, 0, 0, 5, 0, 0, 45, 0, 0, 43, 7, 0
INVAR-20, Run: 022, P, 0, 5, 0, 0, 5, 0, 0, 45, 0, 0, 43, 7, 0
INVAR-20, Run: 023, P, 0, 5, 0, 0, 5, 0, 0, 45, 0, 0, 43, 7, 0
INVAR-20, Run: 024, P, 0, 5, 0, 0, 5, 0, 0, 43, 0, 0, 45, 3, 0
INVAR-20, Run: 025, P, 0, 5, 0, 0, 5, 0, 0, 44, 0, 0, 44, 5, 0
INVAR-20, Run: 026, P, 0, 5, 0, 0, 5, 0, 0, 45, 0, 0, 43, 7, 0
INVAR-20, Run: 027, P, 0, 5, 0, 0, 5, 0, 0, 45, 0, 0, 43, 7, 0
INVAR-20, Run: 028, P, 0, 5, 0, 0, 5, 0, 0, 44, 0, 0, 44, 5, 0
INVAR-20, Run: 029, P, 0, 5, 0, 0, 5, 0, 0, 46, 0, 0, 42, 9, 0
INVAR-20, Run: 030, P, 0, 5, 0, 0, 5, 0, 0, 43, 0, 0, 45, 3, 0
INVAR-20, Run: 031, P, 0, 5, 0, 0, 5, 0, 0, 44, 0, 0, 44, 5, 0
INVAR-20, Run: 032, P, 0, 5, 0, 0, 5, 0, 0, 45, 0, 0, 43, 7, 0
INVAR-20, Run: 033, P, 0, 5, 0, 0, 5, 0, 0, 46, 0, 0, 42, 9, 0
INVAR-20, Run: 034, P, 0, 5, 0, 0, 5, 0, 0, 47, 0, 0, 41, 11, 0
INVAR-20, Run: 035, P, 0, 5, 0, 0, 5, 0, 0, 47, 0, 0, 41, 11, 0
INVAR-20, Run: 036, P, 0, 5, 0, 0, 5, 0, 0, 43, 0, 0, 45, 3, 0
INVAR-20, Run: 037, P, 0, 5, 0, 0, 5, 0, 0, 44, 0, 0, 44, 5, 0
INVAR-20, Run: 038, P, 0, 5, 0, 0, 5, 0, 0, 46, 0, 0, 42, 9, 0
INVAR-20, Run: 039, P, 0, 5, 0, 0, 5, 0, 0, 44, 0, 0, 44, 5, 0
INVAR-20, Run: 040, P, 0, 5, 0, 0, 5, 0, 0, 45, 0, 0, 43, 7, 0
INVAR-20, Run: 041, P, 0, 5, 0, 0, 5, 0, 0, 45, 0, 0, 43, 7, 0
INVAR-20, Run: 042, P, 0, 5, 0, 0, 5, 0, 0, 43, 0, 0, 45, 3, 0
INVAR-20, Run: 043, P, 0, 5, 0, 0, 5, 0, 0, 45, 0, 0, 43, 7, 0
INVAR-20, Run: 044, P, 0, 5, 0, 0, 5, 0, 0, 46, 0, 0, 42, 9, 0
INVAR-20, Run: 045, P, 0, 5, 0, 0, 5, 0, 0, 45, 0, 0, 43, 7, 0
INVAR-20, Run: 046, P, 0, 5, 0, 0, 5, 0, 0, 47, 0, 0, 41, 11, 0
INVAR-20, Run: 047, P, 0, 5, 0, 0, 5, 0, 0, 45, 0, 0, 43, 7, 0
INVAR-20, Run: 048, P, 0, 5, 0, 0, 5, 0, 0, 46, 0, 0, 42, 9, 0
INVAR-20, Run: 049, P, 0, 5, 0, 0, 5, 0, 0, 44, 0, 0, 44, 5, 0
INVAR-20, Run: 050, P, 0, 5, 0, 0, 5, 0, 0, 45, 0, 0, 43, 7, 0
INVAR-20, Run: 051, P, 0, 5, 0, 0, 5, 0, 0, 44, 0, 0, 44, 5, 0
INVAR-20, Run: 052, P, 0, 5, 0, 0, 5, 0, 0, 45, 0, 0, 43, 7, 0
INVAR-20, Run: 053, P, 0, 5, 0, 0, 5, 0, 0, 47, 0, 0, 41, 11, 0
INVAR-20, Run: 054, P, 0, 5, 0, 0, 5, 0, 0, 44, 0, 0, 44, 5, 0
INVAR-20, Run: 055, P, 0, 5, 0, 0, 5, 0, 0, 44, 0, 0, 44, 5, 0
INVAR-20, Run: 056, P, 0, 5, 0, 0, 5, 0, 0, 43, 0, 0, 45, 3, 0
INVAR-20, Run: 057, P, 0, 5, 0, 0, 5, 0, 0, 46, 0, 0, 42, 9, 0
INVAR-20, Run: 058, P, 0, 5, 0, 0, 5, 0, 0, 44, 0, 0, 44, 5, 0
INVAR-20, Run: 059, P, 0, 5, 0, 0, 5, 0, 0, 43, 0, 0, 45, 3, 0
INVAR-20, Run: 060, P, 0, 5, 0, 0, 5, 0, 0, 45, 0, 0, 43, 7, 0
INVAR-20, Run: 061, P, 0, 5, 0, 0, 5, 0, 0, 44, 0, 0, 44, 5, 0
INVAR-20, Run: 062, P, 0, 5, 0, 0, 5, 0, 0, 45, 0, 0, 43, 7, 0
INVAR-20, Run: 063, P, 0, 5, 0, 0, 5, 0, 0, 46, 0, 0, 42, 9, 0
INVAR-20, Run: 064, P, 0, 5, 0, 0, 5, 0, 0, 44, 0, 0, 44, 5, 0
INVAR-20, Run: 065, P, 0, 5, 0, 0, 5, 0, 0, 44, 0, 0, 44, 5, 0
INVAR-20, Run: 066, P, 0, 5, 0, 0, 5, 0, 0, 44, 0, 0, 44, 5, 0
INVAR-20, Run: 067, P, 0, 5, 0, 0, 5, 0, 0, 43, 0, 0, 45, 3, 0
INVAR-20, Run: 068, P, 0, 5, 0, 0, 5, 0, 0, 42, 0, 0, 46, 1, 0
INVAR-20, Run: 069, P, 0, 5, 0, 0, 5, 0, 0, 44, 0, 0, 44, 5, 0
INVAR-20, Run: 070, P, 0, 5, 0, 0, 5, 0, 0, 44, 0, 0, 44, 5, 0
INVAR-20, Run: 071, P, 0, 5, 0, 0, 5, 0, 0, 46, 0, 0, 42, 9, 0
INVAR-20, Run: 072, P, 0, 5, 0, 0, 5, 0, 0, 44, 0, 0, 44, 5, 0
INVAR-20, Run: 073, P, 0, 5, 0, 0, 5, 0, 0, 45, 0, 0, 43, 7, 0
INVAR-20, Run: 074, P, 0, 5, 0, 0, 5, 0, 0, 45, 0, 0, 43, 7, 0
INVAR-20, Run: 075, P, 0, 5, 0, 0, 5, 0, 0, 44, 0, 0, 44, 5, 0
INVAR-20, Run: 076, P, 0, 5, 0, 0, 5, 0, 0, 45, 0, 0, 43, 7, 0
INVAR-20, Run: 077, P, 0, 5, 0, 0, 5, 0, 0, 47, 0, 0, 41, 11, 0
INVAR-20, Run: 078, P, 0, 5, 0, 0, 5, 0, 0, 44, 0, 0, 44, 5, 0
INVAR-20, Run: 079, P, 0, 5, 0, 0, 5, 0, 0, 45, 0, 0, 43, 7, 0
INVAR-20, Run: 080, P, 0, 5, 0, 0, 5, 0, 0, 46, 0, 0, 42, 9, 0
INVAR-20, Run: 081, P, 0, 5, 0, 0, 5, 0, 0, 43, 0, 0, 45, 3, 0
INVAR-20, Run: 082, P, 0, 5, 0, 0, 5, 0, 0, 45, 0, 0, 43, 7, 0
INVAR-20, Run: 083, P, 0, 5, 0, 0, 5, 0, 0, 45, 0, 0, 43, 7, 0
INVAR-20, Run: 084, P, 0, 5, 0, 0, 5, 0, 0, 47, 0, 0, 41, 11, 0
