Input Number, Run_Number, Result@ 100, Y, X1, X2, NEW_REACTION, Reaction1, Reaction2
INVAR-13, Run: 010, P, 13, 0, 0, 1255, 18, 5
INVAR-13, Run: 011, P, 13, 0, 0, 1292, 18, 5
INVAR-13, Run: 012, P, 13, 0, 0, 1279, 18, 5
INVAR-13, Run: 013, P, 13, 0, 0, 1252, 18, 5
INVAR-13, Run: 014, P, 13, 0, 0, 1314, 18, 5
INVAR-13, Run: 015, P, 13, 0, 0, 1297, 18, 5
INVAR-13, Run: 016, P, 13, 0, 0, 1262, 18, 5
INVAR-13, Run: 017, P, 13, 0, 0, 1289, 18, 5
INVAR-13, Run: 018, P, 13, 0, 0, 1319, 18, 5
INVAR-13, Run: 019, P, 13, 0, 0, 1250, 18, 5
INVAR-13, Run: 020, P, 13, 0, 0, 1183, 18, 5
INVAR-13, Run: 021, P, 13, 0, 0, 1304, 18, 5
INVAR-13, Run: 022, P, 13, 0, 0, 1323, 18, 5
INVAR-13, Run: 023, P, 13, 0, 0, 1231, 18, 5
INVAR-13, Run: 024, P, 13, 0, 0, 1271, 18, 5
INVAR-13, Run: 025, P, 13, 0, 0, 1279, 18, 5
INVAR-13, Run: 026, P, 13, 0, 0, 1316, 18, 5
INVAR-13, Run: 027, P, 13, 0, 0, 1315, 18, 5
INVAR-13, Run: 028, P, 13, 0, 0, 1297, 18, 5
INVAR-13, Run: 029, P, 13, 0, 0, 1299, 18, 5
INVAR-13, Run: 030, P, 13, 0, 0, 1301, 18, 5
INVAR-13, Run: 031, P, 13, 0, 0, 1294, 18, 5
INVAR-13, Run: 032, P, 13, 0, 0, 1257, 18, 5
INVAR-13, Run: 033, P, 13, 0, 0, 1219, 18, 5
INVAR-13, Run: 034, P, 13, 0, 0, 1245, 18, 5
INVAR-13, Run: 035, P, 13, 0, 0, 1252, 18, 5
INVAR-13, Run: 036, P, 13, 0, 0, 1278, 18, 5
INVAR-13, Run: 037, P, 13, 0, 0, 1313, 18, 5
INVAR-13, Run: 038, P, 13, 0, 0, 1216, 18, 5
INVAR-13, Run: 039, P, 13, 0, 0, 1302, 18, 5
INVAR-13, Run: 040, P, 13, 0, 0, 1220, 18, 5
INVAR-13, Run: 041, P, 13, 0, 0, 1226, 18, 5
INVAR-13, Run: 042, P, 13, 0, 0, 1284, 18, 5
INVAR-13, Run: 043, P, 13, 0, 0, 1252, 18, 5
INVAR-13, Run: 044, P, 13, 0, 0, 1273, 18, 5
INVAR-13, Run: 045, P, 13, 0, 0, 1274, 18, 5
INVAR-13, Run: 046, P, 13, 0, 0, 1242, 18, 5
INVAR-13, Run: 047, P, 13, 0, 0, 1246, 18, 5
INVAR-13, Run: 048, P, 13, 0, 0, 1276, 18, 5
INVAR-13, Run: 049, P, 13, 0, 0, 1295, 18, 5
INVAR-13, Run: 050, P, 13, 0, 0, 1266, 18, 5
INVAR-13, Run: 051, P, 13, 0, 0, 1294, 18, 5
INVAR-13, Run: 052, P, 13, 0, 0, 1303, 18, 5
INVAR-13, Run: 053, P, 13, 0, 0, 1262, 18, 5
INVAR-13, Run: 054, P, 13, 0, 0, 1281, 18, 5
INVAR-13, Run: 055, P, 13, 0, 0, 1263, 18, 5
INVAR-13, Run: 056, P, 13, 0, 0, 1304, 18, 5
INVAR-13, Run: 057, P, 13, 0, 0, 1253, 18, 5
INVAR-13, Run: 058, P, 13, 0, 0, 1311, 18, 5
INVAR-13, Run: 059, P, 13, 0, 0, 1284, 18, 5
INVAR-13, Run: 060, P, 13, 0, 0, 1233, 18, 5
INVAR-13, Run: 061, P, 13, 0, 0, 1268, 18, 5
INVAR-13, Run: 062, P, 13, 0, 0, 1294, 18, 5
INVAR-13, Run: 063, P, 13, 0, 0, 1310, 18, 5
INVAR-13, Run: 064, P, 13, 0, 0, 1268, 18, 5
INVAR-13, Run: 065, P, 13, 0, 0, 1293, 18, 5
INVAR-13, Run: 066, P, 13, 0, 0, 1261, 18, 5
INVAR-13, Run: 067, P, 13, 0, 0, 1238, 18, 5
INVAR-13, Run: 068, P, 13, 0, 0, 1252, 18, 5
INVAR-13, Run: 069, P, 13, 0, 0, 1219, 18, 5
INVAR-13, Run: 070, P, 13, 0, 0, 1282, 18, 5
INVAR-13, Run: 071, P, 13, 0, 0, 1182, 18, 5
INVAR-13, Run: 072, P, 13, 0, 0, 1312, 18, 5
INVAR-13, Run: 073, P, 13, 0, 0, 1272, 18, 5
INVAR-13, Run: 074, P, 13, 0, 0, 1266, 18, 5
INVAR-13, Run: 075, P, 13, 0, 0, 1271, 18, 5
INVAR-13, Run: 076, P, 13, 0, 0, 1288, 18, 5
INVAR-13, Run: 077, P, 13, 0, 0, 1291, 18, 5
INVAR-13, Run: 078, P, 13, 0, 0, 1251, 18, 5
INVAR-13, Run: 079, P, 13, 0, 0, 1282, 18, 5
INVAR-13, Run: 080, P, 13, 0, 0, 1339, 18, 5
INVAR-13, Run: 081, P, 13, 0, 0, 1300, 18, 5
INVAR-13, Run: 082, P, 13, 0, 0, 1327, 18, 5
INVAR-13, Run: 083, P, 13, 0, 0, 1270, 18, 5
INVAR-13, Run: 084, P, 13, 0, 0, 1350, 18, 5
INVAR-13, Run: 085, P, 13, 0, 0, 1282, 18, 5
INVAR-13, Run: 086, P, 13, 0, 0, 1286, 18, 5
INVAR-13, Run: 087, P, 13, 0, 0, 1324, 18, 5
INVAR-13, Run: 088, P, 13, 0, 0, 1262, 18, 5
INVAR-13, Run: 089, P, 13, 0, 0, 1248, 18, 5
INVAR-13, Run: 090, P, 13, 0, 0, 1310, 18, 5
INVAR-13, Run: 091, P, 13, 0, 0, 1303, 18, 5
INVAR-13, Run: 092, P, 13, 0, 0, 1332, 18, 5
INVAR-13, Run: 093, P, 13, 0, 0, 1311, 18, 5
INVAR-13, Run: 094, P, 13, 0, 0, 1305, 18, 5
INVAR-13, Run: 095, P, 13, 0, 0, 1284, 18, 5
INVAR-13, Run: 096, P, 13, 0, 0, 1220, 18, 5
INVAR-13, Run: 097, P, 13, 0, 0, 1259, 18, 5
INVAR-13, Run: 098, P, 13, 0, 0, 1323, 18, 5
INVAR-13, Run: 099, P, 13, 0, 0, 1287, 18, 5
INVAR-13, Run: 100, P, 13, 0, 0, 1301, 18, 5
INVAR-14, Run: 001, P, 7, 0, 0, 658, 93, 86
INVAR-14, Run: 002, P, 7, 0, 0, 669, 93, 86
INVAR-14, Run: 003, P, 7, 0, 0, 639, 93, 86
INVAR-14, Run: 004, P, 7, 0, 0, 707, 93, 86
INVAR-14, Run: 005, P, 7, 0, 0, 716, 93, 86
INVAR-14, Run: 006, P, 7, 0, 0, 728, 93, 86
INVAR-14, Run: 007, P, 7, 0, 0, 674, 93, 86
INVAR-14, Run: 008, P, 7, 0, 0, 638, 93, 86
INVAR-14, Run: 009, P, 7, 0, 0, 674, 93, 86
INVAR-14, Run: 010, P, 7, 0, 0, 656, 93, 86
INVAR-14, Run: 011, P, 7, 0, 0, 660, 93, 86
INVAR-14, Run: 012, P, 7, 0, 0, 626, 93, 86
INVAR-14, Run: 013, P, 7, 0, 0, 724, 93, 86
INVAR-14, Run: 014, P, 7, 0, 0, 638, 93, 86
INVAR-14, Run: 015, P, 7, 0, 0, 704, 93, 86
INVAR-14, Run: 016, P, 7, 0, 0, 703, 93, 86
INVAR-14, Run: 017, P, 7, 0, 0, 655, 93, 86
INVAR-14, Run: 018, P, 7, 0, 0, 692, 93, 86
INVAR-14, Run: 019, P, 7, 0, 0, 655, 93, 86
INVAR-14, Run: 020, P, 7, 0, 0, 701, 93, 86
INVAR-14, Run: 021, P, 7, 0, 0, 626, 93, 86
INVAR-14, Run: 022, P, 7, 0, 0, 650, 93, 86
INVAR-14, Run: 023, P, 7, 0, 0, 679, 93, 86
INVAR-14, Run: 024, P, 7, 0, 0, 695, 93, 86
INVAR-14, Run: 025, P, 7, 0, 0, 690, 93, 86
INVAR-14, Run: 026, P, 7, 0, 0, 685, 93, 86
INVAR-14, Run: 027, P, 7, 0, 0, 650, 93, 86
INVAR-14, Run: 028, P, 7, 0, 0, 631, 93, 86
INVAR-14, Run: 029, P, 7, 0, 0, 703, 93, 86
INVAR-14, Run: 030, P, 7, 0, 0, 657, 93, 86
INVAR-14, Run: 031, P, 7, 0, 0, 696, 93, 86
INVAR-14, Run: 032, P, 7, 0, 0, 671, 93, 86
INVAR-14, Run: 033, P, 7, 0, 0, 699, 93, 86
INVAR-14, Run: 034, P, 7, 0, 0, 642, 93, 86
INVAR-14, Run: 035, P, 7, 0, 0, 723, 93, 86
INVAR-14, Run: 036, P, 7, 0, 0, 638, 93, 86
INVAR-14, Run: 037, P, 7, 0, 0, 665, 93, 86
INVAR-14, Run: 038, P, 7, 0, 0, 668, 93, 86
INVAR-14, Run: 039, P, 7, 0, 0, 681, 93, 86
INVAR-14, Run: 040, P, 7, 0, 0, 692, 93, 86
INVAR-14, Run: 041, P, 7, 0, 0, 700, 93, 86
INVAR-14, Run: 042, P, 7, 0, 0, 708, 93, 86
INVAR-14, Run: 043, P, 7, 0, 0, 695, 93, 86
INVAR-14, Run: 044, P, 7, 0, 0, 666, 93, 86
INVAR-14, Run: 045, P, 7, 0, 0, 664, 93, 86
INVAR-14, Run: 046, P, 7, 0, 0, 696, 93, 86
INVAR-14, Run: 047, P, 7, 0, 0, 707, 93, 86
INVAR-14, Run: 048, P, 7, 0, 0, 694, 93, 86
INVAR-14, Run: 049, P, 7, 0, 0, 701, 93, 86
INVAR-14, Run: 050, P, 7, 0, 0, 700, 93, 86
INVAR-14, Run: 051, P, 7, 0, 0, 722, 93, 86
INVAR-14, Run: 052, P, 7, 0, 0, 682, 93, 86
INVAR-14, Run: 053, P, 7, 0, 0, 707, 93, 86
INVAR-14, Run: 054, P, 7, 0, 0, 636, 93, 86
INVAR-14, Run: 055, P, 7, 0, 0, 719, 93, 86
INVAR-14, Run: 056, P, 7, 0, 0, 678, 93, 86
INVAR-14, Run: 057, P, 7, 0, 0, 716, 93, 86
INVAR-14, Run: 058, P, 7, 0, 0, 742, 93, 86
INVAR-14, Run: 059, P, 7, 0, 0, 679, 93, 86
INVAR-14, Run: 060, P, 7, 0, 0, 701, 93, 86
INVAR-14, Run: 061, P, 7, 0, 0, 665, 93, 86
INVAR-14, Run: 062, P, 7, 0, 0, 646, 93, 86
INVAR-14, Run: 063, P, 7, 0, 0, 720, 93, 86
INVAR-14, Run: 064, P, 7, 0, 0, 694, 93, 86
INVAR-14, Run: 065, P, 7, 0, 0, 631, 93, 86
INVAR-14, Run: 066, P, 7, 0, 0, 689, 93, 86
INVAR-14, Run: 067, P, 7, 0, 0, 703, 93, 86
INVAR-14, Run: 068, P, 7, 0, 0, 650, 93, 86
INVAR-14, Run: 069, P, 7, 0, 0, 704, 93, 86
INVAR-14, Run: 070, P, 7, 0, 0, 692, 93, 86
INVAR-14, Run: 071, P, 7, 0, 0, 713, 93, 86
INVAR-14, Run: 072, P, 7, 0, 0, 691, 93, 86
INVAR-14, Run: 073, P, 7, 0, 0, 667, 93, 86
INVAR-14, Run: 074, P, 7, 0, 0, 701, 93, 86
INVAR-14, Run: 075, P, 7, 0, 0, 633, 93, 86
INVAR-14, Run: 076, P, 7, 0, 0, 704, 93, 86
INVAR-14, Run: 077, P, 7, 0, 0, 695, 93, 86
INVAR-14, Run: 078, P, 7, 0, 0, 692, 93, 86
INVAR-14, Run: 079, P, 7, 0, 0, 685, 93, 86
INVAR-14, Run: 080, P, 7, 0, 0, 648, 93, 86
INVAR-14, Run: 081, P, 7, 0, 0, 637, 93, 86
INVAR-14, Run: 082, P, 7, 0, 0, 656, 93, 86
INVAR-14, Run: 083, P, 7, 0, 0, 659, 93, 86
INVAR-14, Run: 084, P, 7, 0, 0, 686, 93, 86
INVAR-14, Run: 085, P, 7, 0, 0, 655, 93, 86
INVAR-14, Run: 086, P, 7, 0, 0, 670, 93, 86
INVAR-14, Run: 087, P, 7, 0, 0, 644, 93, 86
INVAR-14, Run: 088, P, 7, 0, 0, 647, 93, 86
INVAR-14, Run: 089, P, 7, 0, 0, 646, 93, 86
INVAR-14, Run: 090, P, 7, 0, 0, 663, 93, 86
INVAR-14, Run: 091, P, 7, 0, 0, 660, 93, 86
INVAR-14, Run: 092, P, 7, 0, 0, 698, 93, 86
INVAR-14, Run: 093, P, 7, 0, 0, 683, 93, 86
INVAR-14, Run: 094, P, 7, 0, 0, 687, 93, 86
INVAR-14, Run: 095, P, 7, 0, 0, 640, 93, 86
INVAR-14, Run: 096, P, 7, 0, 0, 713, 93, 86
INVAR-14, Run: 097, P, 7, 0, 0, 660, 93, 86
INVAR-14, Run: 098, P, 7, 0, 0, 705, 93, 86
INVAR-14, Run: 099, P, 7, 0, 0, 666, 93, 86
INVAR-14, Run: 100, P, 7, 0, 0, 665, 93, 86
INVAR-15, Run: 001, P, 11, 0, 0, 1058, 173, 162
INVAR-15, Run: 002, P, 11, 0, 0, 1058, 173, 162
INVAR-15, Run: 003, P, 11, 0, 0, 1065, 173, 162
INVAR-15, Run: 004, P, 11, 0, 0, 1048, 173, 162
INVAR-15, Run: 005, P, 11, 0, 0, 1079, 173, 162
INVAR-15, Run: 006, P, 11, 0, 0, 1086, 173, 162
INVAR-15, Run: 007, P, 11, 0, 0, 1103, 173, 162
INVAR-15, Run: 008, P, 11, 0, 0, 1031, 173, 162
INVAR-15, Run: 009, P, 11, 0, 0, 1051, 173, 162
INVAR-15, Run: 010, P, 11, 0, 0, 1045, 173, 162
INVAR-15, Run: 011, P, 11, 0, 0, 1042, 173, 162
INVAR-15, Run: 012, P, 11, 0, 0, 1033, 173, 162
INVAR-15, Run: 013, P, 11, 0, 0, 1107, 173, 162
INVAR-15, Run: 014, P, 11, 0, 0, 1004, 173, 162
INVAR-15, Run: 015, P, 11, 0, 0, 1010, 173, 162
INVAR-15, Run: 016, P, 11, 0, 0, 1073, 173, 162
INVAR-15, Run: 017, P, 11, 0, 0, 1111, 173, 162
INVAR-15, Run: 018, P, 11, 0, 0, 1066, 173, 162
INVAR-15, Run: 019, P, 11, 0, 0, 1017, 173, 162
INVAR-15, Run: 020, P, 11, 0, 0, 1053, 173, 162
INVAR-15, Run: 021, P, 11, 0, 0, 1060, 173, 162
INVAR-15, Run: 022, P, 11, 0, 0, 1111, 173, 162
INVAR-15, Run: 023, P, 11, 0, 0, 1046, 173, 162
INVAR-15, Run: 024, P, 11, 0, 0, 1065, 173, 162
INVAR-15, Run: 025, P, 11, 0, 0, 1093, 173, 162
INVAR-15, Run: 026, P, 11, 0, 0, 1149, 173, 162
INVAR-15, Run: 027, P, 11, 0, 0, 1062, 173, 162
INVAR-15, Run: 028, P, 11, 0, 0, 1117, 173, 162
INVAR-15, Run: 029, P, 11, 0, 0, 1064, 173, 162
INVAR-15, Run: 030, P, 11, 0, 0, 1060, 173, 162
INVAR-15, Run: 031, P, 11, 0, 0, 1084, 173, 162
INVAR-15, Run: 032, P, 11, 0, 0, 1081, 173, 162
INVAR-15, Run: 033, P, 11, 0, 0, 1039, 173, 162
INVAR-15, Run: 034, P, 11, 0, 0, 1008, 173, 162
INVAR-15, Run: 035, P, 11, 0, 0, 1073, 173, 162
INVAR-15, Run: 036, P, 11, 0, 0, 1077, 173, 162
INVAR-15, Run: 037, P, 11, 0, 0, 1108, 173, 162
INVAR-15, Run: 038, P, 11, 0, 0, 1101, 173, 162
INVAR-15, Run: 039, P, 11, 0, 0, 1080, 173, 162
INVAR-15, Run: 040, P, 11, 0, 0, 1094, 173, 162
INVAR-15, Run: 041, P, 11, 0, 0, 1081, 173, 162
INVAR-15, Run: 042, P, 11, 0, 0, 1104, 173, 162
INVAR-15, Run: 043, P, 11, 0, 0, 1061, 173, 162
INVAR-15, Run: 044, P, 11, 0, 0, 1049, 173, 162
INVAR-15, Run: 045, P, 11, 0, 0, 1013, 173, 162
INVAR-15, Run: 046, P, 11, 0, 0, 1084, 173, 162
INVAR-15, Run: 047, P, 11, 0, 0, 1053, 173, 162
INVAR-15, Run: 048, P, 11, 0, 0, 1094, 173, 162
INVAR-15, Run: 049, P, 11, 0, 0, 1098, 173, 162
INVAR-15, Run: 050, P, 11, 0, 0, 1038, 173, 162
INVAR-15, Run: 051, P, 11, 0, 0, 1028, 173, 162
INVAR-15, Run: 052, P, 11, 0, 0, 1065, 173, 162
INVAR-15, Run: 053, P, 11, 0, 0, 1017, 173, 162
INVAR-15, Run: 054, P, 11, 0, 0, 1065, 173, 162
INVAR-15, Run: 055, P, 11, 0, 0, 1086, 173, 162
INVAR-15, Run: 056, P, 11, 0, 0, 1057, 173, 162
INVAR-15, Run: 057, P, 11, 0, 0, 1049, 173, 162
INVAR-15, Run: 058, P, 11, 0, 0, 1070, 173, 162
INVAR-15, Run: 059, P, 11, 0, 0, 1010, 173, 162
INVAR-15, Run: 060, P, 11, 0, 0, 1122, 173, 162
INVAR-15, Run: 061, P, 11, 0, 0, 1067, 173, 162
INVAR-15, Run: 062, P, 11, 0, 0, 1068, 173, 162
INVAR-15, Run: 063, P, 11, 0, 0, 1031, 173, 162
INVAR-15, Run: 064, P, 11, 0, 0, 1029, 173, 162
INVAR-15, Run: 065, P, 11, 0, 0, 1108, 173, 162
INVAR-15, Run: 066, P, 11, 0, 0, 1069, 173, 162
INVAR-15, Run: 067, P, 11, 0, 0, 1102, 173, 162
INVAR-15, Run: 068, P, 11, 0, 0, 1035, 173, 162
INVAR-15, Run: 069, P, 11, 0, 0, 1005, 173, 162
INVAR-15, Run: 070, P, 11, 0, 0, 980, 173, 162
INVAR-15, Run: 071, P, 11, 0, 0, 1065, 173, 162
INVAR-15, Run: 072, P, 11, 0, 0, 1074, 173, 162
INVAR-15, Run: 073, P, 11, 0, 0, 1104, 173, 162
INVAR-15, Run: 074, P, 11, 0, 0, 1088, 173, 162
INVAR-15, Run: 075, P, 11, 0, 0, 1089, 173, 162
INVAR-15, Run: 076, P, 11, 0, 0, 1033, 173, 162
INVAR-15, Run: 077, P, 11, 0, 0, 1066, 173, 162
INVAR-15, Run: 078, P, 11, 0, 0, 1018, 173, 162
INVAR-15, Run: 079, P, 11, 0, 0, 1102, 173, 162
INVAR-15, Run: 080, P, 11, 0, 0, 1059, 173, 162
INVAR-15, Run: 081, P, 11, 0, 0, 1102, 173, 162
INVAR-15, Run: 082, P, 11, 0, 0, 1057, 173, 162
INVAR-15, Run: 083, P, 11, 0, 0, 1093, 173, 162
INVAR-15, Run: 084, P, 11, 0, 0, 1115, 173, 162
INVAR-15, Run: 085, P, 11, 0, 0, 989, 173, 162
INVAR-15, Run: 086, P, 11, 0, 0, 1077, 173, 162
INVAR-15, Run: 087, P, 11, 0, 0, 1065, 173, 162
INVAR-15, Run: 088, P, 11, 0, 0, 1092, 173, 162
INVAR-15, Run: 089, P, 11, 0, 0, 1052, 173, 162
INVAR-15, Run: 090, P, 11, 0, 0, 1035, 173, 162
INVAR-15, Run: 091, P, 11, 0, 0, 1072, 173, 162
INVAR-15, Run: 092, P, 11, 0, 0, 1022, 173, 162
INVAR-15, Run: 093, P, 11, 0, 0, 1059, 173, 162
INVAR-15, Run: 094, P, 11, 0, 0, 1035, 173, 162
INVAR-15, Run: 095, P, 11, 0, 0, 1053, 173, 162
INVAR-15, Run: 096, P, 11, 0, 0, 1018, 173, 162
INVAR-15, Run: 097, P, 11, 0, 0, 1105, 173, 162
INVAR-15, Run: 098, P, 11, 0, 0, 1072, 173, 162
INVAR-15, Run: 099, P, 11, 0, 0, 1052, 173, 162
INVAR-15, Run: 100, P, 11, 0, 0, 1061, 173, 162
INVAR-16, Run: 001, P, 0, 0, 0, 18, 15, 15
INVAR-16, Run: 002, P, 0, 0, 0, 3, 15, 15
INVAR-16, Run: 003, P, 0, 0, 0, 2, 15, 15
INVAR-16, Run: 004, P, 0, 0, 0, 2, 15, 15
INVAR-16, Run: 005, P, 0, 0, 0, 5, 15, 15
INVAR-16, Run: 006, P, 0, 0, 0, 3, 15, 15
INVAR-16, Run: 007, P, 0, 0, 0, 5, 15, 15
INVAR-16, Run: 008, P, 0, 0, 0, 2, 15, 15
INVAR-16, Run: 009, P, 0, 0, 0, 1, 15, 15
INVAR-16, Run: 010, P, 0, 0, 0, 3, 15, 15
INVAR-16, Run: 011, P, 0, 0, 0, 2, 15, 15
INVAR-16, Run: 012, P, 0, 0, 0, 1, 15, 15
INVAR-16, Run: 013, P, 0, 0, 0, 4, 15, 15
INVAR-16, Run: 014, P, 0, 0, 0, 2, 15, 15
INVAR-16, Run: 015, P, 0, 0, 0, 3, 15, 15
INVAR-16, Run: 016, P, 0, 0, 0, 5, 15, 15
INVAR-16, Run: 017, P, 0, 0, 0, 5, 15, 15
INVAR-16, Run: 018, P, 0, 0, 0, 2, 15, 15
INVAR-16, Run: 019, P, 0, 0, 0, 3, 15, 15
INVAR-16, Run: 020, P, 0, 0, 0, 6, 15, 15
INVAR-16, Run: 021, P, 0, 0, 0, 0, 15, 15
INVAR-16, Run: 022, P, 0, 0, 0, 3, 15, 15
INVAR-16, Run: 023, P, 0, 0, 0, 4, 15, 15
INVAR-16, Run: 024, P, 0, 0, 0, 1, 15, 15
INVAR-16, Run: 025, P, 0, 0, 0, 3, 15, 15
INVAR-16, Run: 026, P, 0, 0, 0, 4, 15, 15
INVAR-16, Run: 027, P, 0, 0, 0, 8, 15, 15
INVAR-16, Run: 028, P, 0, 0, 0, 5, 15, 15
INVAR-16, Run: 029, P, 0, 0, 0, 3, 15, 15
INVAR-16, Run: 030, P, 0, 0, 0, 5, 15, 15
INVAR-16, Run: 031, P, 0, 0, 0, 0, 15, 15
INVAR-16, Run: 032, P, 0, 0, 0, 3, 15, 15
INVAR-16, Run: 033, P, 0, 0, 0, 4, 15, 15
INVAR-16, Run: 034, P, 0, 0, 0, 2, 15, 15
INVAR-16, Run: 035, P, 0, 0, 0, 0, 15, 15
INVAR-16, Run: 036, P, 0, 0, 0, 5, 15, 15
INVAR-16, Run: 037, P, 0, 0, 0, 8, 15, 15
INVAR-16, Run: 038, P, 0, 0, 0, 0, 15, 15
INVAR-16, Run: 039, P, 0, 0, 0, 4, 15, 15
INVAR-16, Run: 040, P, 0, 0, 0, 1, 15, 15
INVAR-16, Run: 041, P, 0, 0, 0, 2, 15, 15
INVAR-16, Run: 042, P, 0, 0, 0, 3, 15, 15
INVAR-16, Run: 043, P, 0, 0, 0, 2, 15, 15
INVAR-16, Run: 044, P, 0, 0, 0, 6, 15, 15
INVAR-16, Run: 045, P, 0, 0, 0, 6, 15, 15
INVAR-16, Run: 046, P, 0, 0, 0, 3, 15, 15
INVAR-16, Run: 047, P, 0, 0, 0, 1, 15, 15
INVAR-16, Run: 048, P, 0, 0, 0, 0, 15, 15
INVAR-16, Run: 049, P, 0, 0, 0, 2, 15, 15
INVAR-16, Run: 050, P, 0, 0, 0, 6, 15, 15
INVAR-16, Run: 051, P, 0, 0, 0, 0, 15, 15
INVAR-16, Run: 052, P, 0, 0, 0, 3, 15, 15
INVAR-16, Run: 053, P, 0, 0, 0, 0, 15, 15
INVAR-16, Run: 054, P, 0, 0, 0, 2, 15, 15
INVAR-16, Run: 055, P, 0, 0, 0, 1, 15, 15
INVAR-16, Run: 056, P, 0, 0, 0, 5, 15, 15
INVAR-16, Run: 057, P, 0, 0, 0, 1, 15, 15
INVAR-16, Run: 058, P, 0, 0, 0, 0, 15, 15
INVAR-16, Run: 059, P, 0, 0, 0, 5, 15, 15
INVAR-16, Run: 060, P, 0, 0, 0, 2, 15, 15
INVAR-16, Run: 061, P, 0, 0, 0, 3, 15, 15
INVAR-16, Run: 062, P, 0, 0, 0, 4, 15, 15
INVAR-16, Run: 063, P, 0, 0, 0, 1, 15, 15
INVAR-16, Run: 064, P, 0, 0, 0, 3, 15, 15
INVAR-16, Run: 065, P, 0, 0, 0, 5, 15, 15
INVAR-16, Run: 066, P, 0, 0, 0, 2, 15, 15
INVAR-16, Run: 067, P, 0, 0, 0, 10, 15, 15
INVAR-16, Run: 068, P, 0, 0, 0, 2, 15, 15
INVAR-16, Run: 069, P, 0, 0, 0, 3, 15, 15
INVAR-16, Run: 070, P, 0, 0, 0, 2, 15, 15
INVAR-16, Run: 071, P, 0, 0, 0, 8, 15, 15
INVAR-16, Run: 072, P, 0, 0, 0, 11, 15, 15
INVAR-16, Run: 073, P, 0, 0, 0, 3, 15, 15
INVAR-16, Run: 074, P, 0, 0, 0, 1, 15, 15
INVAR-16, Run: 075, P, 0, 0, 0, 5, 15, 15
INVAR-16, Run: 076, P, 0, 0, 0, 4, 15, 15
INVAR-16, Run: 077, P, 0, 0, 0, 2, 15, 15
INVAR-16, Run: 078, P, 0, 0, 0, 5, 15, 15
INVAR-16, Run: 079, P, 0, 0, 0, 7, 15, 15
INVAR-16, Run: 080, P, 0, 0, 0, 3, 15, 15
INVAR-16, Run: 081, P, 0, 0, 0, 9, 15, 15
INVAR-16, Run: 082, P, 0, 0, 0, 1, 15, 15
INVAR-16, Run: 083, P, 0, 0, 0, 2, 15, 15
INVAR-16, Run: 084, P, 0, 0, 0, 0, 15, 15
INVAR-16, Run: 085, P, 0, 0, 0, 4, 15, 15
INVAR-16, Run: 086, P, 0, 0, 0, 9, 15, 15
INVAR-16, Run: 087, P, 0, 0, 0, 2, 15, 15
INVAR-16, Run: 088, P, 0, 0, 0, 1, 15, 15
INVAR-16, Run: 089, P, 0, 0, 0, 2, 15, 15
INVAR-16, Run: 090, P, 0, 0, 0, 2, 15, 15
INVAR-16, Run: 091, P, 0, 0, 0, 3, 15, 15
INVAR-16, Run: 092, P, 0, 0, 0, 4, 15, 15
INVAR-16, Run: 093, P, 0, 0, 0, 2, 15, 15
INVAR-16, Run: 094, P, 0, 0, 0, 2, 15, 15
INVAR-16, Run: 095, P, 0, 0, 0, 2, 15, 15
INVAR-16, Run: 096, P, 0, 0, 0, 1, 15, 15
INVAR-16, Run: 097, P, 0, 0, 0, 1, 15, 15
INVAR-16, Run: 098, P, 0, 0, 0, 7, 15, 15
INVAR-16, Run: 099, P, 0, 0, 0, 4, 15, 15
INVAR-16, Run: 100, P, 0, 0, 0, 0, 15, 15
INVAR-17, Run: 001, P, 16, 0, 0, 1555, 81, 65
INVAR-17, Run: 002, P, 16, 0, 0, 1617, 81, 65
INVAR-17, Run: 003, P, 16, 0, 0, 1525, 81, 65
INVAR-17, Run: 004, P, 16, 0, 0, 1574, 81, 65
INVAR-17, Run: 005, P, 16, 0, 0, 1507, 81, 65
INVAR-17, Run: 006, P, 16, 0, 0, 1598, 81, 65
INVAR-17, Run: 007, P, 16, 0, 0, 1581, 81, 65
INVAR-17, Run: 008, P, 16, 0, 0, 1552, 81, 65
INVAR-17, Run: 009, P, 16, 0, 0, 1609, 81, 65
INVAR-17, Run: 010, P, 16, 0, 0, 1468, 81, 65
INVAR-17, Run: 011, P, 16, 0, 0, 1535, 81, 65
INVAR-17, Run: 012, P, 16, 0, 0, 1538, 81, 65
INVAR-17, Run: 013, P, 16, 0, 0, 1572, 81, 65
INVAR-17, Run: 014, P, 16, 0, 0, 1592, 81, 65
INVAR-17, Run: 015, P, 16, 0, 0, 1608, 81, 65
INVAR-17, Run: 016, P, 16, 0, 0, 1532, 81, 65
INVAR-17, Run: 017, P, 16, 0, 0, 1525, 81, 65
INVAR-17, Run: 018, P, 16, 0, 0, 1497, 81, 65
INVAR-17, Run: 019, P, 16, 0, 0, 1510, 81, 65
INVAR-17, Run: 020, P, 16, 0, 0, 1535, 81, 65
INVAR-17, Run: 021, P, 16, 0, 0, 1525, 81, 65
INVAR-17, Run: 022, P, 16, 0, 0, 1575, 81, 65
INVAR-17, Run: 023, P, 16, 0, 0, 1520, 81, 65
INVAR-17, Run: 024, P, 16, 0, 0, 1629, 81, 65
INVAR-17, Run: 025, P, 16, 0, 0, 1544, 81, 65
