Input Number, Run_Number, Result@ 100, X1, X2, Y, Reaction1, Reaction2
INVAR-13, Run: 065, F, 13, 0, 5, 5, 0
INVAR-13, Run: 066, F, 14, 0, 3, 4, 1
INVAR-13, Run: 067, F, 15, 0, 1, 3, 2
INVAR-13, Run: 068, F, 13, 0, 5, 5, 0
INVAR-13, Run: 069, F, 13, 0, 5, 5, 0
INVAR-13, Run: 070, F, 14, 0, 3, 4, 1
INVAR-13, Run: 071, F, 13, 0, 5, 5, 0
INVAR-13, Run: 072, F, 15, 0, 1, 3, 2
INVAR-13, Run: 073, F, 14, 0, 3, 4, 1
INVAR-13, Run: 074, F, 14, 0, 3, 4, 1
INVAR-13, Run: 075, F, 13, 0, 5, 5, 0
INVAR-13, Run: 076, F, 15, 0, 1, 3, 2
INVAR-13, Run: 077, F, 13, 0, 5, 5, 0
INVAR-13, Run: 078, F, 13, 0, 5, 5, 0
INVAR-13, Run: 079, F, 13, 0, 5, 5, 0
INVAR-13, Run: 080, F, 13, 0, 5, 5, 0
INVAR-13, Run: 081, F, 13, 0, 5, 5, 0
INVAR-13, Run: 082, F, 14, 0, 3, 4, 1
INVAR-13, Run: 083, F, 14, 0, 3, 4, 1
INVAR-13, Run: 084, F, 13, 0, 5, 5, 0
INVAR-13, Run: 085, F, 13, 0, 5, 5, 0
INVAR-13, Run: 086, F, 15, 0, 1, 3, 2
INVAR-13, Run: 087, F, 14, 0, 3, 4, 1
INVAR-13, Run: 088, F, 13, 0, 5, 5, 0
INVAR-13, Run: 089, F, 13, 0, 5, 5, 0
INVAR-13, Run: 090, F, 13, 0, 5, 5, 0
INVAR-13, Run: 091, F, 14, 0, 3, 4, 1
INVAR-13, Run: 092, F, 13, 0, 5, 5, 0
INVAR-13, Run: 093, F, 15, 0, 1, 3, 2
INVAR-13, Run: 094, F, 14, 0, 3, 4, 1
INVAR-13, Run: 095, F, 13, 0, 5, 5, 0
INVAR-13, Run: 096, F, 14, 0, 3, 4, 1
INVAR-13, Run: 097, F, 13, 0, 5, 5, 0
INVAR-13, Run: 098, F, 13, 0, 5, 5, 0
INVAR-13, Run: 099, F, 13, 0, 5, 5, 0
INVAR-13, Run: 100, F, 14, 0, 3, 4, 1
INVAR-14, Run: 001, F, 34, 0, 32, 59, 27
INVAR-14, Run: 002, F, 35, 0, 30, 58, 28
INVAR-14, Run: 003, F, 31, 0, 38, 62, 24
INVAR-14, Run: 004, F, 30, 0, 40, 63, 23
INVAR-14, Run: 005, F, 30, 0, 40, 63, 23
INVAR-14, Run: 006, F, 34, 0, 32, 59, 27
INVAR-14, Run: 007, F, 29, 0, 42, 64, 22
INVAR-14, Run: 008, F, 31, 0, 38, 62, 24
INVAR-14, Run: 009, F, 29, 0, 42, 64, 22
INVAR-14, Run: 010, F, 31, 0, 38, 62, 24
INVAR-14, Run: 011, F, 32, 0, 36, 61, 25
INVAR-14, Run: 012, F, 31, 0, 38, 62, 24
INVAR-14, Run: 013, F, 37, 0, 26, 56, 30
INVAR-14, Run: 014, F, 32, 0, 36, 61, 25
INVAR-14, Run: 015, F, 34, 0, 32, 59, 27
INVAR-14, Run: 016, F, 28, 0, 44, 65, 21
INVAR-14, Run: 017, F, 32, 0, 36, 61, 25
INVAR-14, Run: 018, F, 32, 0, 36, 61, 25
INVAR-14, Run: 019, F, 31, 0, 38, 62, 24
INVAR-14, Run: 020, F, 30, 0, 40, 63, 23
INVAR-14, Run: 021, F, 35, 0, 30, 58, 28
INVAR-14, Run: 022, F, 29, 0, 42, 64, 22
INVAR-14, Run: 023, F, 33, 0, 34, 60, 26
INVAR-14, Run: 024, F, 35, 0, 30, 58, 28
INVAR-14, Run: 025, F, 35, 0, 30, 58, 28
INVAR-14, Run: 026, F, 33, 0, 34, 60, 26
INVAR-14, Run: 027, F, 33, 0, 34, 60, 26
INVAR-14, Run: 028, F, 31, 0, 38, 62, 24
INVAR-14, Run: 029, F, 33, 0, 34, 60, 26
INVAR-14, Run: 030, F, 30, 0, 40, 63, 23
INVAR-14, Run: 031, F, 33, 0, 34, 60, 26
INVAR-14, Run: 032, F, 33, 0, 34, 60, 26
INVAR-14, Run: 033, F, 34, 0, 32, 59, 27
INVAR-14, Run: 034, F, 31, 0, 38, 62, 24
INVAR-14, Run: 035, F, 35, 0, 30, 58, 28
INVAR-14, Run: 036, F, 31, 0, 38, 62, 24
INVAR-14, Run: 037, F, 35, 0, 30, 58, 28
INVAR-14, Run: 038, F, 32, 0, 36, 61, 25
INVAR-14, Run: 039, F, 32, 0, 36, 61, 25
INVAR-14, Run: 040, F, 35, 0, 30, 58, 28
INVAR-14, Run: 041, F, 32, 0, 36, 61, 25
INVAR-14, Run: 042, F, 32, 0, 36, 61, 25
INVAR-14, Run: 043, F, 33, 0, 34, 60, 26
INVAR-14, Run: 044, F, 33, 0, 34, 60, 26
INVAR-14, Run: 045, F, 33, 0, 34, 60, 26
INVAR-14, Run: 046, F, 33, 0, 34, 60, 26
INVAR-14, Run: 047, F, 32, 0, 36, 61, 25
INVAR-14, Run: 048, F, 31, 0, 38, 62, 24
INVAR-14, Run: 049, F, 34, 0, 32, 59, 27
INVAR-14, Run: 050, F, 33, 0, 34, 60, 26
INVAR-14, Run: 051, F, 31, 0, 38, 62, 24
INVAR-14, Run: 052, F, 33, 0, 34, 60, 26
INVAR-14, Run: 053, F, 30, 0, 40, 63, 23
INVAR-14, Run: 054, F, 34, 0, 32, 59, 27
INVAR-14, Run: 055, F, 32, 0, 36, 61, 25
INVAR-14, Run: 056, F, 32, 0, 36, 61, 25
INVAR-14, Run: 057, F, 37, 0, 26, 56, 30
INVAR-14, Run: 058, F, 32, 0, 36, 61, 25
INVAR-14, Run: 059, F, 31, 0, 38, 62, 24
INVAR-14, Run: 060, F, 36, 0, 28, 57, 29
INVAR-14, Run: 061, F, 31, 0, 38, 62, 24
INVAR-14, Run: 062, F, 33, 0, 34, 60, 26
INVAR-14, Run: 063, F, 33, 0, 34, 60, 26
INVAR-14, Run: 064, F, 33, 0, 34, 60, 26
INVAR-14, Run: 065, F, 34, 0, 32, 59, 27
INVAR-14, Run: 066, F, 28, 0, 44, 65, 21
INVAR-14, Run: 067, F, 34, 0, 32, 59, 27
INVAR-14, Run: 068, F, 33, 0, 34, 60, 26
INVAR-14, Run: 069, F, 33, 0, 34, 60, 26
INVAR-14, Run: 070, F, 36, 0, 28, 57, 29
INVAR-14, Run: 071, F, 31, 0, 38, 62, 24
INVAR-14, Run: 072, F, 35, 0, 30, 58, 28
INVAR-14, Run: 073, F, 33, 0, 34, 60, 26
INVAR-14, Run: 074, F, 33, 0, 34, 60, 26
INVAR-14, Run: 075, F, 29, 0, 42, 64, 22
INVAR-14, Run: 076, F, 33, 0, 34, 60, 26
INVAR-14, Run: 077, F, 35, 0, 30, 58, 28
INVAR-14, Run: 078, F, 36, 0, 28, 57, 29
INVAR-14, Run: 079, F, 31, 0, 38, 62, 24
INVAR-14, Run: 080, F, 36, 0, 28, 57, 29
INVAR-14, Run: 081, F, 31, 0, 38, 62, 24
INVAR-14, Run: 082, F, 34, 0, 32, 59, 27
INVAR-14, Run: 083, F, 32, 0, 36, 61, 25
INVAR-14, Run: 084, F, 31, 0, 38, 62, 24
INVAR-14, Run: 085, F, 30, 0, 40, 63, 23
INVAR-14, Run: 086, F, 33, 0, 34, 60, 26
INVAR-14, Run: 087, F, 30, 0, 40, 63, 23
INVAR-14, Run: 088, F, 33, 0, 34, 60, 26
INVAR-14, Run: 089, F, 33, 0, 34, 60, 26
INVAR-14, Run: 090, F, 30, 0, 40, 63, 23
INVAR-14, Run: 091, F, 31, 0, 38, 62, 24
INVAR-14, Run: 092, F, 33, 0, 34, 60, 26
INVAR-14, Run: 093, F, 32, 0, 36, 61, 25
INVAR-14, Run: 094, F, 31, 0, 38, 62, 24
INVAR-14, Run: 095, F, 30, 0, 40, 63, 23
INVAR-14, Run: 096, F, 34, 0, 32, 59, 27
INVAR-14, Run: 097, F, 36, 0, 28, 57, 29
INVAR-14, Run: 098, F, 34, 0, 32, 59, 27
INVAR-14, Run: 099, F, 31, 0, 38, 62, 24
INVAR-14, Run: 100, F, 30, 0, 40, 63, 23
INVAR-15, Run: 001, F, 61, 0, 62, 112, 50
INVAR-15, Run: 002, F, 61, 0, 62, 112, 50
INVAR-15, Run: 003, F, 62, 0, 60, 111, 51
INVAR-15, Run: 004, F, 62, 0, 60, 111, 51
INVAR-15, Run: 005, F, 59, 0, 66, 114, 48
INVAR-15, Run: 006, F, 64, 0, 56, 109, 53
INVAR-15, Run: 007, F, 60, 0, 64, 113, 49
INVAR-15, Run: 008, F, 57, 0, 70, 116, 46
INVAR-15, Run: 009, F, 58, 0, 68, 115, 47
INVAR-15, Run: 010, F, 54, 0, 76, 119, 43
INVAR-15, Run: 011, F, 57, 0, 70, 116, 46
INVAR-15, Run: 012, F, 55, 0, 74, 118, 44
INVAR-15, Run: 013, F, 60, 0, 64, 113, 49
INVAR-15, Run: 014, F, 62, 0, 60, 111, 51
INVAR-15, Run: 015, F, 60, 0, 64, 113, 49
INVAR-15, Run: 016, F, 61, 0, 62, 112, 50
INVAR-15, Run: 017, F, 58, 0, 68, 115, 47
INVAR-15, Run: 018, F, 62, 0, 60, 111, 51
INVAR-15, Run: 019, F, 59, 0, 66, 114, 48
INVAR-15, Run: 020, F, 54, 0, 76, 119, 43
INVAR-15, Run: 021, F, 60, 0, 64, 113, 49
INVAR-15, Run: 022, F, 58, 0, 68, 115, 47
INVAR-15, Run: 023, F, 59, 0, 66, 114, 48
INVAR-15, Run: 024, F, 58, 0, 68, 115, 47
INVAR-15, Run: 025, F, 66, 0, 52, 107, 55
INVAR-15, Run: 026, F, 60, 0, 64, 113, 49
INVAR-15, Run: 027, F, 59, 0, 66, 114, 48
INVAR-15, Run: 028, F, 59, 0, 66, 114, 48
INVAR-15, Run: 029, F, 65, 0, 54, 108, 54
INVAR-15, Run: 030, F, 61, 0, 62, 112, 50
INVAR-15, Run: 031, F, 59, 0, 66, 114, 48
INVAR-15, Run: 032, F, 60, 0, 64, 113, 49
INVAR-15, Run: 033, F, 59, 0, 66, 114, 48
INVAR-15, Run: 034, F, 54, 0, 76, 119, 43
INVAR-15, Run: 035, F, 61, 0, 62, 112, 50
INVAR-15, Run: 036, F, 58, 0, 68, 115, 47
INVAR-15, Run: 037, F, 61, 0, 62, 112, 50
INVAR-15, Run: 038, F, 63, 0, 58, 110, 52
INVAR-15, Run: 039, F, 63, 0, 58, 110, 52
INVAR-15, Run: 040, F, 62, 0, 60, 111, 51
INVAR-15, Run: 041, F, 61, 0, 62, 112, 50
INVAR-15, Run: 042, F, 57, 0, 70, 116, 46
INVAR-15, Run: 043, F, 61, 0, 62, 112, 50
INVAR-15, Run: 044, F, 59, 0, 66, 114, 48
INVAR-15, Run: 045, F, 69, 0, 46, 104, 58
INVAR-15, Run: 046, F, 59, 0, 66, 114, 48
INVAR-15, Run: 047, F, 64, 0, 56, 109, 53
INVAR-15, Run: 048, F, 64, 0, 56, 109, 53
INVAR-15, Run: 049, F, 60, 0, 64, 113, 49
INVAR-15, Run: 050, F, 57, 0, 70, 116, 46
INVAR-15, Run: 051, F, 60, 0, 64, 113, 49
INVAR-15, Run: 052, F, 66, 0, 52, 107, 55
INVAR-15, Run: 053, F, 60, 0, 64, 113, 49
INVAR-15, Run: 054, F, 64, 0, 56, 109, 53
INVAR-15, Run: 055, F, 61, 0, 62, 112, 50
INVAR-15, Run: 056, F, 62, 0, 60, 111, 51
INVAR-15, Run: 057, F, 60, 0, 64, 113, 49
INVAR-15, Run: 058, F, 59, 0, 66, 114, 48
INVAR-15, Run: 059, F, 61, 0, 62, 112, 50
INVAR-15, Run: 060, F, 66, 0, 52, 107, 55
INVAR-15, Run: 061, F, 60, 0, 64, 113, 49
INVAR-15, Run: 062, F, 60, 0, 64, 113, 49
INVAR-15, Run: 063, F, 58, 0, 68, 115, 47
INVAR-15, Run: 064, F, 57, 0, 70, 116, 46
INVAR-15, Run: 065, F, 56, 0, 72, 117, 45
INVAR-15, Run: 066, F, 60, 0, 64, 113, 49
INVAR-15, Run: 067, F, 60, 0, 64, 113, 49
INVAR-15, Run: 068, F, 64, 0, 56, 109, 53
INVAR-15, Run: 069, F, 59, 0, 66, 114, 48
INVAR-15, Run: 070, F, 57, 0, 70, 116, 46
INVAR-15, Run: 071, F, 62, 0, 60, 111, 51
INVAR-15, Run: 072, F, 56, 0, 72, 117, 45
INVAR-15, Run: 073, F, 55, 0, 74, 118, 44
INVAR-15, Run: 074, F, 62, 0, 60, 111, 51
INVAR-15, Run: 075, F, 54, 0, 76, 119, 43
INVAR-15, Run: 076, F, 62, 0, 60, 111, 51
INVAR-15, Run: 077, F, 60, 0, 64, 113, 49
INVAR-15, Run: 078, F, 60, 0, 64, 113, 49
INVAR-15, Run: 079, F, 62, 0, 60, 111, 51
INVAR-15, Run: 080, F, 60, 0, 64, 113, 49
INVAR-15, Run: 081, F, 68, 0, 48, 105, 57
INVAR-15, Run: 082, F, 62, 0, 60, 111, 51
INVAR-15, Run: 083, F, 59, 0, 66, 114, 48
INVAR-15, Run: 084, F, 62, 0, 60, 111, 51
INVAR-15, Run: 085, F, 67, 0, 50, 106, 56
INVAR-15, Run: 086, F, 57, 0, 70, 116, 46
INVAR-15, Run: 087, F, 60, 0, 64, 113, 49
INVAR-15, Run: 088, F, 60, 0, 64, 113, 49
INVAR-15, Run: 089, F, 57, 0, 70, 116, 46
INVAR-15, Run: 090, F, 63, 0, 58, 110, 52
INVAR-15, Run: 091, F, 61, 0, 62, 112, 50
INVAR-15, Run: 092, F, 58, 0, 68, 115, 47
INVAR-15, Run: 093, F, 59, 0, 66, 114, 48
INVAR-15, Run: 094, F, 57, 0, 70, 116, 46
INVAR-15, Run: 095, F, 57, 0, 70, 116, 46
INVAR-15, Run: 096, F, 63, 0, 58, 110, 52
INVAR-15, Run: 097, F, 62, 0, 60, 111, 51
INVAR-15, Run: 098, F, 61, 0, 62, 112, 50
INVAR-15, Run: 099, F, 58, 0, 68, 115, 47
INVAR-15, Run: 100, F, 62, 0, 60, 111, 51
INVAR-16, Run: 001, F, 4, 0, 7, 11, 4
INVAR-16, Run: 002, F, 5, 0, 5, 10, 5
INVAR-16, Run: 003, F, 4, 0, 7, 11, 4
INVAR-16, Run: 004, F, 4, 0, 7, 11, 4
INVAR-16, Run: 005, F, 5, 0, 5, 10, 5
INVAR-16, Run: 006, F, 4, 0, 7, 11, 4
INVAR-16, Run: 007, F, 3, 0, 9, 12, 3
INVAR-16, Run: 008, F, 4, 0, 7, 11, 4
INVAR-16, Run: 009, F, 4, 0, 7, 11, 4
INVAR-16, Run: 010, F, 3, 0, 9, 12, 3
INVAR-16, Run: 011, F, 5, 0, 5, 10, 5
INVAR-16, Run: 012, F, 3, 0, 9, 12, 3
INVAR-16, Run: 013, F, 6, 0, 3, 9, 6
INVAR-16, Run: 014, F, 5, 0, 5, 10, 5
INVAR-16, Run: 015, F, 5, 0, 5, 10, 5
INVAR-16, Run: 016, F, 7, 0, 1, 8, 7
INVAR-16, Run: 017, F, 4, 0, 7, 11, 4
INVAR-16, Run: 018, F, 5, 0, 5, 10, 5
INVAR-16, Run: 019, F, 5, 0, 5, 10, 5
INVAR-16, Run: 020, F, 4, 0, 7, 11, 4
INVAR-16, Run: 021, F, 5, 0, 5, 10, 5
INVAR-16, Run: 022, F, 6, 0, 3, 9, 6
INVAR-16, Run: 023, F, 5, 0, 5, 10, 5
INVAR-16, Run: 024, F, 5, 0, 5, 10, 5
INVAR-16, Run: 025, F, 6, 0, 3, 9, 6
INVAR-16, Run: 026, F, 6, 0, 3, 9, 6
INVAR-16, Run: 027, F, 4, 0, 7, 11, 4
INVAR-16, Run: 028, F, 4, 0, 7, 11, 4
INVAR-16, Run: 029, F, 5, 0, 5, 10, 5
INVAR-16, Run: 030, F, 5, 0, 5, 10, 5
INVAR-16, Run: 031, F, 4, 0, 7, 11, 4
INVAR-16, Run: 032, F, 5, 0, 5, 10, 5
INVAR-16, Run: 033, F, 3, 0, 9, 12, 3
INVAR-16, Run: 034, F, 5, 0, 5, 10, 5
INVAR-16, Run: 035, F, 4, 0, 7, 11, 4
INVAR-16, Run: 036, F, 5, 0, 5, 10, 5
INVAR-16, Run: 037, F, 2, 0, 11, 13, 2
INVAR-16, Run: 038, F, 5, 0, 5, 10, 5
INVAR-16, Run: 039, F, 5, 0, 5, 10, 5
INVAR-16, Run: 040, F, 6, 0, 3, 9, 6
INVAR-16, Run: 041, F, 5, 0, 5, 10, 5
INVAR-16, Run: 042, F, 4, 0, 7, 11, 4
INVAR-16, Run: 043, F, 4, 0, 7, 11, 4
INVAR-16, Run: 044, F, 4, 0, 7, 11, 4
INVAR-16, Run: 045, F, 5, 0, 5, 10, 5
INVAR-16, Run: 046, F, 4, 0, 7, 11, 4
INVAR-16, Run: 047, F, 4, 0, 7, 11, 4
INVAR-16, Run: 048, F, 4, 0, 7, 11, 4
INVAR-16, Run: 049, F, 4, 0, 7, 11, 4
INVAR-16, Run: 050, F, 4, 0, 7, 11, 4
INVAR-16, Run: 051, F, 5, 0, 5, 10, 5
INVAR-16, Run: 052, F, 3, 0, 9, 12, 3
INVAR-16, Run: 053, F, 5, 0, 5, 10, 5
INVAR-16, Run: 054, F, 4, 0, 7, 11, 4
INVAR-16, Run: 055, F, 4, 0, 7, 11, 4
INVAR-16, Run: 056, F, 5, 0, 5, 10, 5
INVAR-16, Run: 057, F, 4, 0, 7, 11, 4
INVAR-16, Run: 058, F, 3, 0, 9, 12, 3
INVAR-16, Run: 059, F, 6, 0, 3, 9, 6
INVAR-16, Run: 060, F, 6, 0, 3, 9, 6
INVAR-16, Run: 061, F, 4, 0, 7, 11, 4
INVAR-16, Run: 062, F, 6, 0, 3, 9, 6
INVAR-16, Run: 063, F, 4, 0, 7, 11, 4
INVAR-16, Run: 064, F, 5, 0, 5, 10, 5
INVAR-16, Run: 065, F, 4, 0, 7, 11, 4
INVAR-16, Run: 066, F, 5, 0, 5, 10, 5
INVAR-16, Run: 067, F, 4, 0, 7, 11, 4
INVAR-16, Run: 068, F, 5, 0, 5, 10, 5
INVAR-16, Run: 069, F, 4, 0, 7, 11, 4
INVAR-16, Run: 070, F, 3, 0, 9, 12, 3
INVAR-16, Run: 071, F, 5, 0, 5, 10, 5
INVAR-16, Run: 072, F, 3, 0, 9, 12, 3
INVAR-16, Run: 073, F, 5, 0, 5, 10, 5
INVAR-16, Run: 074, F, 4, 0, 7, 11, 4
INVAR-16, Run: 075, F, 5, 0, 5, 10, 5
INVAR-16, Run: 076, F, 3, 0, 9, 12, 3
INVAR-16, Run: 077, F, 5, 0, 5, 10, 5
INVAR-16, Run: 078, F, 5, 0, 5, 10, 5
INVAR-16, Run: 079, F, 3, 0, 9, 12, 3
INVAR-16, Run: 080, F, 6, 0, 3, 9, 6
INVAR-16, Run: 081, F, 4, 0, 7, 11, 4
INVAR-16, Run: 082, F, 4, 0, 7, 11, 4
INVAR-16, Run: 083, F, 5, 0, 5, 10, 5
INVAR-16, Run: 084, F, 5, 0, 5, 10, 5
INVAR-16, Run: 085, F, 5, 0, 5, 10, 5
INVAR-16, Run: 086, F, 6, 0, 3, 9, 6
INVAR-16, Run: 087, F, 6, 0, 3, 9, 6
INVAR-16, Run: 088, F, 5, 0, 5, 10, 5
INVAR-16, Run: 089, F, 4, 0, 7, 11, 4
INVAR-16, Run: 090, F, 4, 0, 7, 11, 4
INVAR-16, Run: 091, F, 3, 0, 9, 12, 3
INVAR-16, Run: 092, F, 6, 0, 3, 9, 6
INVAR-16, Run: 093, F, 4, 0, 7, 11, 4
INVAR-16, Run: 094, F, 5, 0, 5, 10, 5
INVAR-16, Run: 095, F, 5, 0, 5, 10, 5
INVAR-16, Run: 096, F, 4, 0, 7, 11, 4
INVAR-16, Run: 097, F, 5, 0, 5, 10, 5
INVAR-16, Run: 098, F, 4, 0, 7, 11, 4
INVAR-16, Run: 099, F, 4, 0, 7, 11, 4
INVAR-16, Run: 100, F, 6, 0, 3, 9, 6
INVAR-17, Run: 001, F, 34, 0, 29, 47, 18
INVAR-17, Run: 002, F, 37, 0, 23, 44, 21
INVAR-17, Run: 003, F, 34, 0, 29, 47, 18
INVAR-17, Run: 004, F, 30, 0, 37, 51, 14
INVAR-17, Run: 005, F, 33, 0, 31, 48, 17
INVAR-17, Run: 006, F, 29, 0, 39, 52, 13
INVAR-17, Run: 007, F, 33, 0, 31, 48, 17
INVAR-17, Run: 008, F, 34, 0, 29, 47, 18
INVAR-17, Run: 009, F, 36, 0, 25, 45, 20
INVAR-17, Run: 010, F, 33, 0, 31, 48, 17
INVAR-17, Run: 011, F, 32, 0, 33, 49, 16
INVAR-17, Run: 012, F, 33, 0, 31, 48, 17
INVAR-17, Run: 013, F, 31, 0, 35, 50, 15
INVAR-17, Run: 014, F, 34, 0, 29, 47, 18
INVAR-17, Run: 015, F, 33, 0, 31, 48, 17
INVAR-17, Run: 016, F, 36, 0, 25, 45, 20
INVAR-17, Run: 017, F, 34, 0, 29, 47, 18
INVAR-17, Run: 018, F, 34, 0, 29, 47, 18
INVAR-17, Run: 019, F, 36, 0, 25, 45, 20
INVAR-17, Run: 020, F, 34, 0, 29, 47, 18
INVAR-17, Run: 021, F, 36, 0, 25, 45, 20
INVAR-17, Run: 022, F, 36, 0, 25, 45, 20
INVAR-17, Run: 023, F, 36, 0, 25, 45, 20
INVAR-17, Run: 024, F, 33, 0, 31, 48, 17
INVAR-17, Run: 025, F, 34, 0, 29, 47, 18
INVAR-17, Run: 026, F, 34, 0, 29, 47, 18
INVAR-17, Run: 027, F, 31, 0, 35, 50, 15
INVAR-17, Run: 028, F, 34, 0, 29, 47, 18
INVAR-17, Run: 029, F, 30, 0, 37, 51, 14
INVAR-17, Run: 030, F, 34, 0, 29, 47, 18
INVAR-17, Run: 031, F, 34, 0, 29, 47, 18
INVAR-17, Run: 032, F, 33, 0, 31, 48, 17
INVAR-17, Run: 033, F, 36, 0, 25, 45, 20
INVAR-17, Run: 034, F, 34, 0, 29, 47, 18
INVAR-17, Run: 035, F, 37, 0, 23, 44, 21
INVAR-17, Run: 036, F, 32, 0, 33, 49, 16
INVAR-17, Run: 037, F, 35, 0, 27, 46, 19
INVAR-17, Run: 038, F, 35, 0, 27, 46, 19
INVAR-17, Run: 039, F, 35, 0, 27, 46, 19
INVAR-17, Run: 040, F, 35, 0, 27, 46, 19
INVAR-17, Run: 041, F, 32, 0, 33, 49, 16
INVAR-17, Run: 042, F, 36, 0, 25, 45, 20
INVAR-17, Run: 043, F, 36, 0, 25, 45, 20
INVAR-17, Run: 044, F, 36, 0, 25, 45, 20
INVAR-17, Run: 045, F, 31, 0, 35, 50, 15
INVAR-17, Run: 046, F, 35, 0, 27, 46, 19
INVAR-17, Run: 047, F, 34, 0, 29, 47, 18
INVAR-17, Run: 048, F, 35, 0, 27, 46, 19
INVAR-17, Run: 049, F, 33, 0, 31, 48, 17
INVAR-17, Run: 050, F, 34, 0, 29, 47, 18
INVAR-17, Run: 051, F, 36, 0, 25, 45, 20
INVAR-17, Run: 052, F, 36, 0, 25, 45, 20
INVAR-17, Run: 053, F, 33, 0, 31, 48, 17
INVAR-17, Run: 054, F, 37, 0, 23, 44, 21
INVAR-17, Run: 055, F, 34, 0, 29, 47, 18
INVAR-17, Run: 056, F, 34, 0, 29, 47, 18
INVAR-17, Run: 057, F, 33, 0, 31, 48, 17
INVAR-17, Run: 058, F, 32, 0, 33, 49, 16
INVAR-17, Run: 059, F, 35, 0, 27, 46, 19
INVAR-17, Run: 060, F, 31, 0, 35, 50, 15
INVAR-17, Run: 061, F, 35, 0, 27, 46, 19
INVAR-17, Run: 062, F, 30, 0, 37, 51, 14
INVAR-17, Run: 063, F, 33, 0, 31, 48, 17
INVAR-17, Run: 064, F, 34, 0, 29, 47, 18
INVAR-17, Run: 065, F, 34, 0, 29, 47, 18
INVAR-17, Run: 066, F, 33, 0, 31, 48, 17
INVAR-17, Run: 067, F, 33, 0, 31, 48, 17
INVAR-17, Run: 068, F, 32, 0, 33, 49, 16
INVAR-17, Run: 069, F, 35, 0, 27, 46, 19
INVAR-17, Run: 070, F, 30, 0, 37, 51, 14
INVAR-17, Run: 071, F, 34, 0, 29, 47, 18
INVAR-17, Run: 072, F, 32, 0, 33, 49, 16
INVAR-17, Run: 073, F, 32, 0, 33, 49, 16
INVAR-17, Run: 074, F, 29, 0, 39, 52, 13
INVAR-17, Run: 075, F, 35, 0, 27, 46, 19
INVAR-17, Run: 076, F, 33, 0, 31, 48, 17
INVAR-17, Run: 077, F, 35, 0, 27, 46, 19
INVAR-17, Run: 078, F, 34, 0, 29, 47, 18
INVAR-17, Run: 079, F, 33, 0, 31, 48, 17
INVAR-17, Run: 080, F, 31, 0, 35, 50, 15
INVAR-17, Run: 081, F, 34, 0, 29, 47, 18
INVAR-17, Run: 082, F, 32, 0, 33, 49, 16
INVAR-17, Run: 083, F, 34, 0, 29, 47, 18
INVAR-17, Run: 084, F, 32, 0, 33, 49, 16
INVAR-17, Run: 085, F, 36, 0, 25, 45, 20
INVAR-17, Run: 086, F, 36, 0, 25, 45, 20
INVAR-17, Run: 087, F, 33, 0, 31, 48, 17
INVAR-17, Run: 088, F, 39, 0, 19, 42, 23
INVAR-17, Run: 089, F, 36, 0, 25, 45, 20
INVAR-17, Run: 090, F, 35, 0, 27, 46, 19
INVAR-17, Run: 091, F, 35, 0, 27, 46, 19
INVAR-17, Run: 092, F, 35, 0, 27, 46, 19
INVAR-17, Run: 093, F, 34, 0, 29, 47, 18
INVAR-17, Run: 094, F, 33, 0, 31, 48, 17
INVAR-17, Run: 095, F, 28, 0, 41, 53, 12
INVAR-17, Run: 096, F, 31, 0, 35, 50, 15
INVAR-17, Run: 097, F, 36, 0, 25, 45, 20
INVAR-17, Run: 098, F, 36, 0, 25, 45, 20
INVAR-17, Run: 099, F, 33, 0, 31, 48, 17
INVAR-17, Run: 100, F, 31, 0, 35, 50, 15
INVAR-18, Run: 001, F, 49, 0, 67, 116, 49
INVAR-18, Run: 002, F, 51, 0, 63, 114, 51
INVAR-18, Run: 003, F, 49, 0, 67, 116, 49
INVAR-18, Run: 004, F, 55, 0, 55, 110, 55
INVAR-18, Run: 005, F, 51, 0, 63, 114, 51
INVAR-18, Run: 006, F, 58, 0, 49, 107, 58
INVAR-18, Run: 007, F, 51, 0, 63, 114, 51
INVAR-18, Run: 008, F, 52, 0, 61, 113, 52
INVAR-18, Run: 009, F, 53, 0, 59, 112, 53
INVAR-18, Run: 010, F, 50, 0, 65, 115, 50
INVAR-18, Run: 011, F, 52, 0, 61, 113, 52
INVAR-18, Run: 012, F, 57, 0, 51, 108, 57
INVAR-18, Run: 013, F, 50, 0, 65, 115, 50
INVAR-18, Run: 014, F, 50, 0, 65, 115, 50
INVAR-18, Run: 015, F, 47, 0, 71, 118, 47
INVAR-18, Run: 016, F, 53, 0, 59, 112, 53
INVAR-18, Run: 017, F, 43, 0, 79, 122, 43
INVAR-18, Run: 018, F, 57, 0, 51, 108, 57
INVAR-18, Run: 019, F, 51, 0, 63, 114, 51
INVAR-18, Run: 020, F, 55, 0, 55, 110, 55
INVAR-18, Run: 021, F, 54, 0, 57, 111, 54
INVAR-18, Run: 022, F, 50, 0, 65, 115, 50
INVAR-18, Run: 023, F, 53, 0, 59, 112, 53
INVAR-18, Run: 024, F, 53, 0, 59, 112, 53
INVAR-18, Run: 025, F, 48, 0, 69, 117, 48
INVAR-18, Run: 026, F, 53, 0, 59, 112, 53
INVAR-18, Run: 027, F, 56, 0, 53, 109, 56
INVAR-18, Run: 028, F, 56, 0, 53, 109, 56
INVAR-18, Run: 029, F, 45, 0, 75, 120, 45
