Input Number, Run_Number, Result@ 100, XP, X, Z, Y, YP, NEW_REACTION, Reaction1, Reaction2, Reaction3
INVAR-28, Run: 099, P, 0, 0, 9, 0, 9, 0, 0, 9, 0
INVAR-28, Run: 100, P, 0, 0, 9, 0, 9, 0, 0, 9, 0
INVAR-29, Run: 001, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 002, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 003, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 004, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 005, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 006, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 007, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 008, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 009, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 010, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 011, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 012, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 013, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 014, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 015, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 016, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 017, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 018, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 019, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 020, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 021, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 022, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 023, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 024, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 025, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 026, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 027, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 028, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 029, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 030, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 031, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 032, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 033, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 034, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 035, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 036, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 037, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 038, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 039, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 040, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 041, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 042, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 043, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 044, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 045, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 046, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 047, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 048, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 049, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 050, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 051, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 052, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 053, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 054, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 055, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 056, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 057, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 058, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 059, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 060, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 061, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 062, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 063, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 064, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 065, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 066, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 067, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 068, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 069, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 070, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 071, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 072, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 073, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 074, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 075, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 076, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 077, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 078, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 079, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 080, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 081, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 082, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 083, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 084, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 085, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 086, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 087, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 088, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 089, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 090, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 091, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 092, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 093, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 094, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 095, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 096, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 097, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 098, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 099, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-29, Run: 100, P, 0, 0, 73, 0, 73, 0, 0, 73, 0
INVAR-3, Run: 001, P, 0, 0, 122, 0, 2, 6, 120, 116, 114
INVAR-3, Run: 002, P, 0, 0, 125, 0, 5, 9, 120, 116, 111
INVAR-3, Run: 003, P, 0, 0, 122, 0, 2, 6, 120, 116, 114
INVAR-3, Run: 004, P, 0, 0, 121, 0, 1, 5, 120, 116, 115
INVAR-3, Run: 005, P, 0, 0, 129, 0, 9, 13, 120, 116, 107
INVAR-3, Run: 006, P, 0, 0, 136, 0, 16, 20, 120, 116, 100
INVAR-3, Run: 007, P, 1, 0, 120, 0, 0, 3, 120, 116, 116
INVAR-3, Run: 008, P, 0, 0, 128, 0, 8, 12, 120, 116, 108
INVAR-3, Run: 009, P, 0, 0, 122, 0, 2, 6, 120, 116, 114
INVAR-3, Run: 010, P, 0, 0, 125, 0, 5, 9, 120, 116, 111
INVAR-3, Run: 011, P, 0, 0, 127, 0, 7, 11, 120, 116, 109
INVAR-3, Run: 012, P, 0, 0, 121, 0, 1, 5, 120, 116, 115
INVAR-3, Run: 013, P, 0, 0, 122, 0, 2, 6, 120, 116, 114
INVAR-3, Run: 014, P, 0, 0, 120, 0, 0, 4, 120, 116, 116
INVAR-3, Run: 015, P, 1, 0, 120, 0, 0, 3, 120, 116, 116
INVAR-3, Run: 016, P, 1, 0, 120, 0, 0, 3, 120, 116, 116
INVAR-3, Run: 017, P, 0, 0, 125, 0, 5, 9, 120, 116, 111
INVAR-3, Run: 018, P, 0, 0, 120, 0, 0, 4, 120, 116, 116
INVAR-3, Run: 019, P, 0, 0, 126, 0, 6, 10, 120, 116, 110
INVAR-3, Run: 020, P, 0, 0, 124, 0, 4, 8, 120, 116, 112
INVAR-3, Run: 021, P, 0, 0, 127, 0, 7, 11, 120, 116, 109
INVAR-3, Run: 022, P, 0, 0, 121, 0, 1, 5, 120, 116, 115
INVAR-3, Run: 023, P, 0, 0, 125, 0, 5, 9, 120, 116, 111
INVAR-3, Run: 024, P, 1, 0, 120, 0, 0, 3, 120, 116, 116
INVAR-3, Run: 025, P, 0, 0, 126, 0, 6, 10, 120, 116, 110
INVAR-3, Run: 026, P, 0, 0, 122, 0, 2, 6, 120, 116, 114
INVAR-3, Run: 027, P, 0, 0, 135, 0, 15, 19, 120, 116, 101
INVAR-3, Run: 028, P, 0, 0, 125, 0, 5, 9, 120, 116, 111
INVAR-3, Run: 029, P, 0, 0, 124, 0, 4, 8, 120, 116, 112
INVAR-3, Run: 030, P, 0, 0, 127, 0, 7, 11, 120, 116, 109
INVAR-3, Run: 031, P, 0, 0, 133, 0, 13, 17, 120, 116, 103
INVAR-3, Run: 032, P, 0, 0, 127, 0, 7, 11, 120, 116, 109
INVAR-3, Run: 033, P, 0, 0, 122, 0, 2, 6, 120, 116, 114
INVAR-3, Run: 034, P, 0, 0, 126, 0, 6, 10, 120, 116, 110
INVAR-3, Run: 035, P, 0, 0, 127, 0, 7, 11, 120, 116, 109
INVAR-3, Run: 036, P, 1, 0, 120, 0, 0, 3, 120, 116, 116
INVAR-3, Run: 037, P, 0, 0, 124, 0, 4, 8, 120, 116, 112
INVAR-3, Run: 038, P, 0, 0, 128, 0, 8, 12, 120, 116, 108
INVAR-3, Run: 039, P, 0, 0, 120, 0, 0, 4, 120, 116, 116
INVAR-3, Run: 040, P, 0, 0, 123, 0, 3, 7, 120, 116, 113
INVAR-3, Run: 041, P, 0, 0, 133, 0, 13, 17, 120, 116, 103
INVAR-3, Run: 042, P, 0, 0, 123, 0, 3, 7, 120, 116, 113
INVAR-3, Run: 043, P, 0, 0, 124, 0, 4, 8, 120, 116, 112
INVAR-3, Run: 044, P, 0, 0, 121, 0, 1, 5, 120, 116, 115
INVAR-3, Run: 045, P, 0, 0, 128, 0, 8, 12, 120, 116, 108
INVAR-3, Run: 046, P, 0, 0, 120, 0, 0, 4, 120, 116, 116
INVAR-3, Run: 047, P, 1, 0, 120, 0, 0, 3, 120, 116, 116
INVAR-3, Run: 048, P, 0, 0, 125, 0, 5, 9, 120, 116, 111
INVAR-3, Run: 049, P, 0, 0, 125, 0, 5, 9, 120, 116, 111
INVAR-3, Run: 050, P, 0, 0, 120, 0, 0, 4, 120, 116, 116
INVAR-3, Run: 051, P, 1, 0, 120, 0, 0, 3, 120, 116, 116
INVAR-3, Run: 052, P, 0, 0, 123, 0, 3, 7, 120, 116, 113
INVAR-3, Run: 053, P, 0, 0, 121, 0, 1, 5, 120, 116, 115
INVAR-3, Run: 054, P, 0, 0, 127, 0, 7, 11, 120, 116, 109
INVAR-3, Run: 055, P, 0, 0, 123, 0, 3, 7, 120, 116, 113
INVAR-3, Run: 056, P, 0, 0, 125, 0, 5, 9, 120, 116, 111
INVAR-3, Run: 057, P, 1, 0, 120, 0, 0, 3, 120, 116, 116
INVAR-3, Run: 058, P, 0, 0, 122, 0, 2, 6, 120, 116, 114
INVAR-3, Run: 059, P, 0, 0, 124, 0, 4, 8, 120, 116, 112
INVAR-3, Run: 060, P, 0, 0, 124, 0, 4, 8, 120, 116, 112
INVAR-3, Run: 061, P, 1, 0, 120, 0, 0, 3, 120, 116, 116
INVAR-3, Run: 062, P, 0, 0, 121, 0, 1, 5, 120, 116, 115
INVAR-3, Run: 063, P, 0, 0, 122, 0, 2, 6, 120, 116, 114
INVAR-3, Run: 064, P, 0, 0, 120, 0, 0, 4, 120, 116, 116
INVAR-3, Run: 065, P, 0, 0, 120, 0, 0, 4, 120, 116, 116
INVAR-3, Run: 066, P, 0, 0, 120, 0, 0, 4, 120, 116, 116
INVAR-3, Run: 067, P, 0, 0, 125, 0, 5, 9, 120, 116, 111
INVAR-3, Run: 068, P, 0, 0, 122, 0, 2, 6, 120, 116, 114
INVAR-3, Run: 069, P, 1, 0, 120, 0, 0, 3, 120, 116, 116
INVAR-3, Run: 070, P, 0, 0, 120, 0, 0, 4, 120, 116, 116
INVAR-3, Run: 071, P, 0, 0, 120, 0, 0, 4, 120, 116, 116
INVAR-3, Run: 072, P, 1, 0, 120, 0, 0, 3, 120, 116, 116
INVAR-3, Run: 073, P, 0, 0, 121, 0, 1, 5, 120, 116, 115
INVAR-3, Run: 074, P, 1, 0, 120, 0, 0, 3, 120, 116, 116
INVAR-3, Run: 075, P, 0, 0, 129, 0, 9, 13, 120, 116, 107
INVAR-3, Run: 076, P, 0, 0, 124, 0, 4, 8, 120, 116, 112
INVAR-3, Run: 077, P, 0, 0, 126, 0, 6, 10, 120, 116, 110
INVAR-3, Run: 078, P, 0, 0, 120, 0, 0, 4, 120, 116, 116
INVAR-3, Run: 079, P, 0, 0, 126, 0, 6, 10, 120, 116, 110
INVAR-3, Run: 080, P, 0, 0, 123, 0, 3, 7, 120, 116, 113
INVAR-3, Run: 081, P, 0, 0, 120, 0, 0, 4, 120, 116, 116
INVAR-3, Run: 082, P, 0, 0, 125, 0, 5, 9, 120, 116, 111
INVAR-3, Run: 083, P, 0, 0, 124, 0, 4, 8, 120, 116, 112
INVAR-3, Run: 084, P, 0, 0, 126, 0, 6, 10, 120, 116, 110
INVAR-3, Run: 085, P, 0, 0, 121, 0, 1, 5, 120, 116, 115
INVAR-3, Run: 086, P, 0, 0, 125, 0, 5, 9, 120, 116, 111
INVAR-3, Run: 087, P, 0, 0, 123, 0, 3, 7, 120, 116, 113
INVAR-3, Run: 088, P, 1, 0, 120, 0, 0, 3, 120, 116, 116
INVAR-3, Run: 089, P, 0, 0, 123, 0, 3, 7, 120, 116, 113
INVAR-3, Run: 090, P, 0, 0, 128, 0, 8, 12, 120, 116, 108
INVAR-3, Run: 091, P, 0, 0, 120, 0, 0, 4, 120, 116, 116
INVAR-3, Run: 092, P, 0, 0, 122, 0, 2, 6, 120, 116, 114
INVAR-3, Run: 093, P, 0, 0, 120, 0, 0, 4, 120, 116, 116
INVAR-3, Run: 094, P, 0, 0, 128, 0, 8, 12, 120, 116, 108
INVAR-3, Run: 095, P, 0, 0, 122, 0, 2, 6, 120, 116, 114
INVAR-3, Run: 096, P, 0, 0, 125, 0, 5, 9, 120, 116, 111
INVAR-3, Run: 097, P, 0, 0, 129, 0, 9, 13, 120, 116, 107
INVAR-3, Run: 098, P, 0, 0, 126, 0, 6, 10, 120, 116, 110
INVAR-3, Run: 099, P, 0, 0, 126, 0, 6, 10, 120, 116, 110
INVAR-3, Run: 100, P, 0, 0, 127, 0, 7, 11, 120, 116, 109
INVAR-30, Run: 001, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 002, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 003, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 004, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 005, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 006, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 007, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 008, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 009, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 010, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 011, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 012, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 013, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 014, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 015, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 016, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 017, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 018, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 019, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 020, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 021, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 022, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 023, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 024, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 025, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 026, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 027, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 028, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 029, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 030, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 031, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 032, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 033, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 034, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 035, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 036, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 037, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 038, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 039, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 040, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 041, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 042, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 043, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 044, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 045, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 046, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 047, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 048, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 049, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 050, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 051, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 052, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 053, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 054, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 055, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 056, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 057, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 058, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 059, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 060, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 061, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 062, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 063, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 064, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 065, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 066, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 067, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 068, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 069, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 070, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 071, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 072, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 073, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 074, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 075, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 076, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 077, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 078, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 079, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 080, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 081, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 082, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 083, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 084, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 085, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 086, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 087, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 088, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 089, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 090, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 091, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 092, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 093, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 094, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 095, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 096, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 097, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 098, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 099, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-30, Run: 100, P, 0, 0, 101, 0, 101, 0, 0, 101, 0
INVAR-31, Run: 001, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 002, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 003, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 004, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 005, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 006, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 007, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 008, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 009, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 010, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 011, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 012, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 013, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 014, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 015, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 016, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 017, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 018, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 019, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 020, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 021, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 022, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 023, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 024, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 025, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 026, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 027, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 028, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 029, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
