Input Number, Run_Number, Result@ 100, F2P, A1, F1, F1P, A2, F2, Y
INVAR-9, Run: 009, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 010, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 011, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 012, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 013, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 014, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 015, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 016, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 017, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 018, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 019, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 020, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 021, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 022, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 023, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 024, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 025, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 026, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 027, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 028, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 029, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 030, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 031, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 032, P, 0, 194, 0, 5, 0, 5, 0
INVAR-9, Run: 033, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 034, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 035, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 036, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 037, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 038, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 039, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 040, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 041, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 042, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 043, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 044, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 045, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 046, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 047, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 048, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 049, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 050, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 051, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 052, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 053, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 054, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 055, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 056, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 057, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 058, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 059, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 060, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 061, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 062, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 063, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 064, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 065, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 066, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 067, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 068, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 069, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 070, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 071, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 072, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 073, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 074, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 075, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 076, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 077, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 078, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 079, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 080, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 081, P, 0, 194, 0, 5, 0, 5, 0
INVAR-9, Run: 082, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 083, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 084, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 085, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 086, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 087, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 088, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 089, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 090, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 091, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 092, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 093, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 094, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 095, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 096, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 097, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 098, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 099, P, 0, 193, 0, 5, 0, 5, 0
INVAR-9, Run: 100, P, 0, 193, 0, 5, 0, 5, 0
