Input Number, Run_Number, Result@ 100, X, XP, Z, Y, YP, Reaction1, Reaction2, Reaction3
INVAR-12, Run: 037, P, 0, 130, 19867, 200, 0, 130, 19737, 0
INVAR-12, Run: 038, P, 0, 130, 20264, 200, 0, 130, 20134, 0
INVAR-12, Run: 039, P, 0, 130, 20070, 200, 0, 130, 19940, 0
INVAR-12, Run: 040, P, 0, 130, 19993, 200, 0, 130, 19863, 0
INVAR-12, Run: 041, P, 0, 130, 19991, 200, 0, 130, 19861, 0
INVAR-12, Run: 042, P, 0, 130, 20048, 200, 0, 130, 19918, 0
INVAR-12, Run: 043, P, 0, 130, 20103, 200, 0, 130, 19973, 0
INVAR-12, Run: 044, P, 0, 130, 20349, 200, 0, 130, 20219, 0
INVAR-12, Run: 045, P, 0, 130, 20174, 200, 0, 130, 20044, 0
INVAR-12, Run: 046, P, 0, 130, 19923, 200, 0, 130, 19793, 0
INVAR-12, Run: 047, P, 0, 130, 20175, 200, 0, 130, 20045, 0
INVAR-12, Run: 048, P, 0, 130, 20054, 200, 0, 130, 19924, 0
INVAR-12, Run: 049, P, 0, 130, 19931, 200, 0, 130, 19801, 0
INVAR-12, Run: 050, P, 0, 130, 20151, 200, 0, 130, 20021, 0
INVAR-12, Run: 051, P, 0, 130, 20173, 200, 0, 130, 20043, 0
INVAR-12, Run: 052, P, 0, 130, 20321, 200, 0, 130, 20191, 0
INVAR-12, Run: 053, P, 0, 130, 20276, 200, 0, 130, 20146, 0
INVAR-12, Run: 054, P, 0, 130, 20051, 200, 0, 130, 19921, 0
INVAR-12, Run: 055, P, 0, 130, 20355, 200, 0, 130, 20225, 0
INVAR-12, Run: 056, P, 0, 130, 19955, 200, 0, 130, 19825, 0
INVAR-12, Run: 057, P, 0, 130, 20287, 200, 0, 130, 20157, 0
INVAR-12, Run: 058, P, 0, 130, 19957, 200, 0, 130, 19827, 0
INVAR-12, Run: 059, P, 0, 130, 20050, 200, 0, 130, 19920, 0
INVAR-12, Run: 060, P, 0, 130, 20262, 200, 0, 130, 20132, 0
INVAR-12, Run: 061, P, 0, 130, 20288, 200, 0, 130, 20158, 0
INVAR-12, Run: 062, P, 0, 130, 19995, 200, 0, 130, 19865, 0
INVAR-12, Run: 063, P, 0, 130, 20218, 200, 0, 130, 20088, 0
INVAR-12, Run: 064, P, 0, 130, 20117, 200, 0, 130, 19987, 0
INVAR-12, Run: 065, P, 0, 130, 20124, 200, 0, 130, 19994, 0
INVAR-12, Run: 066, P, 0, 130, 20046, 200, 0, 130, 19916, 0
INVAR-12, Run: 067, P, 0, 130, 19927, 200, 0, 130, 19797, 0
INVAR-12, Run: 068, P, 0, 130, 20257, 200, 0, 130, 20127, 0
INVAR-12, Run: 069, P, 0, 130, 20161, 200, 0, 130, 20031, 0
INVAR-12, Run: 070, P, 0, 130, 19811, 200, 0, 130, 19681, 0
INVAR-12, Run: 071, P, 0, 130, 20138, 200, 0, 130, 20008, 0
INVAR-12, Run: 072, P, 0, 130, 20037, 200, 0, 130, 19907, 0
INVAR-12, Run: 073, P, 0, 130, 20136, 200, 0, 130, 20006, 0
INVAR-12, Run: 074, P, 0, 130, 19996, 200, 0, 130, 19866, 0
INVAR-12, Run: 075, P, 0, 130, 19962, 200, 0, 130, 19832, 0
INVAR-12, Run: 076, P, 0, 130, 19817, 200, 0, 130, 19687, 0
INVAR-12, Run: 077, P, 0, 130, 20189, 200, 0, 130, 20059, 0
INVAR-12, Run: 078, P, 0, 130, 20413, 200, 0, 130, 20283, 0
INVAR-12, Run: 079, P, 0, 130, 20309, 200, 0, 130, 20179, 0
INVAR-12, Run: 080, P, 0, 130, 20214, 200, 0, 130, 20084, 0
INVAR-12, Run: 081, P, 0, 130, 20284, 200, 0, 130, 20154, 0
INVAR-12, Run: 082, P, 0, 130, 20053, 200, 0, 130, 19923, 0
INVAR-12, Run: 083, P, 0, 130, 20077, 200, 0, 130, 19947, 0
INVAR-12, Run: 084, P, 0, 130, 20133, 200, 0, 130, 20003, 0
INVAR-12, Run: 085, P, 0, 130, 20408, 200, 0, 130, 20278, 0
INVAR-12, Run: 086, P, 0, 130, 20186, 200, 0, 130, 20056, 0
INVAR-12, Run: 087, P, 0, 130, 20089, 200, 0, 130, 19959, 0
INVAR-12, Run: 088, P, 0, 130, 20127, 200, 0, 130, 19997, 0
INVAR-12, Run: 089, P, 0, 130, 20379, 200, 0, 130, 20249, 0
INVAR-12, Run: 090, P, 0, 130, 20068, 200, 0, 130, 19938, 0
INVAR-12, Run: 091, P, 0, 130, 20245, 200, 0, 130, 20115, 0
INVAR-12, Run: 092, P, 0, 130, 20128, 200, 0, 130, 19998, 0
INVAR-12, Run: 093, P, 0, 130, 19832, 200, 0, 130, 19702, 0
INVAR-12, Run: 094, P, 0, 130, 20214, 200, 0, 130, 20084, 0
INVAR-12, Run: 095, P, 0, 130, 20242, 200, 0, 130, 20112, 0
INVAR-12, Run: 096, P, 0, 130, 20123, 200, 0, 130, 19993, 0
INVAR-12, Run: 097, P, 0, 130, 20211, 200, 0, 130, 20081, 0
INVAR-12, Run: 098, P, 0, 130, 20023, 200, 0, 130, 19893, 0
INVAR-12, Run: 099, P, 0, 130, 20367, 200, 0, 130, 20237, 0
INVAR-12, Run: 100, P, 0, 130, 20194, 200, 0, 130, 20064, 0
INVAR-13, Run: 001, P, 0, 5, 1868, 18, 0, 5, 1863, 0
INVAR-13, Run: 002, P, 0, 5, 1759, 18, 0, 5, 1754, 0
INVAR-13, Run: 003, P, 0, 5, 1808, 18, 0, 5, 1803, 0
INVAR-13, Run: 004, P, 0, 5, 1823, 18, 0, 5, 1818, 0
INVAR-13, Run: 005, P, 0, 5, 1755, 18, 0, 5, 1750, 0
INVAR-13, Run: 006, P, 0, 5, 1831, 18, 0, 5, 1826, 0
INVAR-13, Run: 007, P, 0, 5, 1776, 18, 0, 5, 1771, 0
INVAR-13, Run: 008, P, 0, 5, 1842, 18, 0, 5, 1837, 0
INVAR-13, Run: 009, P, 0, 5, 1746, 18, 0, 5, 1741, 0
INVAR-13, Run: 010, P, 0, 5, 1869, 18, 0, 5, 1864, 0
INVAR-13, Run: 011, P, 0, 5, 1792, 18, 0, 5, 1787, 0
INVAR-13, Run: 012, P, 0, 5, 1774, 18, 0, 5, 1769, 0
INVAR-13, Run: 013, P, 0, 5, 1794, 18, 0, 5, 1789, 0
INVAR-13, Run: 014, P, 0, 5, 1679, 18, 0, 5, 1674, 0
INVAR-13, Run: 015, P, 0, 5, 1807, 18, 0, 5, 1802, 0
INVAR-13, Run: 016, P, 0, 5, 1791, 18, 0, 5, 1786, 0
INVAR-13, Run: 017, P, 0, 5, 1820, 18, 0, 5, 1815, 0
INVAR-13, Run: 018, P, 0, 5, 1771, 18, 0, 5, 1766, 0
INVAR-13, Run: 019, P, 0, 5, 1771, 18, 0, 5, 1766, 0
INVAR-13, Run: 020, P, 0, 5, 1802, 18, 0, 5, 1797, 0
INVAR-13, Run: 021, P, 0, 5, 1815, 18, 0, 5, 1810, 0
INVAR-13, Run: 022, P, 0, 5, 1795, 18, 0, 5, 1790, 0
INVAR-13, Run: 023, P, 0, 5, 1811, 18, 0, 5, 1806, 0
INVAR-13, Run: 024, P, 0, 5, 1837, 18, 0, 5, 1832, 0
INVAR-13, Run: 025, P, 0, 5, 1792, 18, 0, 5, 1787, 0
INVAR-13, Run: 026, P, 0, 5, 1780, 18, 0, 5, 1775, 0
INVAR-13, Run: 027, P, 0, 5, 1802, 18, 0, 5, 1797, 0
INVAR-13, Run: 028, P, 0, 5, 1822, 18, 0, 5, 1817, 0
INVAR-13, Run: 029, P, 0, 5, 1784, 18, 0, 5, 1779, 0
INVAR-13, Run: 030, P, 0, 5, 1870, 18, 0, 5, 1865, 0
INVAR-13, Run: 031, P, 0, 5, 1781, 18, 0, 5, 1776, 0
INVAR-13, Run: 032, P, 0, 5, 1806, 18, 0, 5, 1801, 0
INVAR-13, Run: 033, P, 0, 5, 1808, 18, 0, 5, 1803, 0
INVAR-13, Run: 034, P, 0, 5, 1784, 18, 0, 5, 1779, 0
INVAR-13, Run: 035, P, 0, 5, 1729, 18, 0, 5, 1724, 0
INVAR-13, Run: 036, P, 0, 5, 1804, 18, 0, 5, 1799, 0
INVAR-13, Run: 037, P, 0, 5, 1803, 18, 0, 5, 1798, 0
INVAR-13, Run: 038, P, 0, 5, 1868, 18, 0, 5, 1863, 0
INVAR-13, Run: 039, P, 0, 5, 1798, 18, 0, 5, 1793, 0
INVAR-13, Run: 040, P, 0, 5, 1785, 18, 0, 5, 1780, 0
INVAR-13, Run: 041, P, 0, 5, 1758, 18, 0, 5, 1753, 0
INVAR-13, Run: 042, P, 0, 5, 1828, 18, 0, 5, 1823, 0
INVAR-13, Run: 043, P, 0, 5, 1797, 18, 0, 5, 1792, 0
INVAR-13, Run: 044, P, 0, 5, 1857, 18, 0, 5, 1852, 0
INVAR-13, Run: 045, P, 0, 5, 1784, 18, 0, 5, 1779, 0
INVAR-13, Run: 046, P, 0, 5, 1775, 18, 0, 5, 1770, 0
INVAR-13, Run: 047, P, 0, 5, 1769, 18, 0, 5, 1764, 0
INVAR-13, Run: 048, P, 0, 5, 1878, 18, 0, 5, 1873, 0
INVAR-13, Run: 049, P, 0, 5, 1784, 18, 0, 5, 1779, 0
INVAR-13, Run: 050, P, 0, 5, 1804, 18, 0, 5, 1799, 0
INVAR-13, Run: 051, P, 0, 5, 1783, 18, 0, 5, 1778, 0
INVAR-13, Run: 052, P, 0, 5, 1842, 18, 0, 5, 1837, 0
INVAR-13, Run: 053, P, 0, 5, 1760, 18, 0, 5, 1755, 0
INVAR-13, Run: 054, P, 0, 5, 1806, 18, 0, 5, 1801, 0
INVAR-13, Run: 055, P, 0, 5, 1820, 18, 0, 5, 1815, 0
INVAR-13, Run: 056, P, 0, 5, 1850, 18, 0, 5, 1845, 0
INVAR-13, Run: 057, P, 0, 5, 1865, 18, 0, 5, 1860, 0
INVAR-13, Run: 058, P, 0, 5, 1835, 18, 0, 5, 1830, 0
INVAR-13, Run: 059, P, 0, 5, 1766, 18, 0, 5, 1761, 0
INVAR-13, Run: 060, P, 0, 5, 1800, 18, 0, 5, 1795, 0
INVAR-13, Run: 061, P, 0, 5, 1780, 18, 0, 5, 1775, 0
INVAR-13, Run: 062, P, 0, 5, 1849, 18, 0, 5, 1844, 0
INVAR-13, Run: 063, P, 0, 5, 1810, 18, 0, 5, 1805, 0
INVAR-13, Run: 064, P, 0, 5, 1762, 18, 0, 5, 1757, 0
INVAR-13, Run: 065, P, 0, 5, 1752, 18, 0, 5, 1747, 0
INVAR-13, Run: 066, P, 0, 5, 1830, 18, 0, 5, 1825, 0
INVAR-13, Run: 067, P, 0, 5, 1826, 18, 0, 5, 1821, 0
INVAR-13, Run: 068, P, 0, 5, 1812, 18, 0, 5, 1807, 0
INVAR-13, Run: 069, P, 0, 5, 1767, 18, 0, 5, 1762, 0
INVAR-13, Run: 070, P, 0, 5, 1843, 18, 0, 5, 1838, 0
INVAR-13, Run: 071, P, 0, 5, 1813, 18, 0, 5, 1808, 0
INVAR-13, Run: 072, P, 0, 5, 1806, 18, 0, 5, 1801, 0
INVAR-13, Run: 073, P, 0, 5, 1857, 18, 0, 5, 1852, 0
INVAR-13, Run: 074, P, 0, 5, 1873, 18, 0, 5, 1868, 0
INVAR-13, Run: 075, P, 0, 5, 1861, 18, 0, 5, 1856, 0
INVAR-13, Run: 076, P, 0, 5, 1786, 18, 0, 5, 1781, 0
INVAR-13, Run: 077, P, 0, 5, 1810, 18, 0, 5, 1805, 0
INVAR-13, Run: 078, P, 0, 5, 1865, 18, 0, 5, 1860, 0
INVAR-13, Run: 079, P, 0, 5, 1758, 18, 0, 5, 1753, 0
INVAR-13, Run: 080, P, 0, 5, 1765, 18, 0, 5, 1760, 0
INVAR-13, Run: 081, P, 0, 5, 1880, 18, 0, 5, 1875, 0
INVAR-13, Run: 082, P, 0, 5, 1829, 18, 0, 5, 1824, 0
INVAR-13, Run: 083, P, 0, 5, 1875, 18, 0, 5, 1870, 0
INVAR-13, Run: 084, P, 0, 5, 1804, 18, 0, 5, 1799, 0
INVAR-13, Run: 085, P, 0, 5, 1744, 18, 0, 5, 1739, 0
INVAR-13, Run: 086, P, 0, 5, 1851, 18, 0, 5, 1846, 0
INVAR-13, Run: 087, P, 0, 5, 1786, 18, 0, 5, 1781, 0
INVAR-13, Run: 088, P, 0, 5, 1789, 18, 0, 5, 1784, 0
INVAR-13, Run: 089, P, 0, 5, 1800, 18, 0, 5, 1795, 0
INVAR-13, Run: 090, P, 0, 5, 1888, 18, 0, 5, 1883, 0
INVAR-13, Run: 091, P, 0, 5, 1865, 18, 0, 5, 1860, 0
INVAR-13, Run: 092, P, 0, 5, 1794, 18, 0, 5, 1789, 0
INVAR-13, Run: 093, P, 0, 5, 1786, 18, 0, 5, 1781, 0
INVAR-13, Run: 094, P, 0, 5, 1863, 18, 0, 5, 1858, 0
INVAR-13, Run: 095, P, 0, 5, 1784, 18, 0, 5, 1779, 0
INVAR-13, Run: 096, P, 0, 5, 1830, 18, 0, 5, 1825, 0
INVAR-13, Run: 097, P, 0, 5, 1848, 18, 0, 5, 1843, 0
INVAR-13, Run: 098, P, 0, 5, 1816, 18, 0, 5, 1811, 0
INVAR-13, Run: 099, P, 0, 5, 1804, 18, 0, 5, 1799, 0
INVAR-13, Run: 100, P, 0, 5, 1855, 18, 0, 5, 1850, 0
INVAR-14, Run: 001, P, 0, 93, 8676, 86, 0, 93, 8583, 0
INVAR-14, Run: 002, P, 0, 93, 8662, 86, 0, 93, 8569, 0
INVAR-14, Run: 003, P, 0, 93, 8793, 86, 0, 93, 8700, 0
INVAR-14, Run: 004, P, 0, 93, 8697, 86, 0, 93, 8604, 0
INVAR-14, Run: 005, P, 0, 93, 8742, 86, 0, 93, 8649, 0
INVAR-14, Run: 006, P, 0, 93, 8719, 86, 0, 93, 8626, 0
INVAR-14, Run: 007, P, 0, 93, 8870, 86, 0, 93, 8777, 0
INVAR-14, Run: 008, P, 0, 93, 8579, 86, 0, 93, 8486, 0
INVAR-14, Run: 009, P, 0, 93, 8575, 86, 0, 93, 8482, 0
INVAR-14, Run: 010, P, 0, 93, 8704, 86, 0, 93, 8611, 0
INVAR-14, Run: 011, P, 0, 93, 8855, 86, 0, 93, 8762, 0
INVAR-14, Run: 012, P, 0, 93, 8731, 86, 0, 93, 8638, 0
INVAR-14, Run: 013, P, 0, 93, 8621, 86, 0, 93, 8528, 0
INVAR-14, Run: 014, P, 0, 93, 8863, 86, 0, 93, 8770, 0
INVAR-14, Run: 015, P, 0, 93, 8670, 86, 0, 93, 8577, 0
INVAR-14, Run: 016, P, 0, 93, 8732, 86, 0, 93, 8639, 0
INVAR-14, Run: 017, P, 0, 93, 8742, 86, 0, 93, 8649, 0
INVAR-14, Run: 018, P, 0, 93, 8650, 86, 0, 93, 8557, 0
INVAR-14, Run: 019, P, 0, 93, 8650, 86, 0, 93, 8557, 0
INVAR-14, Run: 020, P, 0, 93, 8845, 86, 0, 93, 8752, 0
INVAR-14, Run: 021, P, 0, 93, 8743, 86, 0, 93, 8650, 0
INVAR-14, Run: 022, P, 0, 93, 8705, 86, 0, 93, 8612, 0
INVAR-14, Run: 023, P, 0, 93, 8812, 86, 0, 93, 8719, 0
INVAR-14, Run: 024, P, 0, 93, 8585, 86, 0, 93, 8492, 0
INVAR-14, Run: 025, P, 0, 93, 8786, 86, 0, 93, 8693, 0
INVAR-14, Run: 026, P, 0, 93, 8655, 86, 0, 93, 8562, 0
INVAR-14, Run: 027, P, 0, 93, 8725, 86, 0, 93, 8632, 0
INVAR-14, Run: 028, P, 0, 93, 8701, 86, 0, 93, 8608, 0
INVAR-14, Run: 029, P, 0, 93, 8836, 86, 0, 93, 8743, 0
INVAR-14, Run: 030, P, 0, 93, 8572, 86, 0, 93, 8479, 0
INVAR-14, Run: 031, P, 0, 93, 8811, 86, 0, 93, 8718, 0
INVAR-14, Run: 032, P, 0, 93, 8688, 86, 0, 93, 8595, 0
INVAR-14, Run: 033, P, 0, 93, 8585, 86, 0, 93, 8492, 0
INVAR-14, Run: 034, P, 0, 93, 8859, 86, 0, 93, 8766, 0
INVAR-14, Run: 035, P, 0, 93, 8556, 86, 0, 93, 8463, 0
INVAR-14, Run: 036, P, 0, 93, 8593, 86, 0, 93, 8500, 0
INVAR-14, Run: 037, P, 0, 93, 8644, 86, 0, 93, 8551, 0
INVAR-14, Run: 038, P, 0, 93, 8620, 86, 0, 93, 8527, 0
INVAR-14, Run: 039, P, 0, 93, 8784, 86, 0, 93, 8691, 0
INVAR-14, Run: 040, P, 0, 93, 8834, 86, 0, 93, 8741, 0
INVAR-14, Run: 041, P, 0, 93, 8770, 86, 0, 93, 8677, 0
INVAR-14, Run: 042, P, 0, 93, 8696, 86, 0, 93, 8603, 0
INVAR-14, Run: 043, P, 0, 93, 8638, 86, 0, 93, 8545, 0
INVAR-14, Run: 044, P, 0, 93, 8663, 86, 0, 93, 8570, 0
INVAR-14, Run: 045, P, 0, 93, 8654, 86, 0, 93, 8561, 0
INVAR-14, Run: 046, P, 0, 93, 8819, 86, 0, 93, 8726, 0
INVAR-14, Run: 047, P, 0, 93, 8579, 86, 0, 93, 8486, 0
INVAR-14, Run: 048, P, 0, 93, 8550, 86, 0, 93, 8457, 0
INVAR-14, Run: 049, P, 0, 93, 8778, 86, 0, 93, 8685, 0
INVAR-14, Run: 050, P, 0, 93, 8694, 86, 0, 93, 8601, 0
INVAR-14, Run: 051, P, 0, 93, 8779, 86, 0, 93, 8686, 0
INVAR-14, Run: 052, P, 0, 93, 8563, 86, 0, 93, 8470, 0
INVAR-14, Run: 053, P, 0, 93, 8553, 86, 0, 93, 8460, 0
INVAR-14, Run: 054, P, 0, 93, 8742, 86, 0, 93, 8649, 0
INVAR-14, Run: 055, P, 0, 93, 8766, 86, 0, 93, 8673, 0
INVAR-14, Run: 056, P, 0, 93, 8643, 86, 0, 93, 8550, 0
INVAR-14, Run: 057, P, 0, 93, 8652, 86, 0, 93, 8559, 0
INVAR-14, Run: 058, P, 0, 93, 8693, 86, 0, 93, 8600, 0
INVAR-14, Run: 059, P, 0, 93, 8765, 86, 0, 93, 8672, 0
INVAR-14, Run: 060, P, 0, 93, 8857, 86, 0, 93, 8764, 0
INVAR-14, Run: 061, P, 0, 93, 8601, 86, 0, 93, 8508, 0
INVAR-14, Run: 062, P, 0, 93, 8810, 86, 0, 93, 8717, 0
INVAR-14, Run: 063, P, 0, 93, 8491, 86, 0, 93, 8398, 0
INVAR-14, Run: 064, P, 0, 93, 8754, 86, 0, 93, 8661, 0
INVAR-14, Run: 065, P, 0, 93, 8614, 86, 0, 93, 8521, 0
INVAR-14, Run: 066, P, 0, 93, 8699, 86, 0, 93, 8606, 0
INVAR-14, Run: 067, P, 0, 93, 8671, 86, 0, 93, 8578, 0
INVAR-14, Run: 068, P, 0, 93, 8605, 86, 0, 93, 8512, 0
INVAR-14, Run: 069, P, 0, 93, 8715, 86, 0, 93, 8622, 0
INVAR-14, Run: 070, P, 0, 93, 8865, 86, 0, 93, 8772, 0
INVAR-14, Run: 071, P, 0, 93, 8601, 86, 0, 93, 8508, 0
INVAR-14, Run: 072, P, 0, 93, 8630, 86, 0, 93, 8537, 0
INVAR-14, Run: 073, P, 0, 93, 8773, 86, 0, 93, 8680, 0
INVAR-14, Run: 074, P, 0, 93, 8751, 86, 0, 93, 8658, 0
INVAR-14, Run: 075, P, 0, 93, 8740, 86, 0, 93, 8647, 0
INVAR-14, Run: 076, P, 0, 93, 8755, 86, 0, 93, 8662, 0
INVAR-14, Run: 077, P, 0, 93, 8509, 86, 0, 93, 8416, 0
INVAR-14, Run: 078, P, 0, 93, 8703, 86, 0, 93, 8610, 0
INVAR-14, Run: 079, P, 0, 93, 8785, 86, 0, 93, 8692, 0
INVAR-14, Run: 080, P, 0, 93, 8799, 86, 0, 93, 8706, 0
INVAR-14, Run: 081, P, 0, 93, 8665, 86, 0, 93, 8572, 0
INVAR-14, Run: 082, P, 0, 93, 8521, 86, 0, 93, 8428, 0
INVAR-14, Run: 083, P, 0, 93, 8474, 86, 0, 93, 8381, 0
INVAR-14, Run: 084, P, 0, 93, 8718, 86, 0, 93, 8625, 0
INVAR-14, Run: 085, P, 0, 93, 8680, 86, 0, 93, 8587, 0
INVAR-14, Run: 086, P, 0, 93, 8692, 86, 0, 93, 8599, 0
INVAR-14, Run: 087, P, 0, 93, 8703, 86, 0, 93, 8610, 0
INVAR-14, Run: 088, P, 0, 93, 8694, 86, 0, 93, 8601, 0
INVAR-14, Run: 089, P, 0, 93, 8904, 86, 0, 93, 8811, 0
INVAR-14, Run: 090, P, 0, 93, 8718, 86, 0, 93, 8625, 0
INVAR-14, Run: 091, P, 0, 93, 8531, 86, 0, 93, 8438, 0
INVAR-14, Run: 092, P, 0, 93, 8613, 86, 0, 93, 8520, 0
INVAR-14, Run: 093, P, 0, 93, 8656, 86, 0, 93, 8563, 0
INVAR-14, Run: 094, P, 0, 93, 8721, 86, 0, 93, 8628, 0
INVAR-14, Run: 095, P, 0, 93, 8674, 86, 0, 93, 8581, 0
INVAR-14, Run: 096, P, 0, 93, 8758, 86, 0, 93, 8665, 0
INVAR-14, Run: 097, P, 0, 93, 8602, 86, 0, 93, 8509, 0
INVAR-14, Run: 098, P, 0, 93, 8854, 86, 0, 93, 8761, 0
INVAR-14, Run: 099, P, 0, 93, 8679, 86, 0, 93, 8586, 0
INVAR-14, Run: 100, P, 0, 93, 8621, 86, 0, 93, 8528, 0
INVAR-15, Run: 001, P, 0, 173, 16526, 162, 0, 173, 16353, 0
INVAR-15, Run: 002, P, 0, 173, 16458, 162, 0, 173, 16285, 0
INVAR-15, Run: 003, P, 0, 173, 16376, 162, 0, 173, 16203, 0
INVAR-15, Run: 004, P, 0, 173, 16337, 162, 0, 173, 16164, 0
INVAR-15, Run: 005, P, 0, 173, 16392, 162, 0, 173, 16219, 0
INVAR-15, Run: 006, P, 0, 173, 16088, 162, 0, 173, 15915, 0
INVAR-15, Run: 007, P, 0, 173, 15989, 162, 0, 173, 15816, 0
INVAR-15, Run: 008, P, 0, 173, 16410, 162, 0, 173, 16237, 0
INVAR-15, Run: 009, P, 0, 173, 16295, 162, 0, 173, 16122, 0
INVAR-15, Run: 010, P, 0, 173, 16231, 162, 0, 173, 16058, 0
INVAR-15, Run: 011, P, 0, 173, 16535, 162, 0, 173, 16362, 0
INVAR-15, Run: 012, P, 0, 173, 16367, 162, 0, 173, 16194, 0
INVAR-15, Run: 013, P, 0, 173, 16436, 162, 0, 173, 16263, 0
INVAR-15, Run: 014, P, 0, 173, 16451, 162, 0, 173, 16278, 0
INVAR-15, Run: 015, P, 0, 173, 16369, 162, 0, 173, 16196, 0
INVAR-15, Run: 016, P, 0, 173, 16312, 162, 0, 173, 16139, 0
INVAR-15, Run: 017, P, 0, 173, 16500, 162, 0, 173, 16327, 0
INVAR-15, Run: 018, P, 0, 173, 16566, 162, 0, 173, 16393, 0
INVAR-15, Run: 019, P, 0, 173, 16179, 162, 0, 173, 16006, 0
INVAR-15, Run: 020, P, 0, 173, 16334, 162, 0, 173, 16161, 0
INVAR-15, Run: 021, P, 0, 173, 16452, 162, 0, 173, 16279, 0
INVAR-15, Run: 022, P, 0, 173, 16192, 162, 0, 173, 16019, 0
INVAR-15, Run: 023, P, 0, 173, 16476, 162, 0, 173, 16303, 0
INVAR-15, Run: 024, P, 0, 173, 16390, 162, 0, 173, 16217, 0
INVAR-15, Run: 025, P, 0, 173, 16330, 162, 0, 173, 16157, 0
INVAR-15, Run: 026, P, 0, 173, 16593, 162, 0, 173, 16420, 0
INVAR-15, Run: 027, P, 0, 173, 16384, 162, 0, 173, 16211, 0
INVAR-15, Run: 028, P, 0, 173, 16532, 162, 0, 173, 16359, 0
INVAR-15, Run: 029, P, 0, 173, 16262, 162, 0, 173, 16089, 0
INVAR-15, Run: 030, P, 0, 173, 16483, 162, 0, 173, 16310, 0
INVAR-15, Run: 031, P, 0, 173, 16227, 162, 0, 173, 16054, 0
INVAR-15, Run: 032, P, 0, 173, 16455, 162, 0, 173, 16282, 0
INVAR-15, Run: 033, P, 0, 173, 16458, 162, 0, 173, 16285, 0
INVAR-15, Run: 034, P, 0, 173, 16470, 162, 0, 173, 16297, 0
INVAR-15, Run: 035, P, 0, 173, 16415, 162, 0, 173, 16242, 0
INVAR-15, Run: 036, P, 0, 173, 16362, 162, 0, 173, 16189, 0
INVAR-15, Run: 037, P, 0, 173, 16233, 162, 0, 173, 16060, 0
INVAR-15, Run: 038, P, 0, 173, 16500, 162, 0, 173, 16327, 0
INVAR-15, Run: 039, P, 0, 173, 16106, 162, 0, 173, 15933, 0
INVAR-15, Run: 040, P, 0, 173, 16324, 162, 0, 173, 16151, 0
INVAR-15, Run: 041, P, 0, 173, 16354, 162, 0, 173, 16181, 0
INVAR-15, Run: 042, P, 0, 173, 16511, 162, 0, 173, 16338, 0
INVAR-15, Run: 043, P, 0, 173, 16229, 162, 0, 173, 16056, 0
INVAR-15, Run: 044, P, 0, 173, 16267, 162, 0, 173, 16094, 0
INVAR-15, Run: 045, P, 0, 173, 16276, 162, 0, 173, 16103, 0
INVAR-15, Run: 046, P, 0, 173, 16465, 162, 0, 173, 16292, 0
INVAR-15, Run: 047, P, 0, 173, 16266, 162, 0, 173, 16093, 0
INVAR-15, Run: 048, P, 0, 173, 16295, 162, 0, 173, 16122, 0
INVAR-15, Run: 049, P, 0, 173, 16211, 162, 0, 173, 16038, 0
INVAR-15, Run: 050, P, 0, 173, 16419, 162, 0, 173, 16246, 0
INVAR-15, Run: 051, P, 0, 173, 16289, 162, 0, 173, 16116, 0
INVAR-15, Run: 052, P, 0, 173, 16438, 162, 0, 173, 16265, 0
INVAR-15, Run: 053, P, 0, 173, 16408, 162, 0, 173, 16235, 0
INVAR-15, Run: 054, P, 0, 173, 16529, 162, 0, 173, 16356, 0
INVAR-15, Run: 055, P, 0, 173, 16165, 162, 0, 173, 15992, 0
INVAR-15, Run: 056, P, 0, 173, 16197, 162, 0, 173, 16024, 0
INVAR-15, Run: 057, P, 0, 173, 16575, 162, 0, 173, 16402, 0
INVAR-15, Run: 058, P, 0, 173, 16340, 162, 0, 173, 16167, 0
INVAR-15, Run: 059, P, 0, 173, 16463, 162, 0, 173, 16290, 0
INVAR-15, Run: 060, P, 0, 173, 16354, 162, 0, 173, 16181, 0
INVAR-15, Run: 061, P, 0, 173, 16363, 162, 0, 173, 16190, 0
INVAR-15, Run: 062, P, 0, 173, 16263, 162, 0, 173, 16090, 0
INVAR-15, Run: 063, P, 0, 173, 16440, 162, 0, 173, 16267, 0
INVAR-15, Run: 064, P, 0, 173, 16425, 162, 0, 173, 16252, 0
INVAR-15, Run: 065, P, 0, 173, 16364, 162, 0, 173, 16191, 0
INVAR-15, Run: 066, P, 0, 173, 16603, 162, 0, 173, 16430, 0
INVAR-15, Run: 067, P, 0, 173, 16295, 162, 0, 173, 16122, 0
INVAR-15, Run: 068, P, 0, 173, 16333, 162, 0, 173, 16160, 0
INVAR-15, Run: 069, P, 0, 173, 16532, 162, 0, 173, 16359, 0
INVAR-15, Run: 070, P, 0, 173, 16409, 162, 0, 173, 16236, 0
INVAR-15, Run: 071, P, 0, 173, 16571, 162, 0, 173, 16398, 0
INVAR-15, Run: 072, P, 0, 173, 16433, 162, 0, 173, 16260, 0
INVAR-15, Run: 073, P, 0, 173, 16437, 162, 0, 173, 16264, 0
INVAR-15, Run: 074, P, 0, 173, 16475, 162, 0, 173, 16302, 0
INVAR-15, Run: 075, P, 0, 173, 16420, 162, 0, 173, 16247, 0
INVAR-15, Run: 076, P, 0, 173, 16294, 162, 0, 173, 16121, 0
