Input Number, Run_Number, Result@ 100, YP, X, Z, XP, Y, NEW_REACTION, Reaction1, Reaction2, Reaction3
INVAR-12, Run: 032, F, 0, 0, 253, 12, 0, 41, 171, 200, 159
INVAR-12, Run: 033, F, 0, 0, 241, 4, 0, 37, 167, 200, 163
INVAR-12, Run: 034, F, 0, 0, 253, 12, 0, 41, 171, 200, 159
INVAR-12, Run: 035, F, 0, 0, 241, 4, 0, 37, 167, 200, 163
INVAR-12, Run: 036, F, 0, 0, 247, 8, 0, 39, 169, 200, 161
INVAR-12, Run: 037, F, 0, 0, 250, 10, 0, 40, 170, 200, 160
INVAR-12, Run: 038, F, 0, 0, 241, 4, 0, 37, 167, 200, 163
INVAR-12, Run: 039, F, 0, 0, 247, 8, 0, 39, 169, 200, 161
INVAR-12, Run: 040, F, 0, 0, 241, 4, 0, 37, 167, 200, 163
INVAR-12, Run: 041, F, 0, 0, 247, 8, 0, 39, 169, 200, 161
INVAR-12, Run: 042, F, 0, 0, 247, 8, 0, 39, 169, 200, 161
INVAR-12, Run: 043, F, 0, 0, 247, 8, 0, 39, 169, 200, 161
INVAR-12, Run: 044, F, 0, 0, 244, 6, 0, 38, 168, 200, 162
INVAR-12, Run: 045, F, 0, 0, 259, 16, 0, 43, 173, 200, 157
INVAR-12, Run: 046, F, 0, 0, 238, 2, 0, 36, 166, 200, 164
INVAR-12, Run: 047, F, 0, 0, 259, 16, 0, 43, 173, 200, 157
INVAR-12, Run: 048, F, 0, 0, 241, 4, 0, 37, 167, 200, 163
INVAR-12, Run: 049, F, 0, 0, 241, 4, 0, 37, 167, 200, 163
INVAR-12, Run: 050, F, 0, 0, 247, 8, 0, 39, 169, 200, 161
INVAR-12, Run: 051, F, 0, 0, 247, 8, 0, 39, 169, 200, 161
INVAR-12, Run: 052, F, 0, 0, 262, 18, 0, 44, 174, 200, 156
INVAR-12, Run: 053, F, 0, 0, 247, 8, 0, 39, 169, 200, 161
INVAR-12, Run: 054, F, 0, 0, 238, 2, 0, 36, 166, 200, 164
INVAR-12, Run: 055, F, 0, 0, 238, 2, 0, 36, 166, 200, 164
INVAR-12, Run: 056, F, 0, 0, 247, 8, 0, 39, 169, 200, 161
INVAR-12, Run: 057, F, 0, 0, 241, 4, 0, 37, 167, 200, 163
INVAR-12, Run: 058, F, 0, 0, 250, 10, 0, 40, 170, 200, 160
INVAR-12, Run: 059, F, 0, 0, 235, 0, 0, 35, 165, 200, 165
INVAR-12, Run: 060, F, 0, 0, 238, 2, 0, 36, 166, 200, 164
INVAR-12, Run: 061, F, 0, 0, 238, 2, 0, 36, 166, 200, 164
INVAR-12, Run: 062, F, 0, 0, 247, 8, 0, 39, 169, 200, 161
INVAR-12, Run: 063, F, 0, 0, 241, 4, 0, 37, 167, 200, 163
INVAR-12, Run: 064, F, 0, 0, 238, 2, 0, 36, 166, 200, 164
INVAR-12, Run: 065, F, 0, 0, 238, 2, 0, 36, 166, 200, 164
INVAR-12, Run: 066, F, 0, 0, 235, 0, 0, 35, 165, 200, 165
INVAR-12, Run: 067, F, 0, 0, 250, 10, 0, 40, 170, 200, 160
INVAR-12, Run: 068, F, 0, 0, 238, 2, 0, 36, 166, 200, 164
INVAR-12, Run: 069, F, 0, 0, 235, 0, 0, 35, 165, 200, 165
INVAR-12, Run: 070, F, 0, 0, 253, 12, 0, 41, 171, 200, 159
INVAR-12, Run: 071, F, 0, 0, 247, 8, 0, 39, 169, 200, 161
INVAR-12, Run: 072, F, 0, 0, 247, 8, 0, 39, 169, 200, 161
INVAR-12, Run: 073, F, 0, 0, 238, 2, 0, 36, 166, 200, 164
INVAR-12, Run: 074, F, 0, 0, 244, 6, 0, 38, 168, 200, 162
INVAR-12, Run: 075, F, 0, 0, 247, 8, 0, 39, 169, 200, 161
INVAR-12, Run: 076, F, 0, 0, 244, 6, 0, 38, 168, 200, 162
INVAR-12, Run: 077, F, 0, 0, 235, 0, 0, 35, 165, 200, 165
INVAR-12, Run: 078, F, 0, 0, 250, 10, 0, 40, 170, 200, 160
INVAR-12, Run: 079, F, 0, 0, 241, 4, 0, 37, 167, 200, 163
INVAR-12, Run: 080, F, 0, 0, 241, 4, 0, 37, 167, 200, 163
INVAR-12, Run: 081, F, 0, 0, 247, 8, 0, 39, 169, 200, 161
INVAR-12, Run: 082, F, 0, 0, 244, 6, 0, 38, 168, 200, 162
INVAR-12, Run: 083, F, 0, 0, 247, 8, 0, 39, 169, 200, 161
INVAR-12, Run: 084, F, 0, 0, 253, 12, 0, 41, 171, 200, 159
INVAR-12, Run: 085, F, 0, 0, 241, 4, 0, 37, 167, 200, 163
INVAR-12, Run: 086, F, 0, 0, 247, 8, 0, 39, 169, 200, 161
INVAR-12, Run: 087, F, 0, 0, 247, 8, 0, 39, 169, 200, 161
INVAR-12, Run: 088, F, 0, 0, 241, 4, 0, 37, 167, 200, 163
INVAR-12, Run: 089, F, 0, 0, 241, 4, 0, 37, 167, 200, 163
INVAR-12, Run: 090, F, 0, 0, 238, 2, 0, 36, 166, 200, 164
INVAR-12, Run: 091, F, 0, 0, 247, 8, 0, 39, 169, 200, 161
INVAR-12, Run: 092, F, 0, 0, 250, 10, 0, 40, 170, 200, 160
INVAR-12, Run: 093, F, 0, 0, 247, 8, 0, 39, 169, 200, 161
INVAR-12, Run: 094, F, 0, 0, 241, 4, 0, 37, 167, 200, 163
INVAR-12, Run: 095, F, 0, 0, 241, 4, 0, 37, 167, 200, 163
INVAR-12, Run: 096, F, 0, 0, 244, 6, 0, 38, 168, 200, 162
INVAR-12, Run: 097, F, 0, 0, 244, 6, 0, 38, 168, 200, 162
INVAR-12, Run: 098, F, 0, 0, 247, 8, 0, 39, 169, 200, 161
INVAR-12, Run: 099, F, 0, 0, 238, 2, 0, 36, 166, 200, 164
INVAR-12, Run: 100, F, 0, 0, 238, 2, 0, 36, 166, 200, 164
INVAR-13, Run: 001, F, 0, 0, 26, 1, 0, 7, 12, 18, 11
INVAR-13, Run: 002, F, 0, 0, 26, 1, 0, 7, 12, 18, 11
INVAR-13, Run: 003, F, 0, 0, 35, 7, 0, 10, 15, 18, 8
INVAR-13, Run: 004, F, 0, 0, 29, 3, 0, 8, 13, 18, 10
INVAR-13, Run: 005, F, 0, 0, 29, 3, 0, 8, 13, 18, 10
INVAR-13, Run: 006, F, 0, 0, 29, 3, 0, 8, 13, 18, 10
INVAR-13, Run: 007, F, 0, 0, 26, 1, 0, 7, 12, 18, 11
INVAR-13, Run: 008, F, 0, 0, 29, 3, 0, 8, 13, 18, 10
INVAR-13, Run: 009, F, 0, 0, 26, 1, 0, 7, 12, 18, 11
INVAR-13, Run: 010, F, 0, 0, 26, 1, 0, 7, 12, 18, 11
INVAR-13, Run: 011, F, 0, 0, 26, 1, 0, 7, 12, 18, 11
INVAR-13, Run: 012, F, 0, 0, 32, 5, 0, 9, 14, 18, 9
INVAR-13, Run: 013, F, 0, 0, 35, 7, 0, 10, 15, 18, 8
INVAR-13, Run: 014, F, 0, 0, 32, 5, 0, 9, 14, 18, 9
INVAR-13, Run: 015, F, 0, 0, 26, 1, 0, 7, 12, 18, 11
INVAR-13, Run: 016, F, 0, 0, 29, 3, 0, 8, 13, 18, 10
INVAR-13, Run: 017, F, 0, 0, 26, 1, 0, 7, 12, 18, 11
INVAR-13, Run: 018, F, 0, 0, 26, 1, 0, 7, 12, 18, 11
INVAR-13, Run: 019, F, 0, 0, 26, 1, 0, 7, 12, 18, 11
INVAR-13, Run: 020, F, 0, 0, 26, 1, 0, 7, 12, 18, 11
INVAR-13, Run: 021, F, 0, 0, 29, 3, 0, 8, 13, 18, 10
INVAR-13, Run: 022, F, 0, 0, 26, 1, 0, 7, 12, 18, 11
INVAR-13, Run: 023, F, 0, 0, 29, 3, 0, 8, 13, 18, 10
INVAR-13, Run: 024, F, 0, 0, 26, 1, 0, 7, 12, 18, 11
INVAR-13, Run: 025, F, 0, 0, 29, 3, 0, 8, 13, 18, 10
INVAR-13, Run: 026, F, 0, 0, 29, 3, 0, 8, 13, 18, 10
INVAR-13, Run: 027, F, 0, 0, 26, 1, 0, 7, 12, 18, 11
INVAR-13, Run: 028, F, 0, 0, 32, 5, 0, 9, 14, 18, 9
INVAR-13, Run: 029, F, 0, 0, 32, 5, 0, 9, 14, 18, 9
INVAR-13, Run: 030, F, 0, 0, 29, 3, 0, 8, 13, 18, 10
INVAR-13, Run: 031, F, 0, 0, 26, 1, 0, 7, 12, 18, 11
INVAR-13, Run: 032, F, 0, 0, 26, 1, 0, 7, 12, 18, 11
INVAR-13, Run: 033, F, 0, 0, 29, 3, 0, 8, 13, 18, 10
INVAR-13, Run: 034, F, 0, 0, 32, 5, 0, 9, 14, 18, 9
INVAR-13, Run: 035, F, 0, 0, 26, 1, 0, 7, 12, 18, 11
INVAR-13, Run: 036, F, 0, 0, 29, 3, 0, 8, 13, 18, 10
INVAR-13, Run: 037, F, 0, 0, 29, 3, 0, 8, 13, 18, 10
INVAR-13, Run: 038, F, 0, 0, 26, 1, 0, 7, 12, 18, 11
INVAR-13, Run: 039, F, 0, 0, 26, 1, 0, 7, 12, 18, 11
INVAR-13, Run: 040, F, 0, 0, 26, 1, 0, 7, 12, 18, 11
INVAR-13, Run: 041, F, 0, 0, 26, 1, 0, 7, 12, 18, 11
INVAR-13, Run: 042, F, 0, 0, 29, 3, 0, 8, 13, 18, 10
INVAR-13, Run: 043, F, 0, 0, 26, 1, 0, 7, 12, 18, 11
INVAR-13, Run: 044, F, 0, 0, 26, 1, 0, 7, 12, 18, 11
INVAR-13, Run: 045, F, 0, 0, 26, 1, 0, 7, 12, 18, 11
INVAR-13, Run: 046, F, 0, 0, 29, 3, 0, 8, 13, 18, 10
INVAR-13, Run: 047, F, 0, 0, 29, 3, 0, 8, 13, 18, 10
INVAR-13, Run: 048, F, 0, 0, 29, 3, 0, 8, 13, 18, 10
INVAR-13, Run: 049, F, 0, 0, 26, 1, 0, 7, 12, 18, 11
INVAR-13, Run: 050, F, 0, 0, 29, 3, 0, 8, 13, 18, 10
INVAR-13, Run: 051, F, 0, 0, 29, 3, 0, 8, 13, 18, 10
INVAR-13, Run: 052, F, 0, 0, 29, 3, 0, 8, 13, 18, 10
INVAR-13, Run: 053, F, 0, 0, 29, 3, 0, 8, 13, 18, 10
INVAR-13, Run: 054, F, 0, 0, 26, 1, 0, 7, 12, 18, 11
INVAR-13, Run: 055, F, 0, 0, 29, 3, 0, 8, 13, 18, 10
INVAR-13, Run: 056, F, 0, 0, 26, 1, 0, 7, 12, 18, 11
INVAR-13, Run: 057, F, 0, 0, 26, 1, 0, 7, 12, 18, 11
INVAR-13, Run: 058, F, 0, 0, 26, 1, 0, 7, 12, 18, 11
INVAR-13, Run: 059, F, 0, 0, 26, 1, 0, 7, 12, 18, 11
INVAR-13, Run: 060, F, 0, 0, 26, 1, 0, 7, 12, 18, 11
INVAR-13, Run: 061, F, 0, 0, 26, 1, 0, 7, 12, 18, 11
INVAR-13, Run: 062, F, 0, 0, 26, 1, 0, 7, 12, 18, 11
INVAR-13, Run: 063, F, 0, 0, 29, 3, 0, 8, 13, 18, 10
INVAR-13, Run: 064, F, 0, 0, 29, 3, 0, 8, 13, 18, 10
INVAR-13, Run: 065, F, 0, 0, 26, 1, 0, 7, 12, 18, 11
INVAR-13, Run: 066, F, 0, 0, 26, 1, 0, 7, 12, 18, 11
INVAR-13, Run: 067, F, 0, 0, 26, 1, 0, 7, 12, 18, 11
INVAR-13, Run: 068, F, 0, 0, 26, 1, 0, 7, 12, 18, 11
INVAR-13, Run: 069, F, 0, 0, 29, 3, 0, 8, 13, 18, 10
INVAR-13, Run: 070, F, 0, 0, 32, 5, 0, 9, 14, 18, 9
INVAR-13, Run: 071, F, 0, 0, 26, 1, 0, 7, 12, 18, 11
INVAR-13, Run: 072, F, 0, 0, 26, 1, 0, 7, 12, 18, 11
INVAR-13, Run: 073, F, 0, 0, 26, 1, 0, 7, 12, 18, 11
INVAR-13, Run: 074, F, 0, 0, 29, 3, 0, 8, 13, 18, 10
INVAR-13, Run: 075, F, 0, 0, 26, 1, 0, 7, 12, 18, 11
INVAR-13, Run: 076, F, 0, 0, 29, 3, 0, 8, 13, 18, 10
INVAR-13, Run: 077, F, 0, 0, 29, 3, 0, 8, 13, 18, 10
INVAR-13, Run: 078, F, 0, 0, 32, 5, 0, 9, 14, 18, 9
INVAR-13, Run: 079, F, 0, 0, 29, 3, 0, 8, 13, 18, 10
INVAR-13, Run: 080, F, 0, 0, 29, 3, 0, 8, 13, 18, 10
INVAR-13, Run: 081, F, 0, 0, 26, 1, 0, 7, 12, 18, 11
INVAR-13, Run: 082, F, 0, 0, 29, 3, 0, 8, 13, 18, 10
INVAR-13, Run: 083, F, 0, 0, 29, 3, 0, 8, 13, 18, 10
INVAR-13, Run: 084, F, 0, 0, 26, 1, 0, 7, 12, 18, 11
INVAR-13, Run: 085, F, 0, 0, 26, 1, 0, 7, 12, 18, 11
INVAR-13, Run: 086, F, 0, 0, 32, 5, 0, 9, 14, 18, 9
INVAR-13, Run: 087, F, 0, 0, 29, 3, 0, 8, 13, 18, 10
INVAR-13, Run: 088, F, 0, 0, 26, 1, 0, 7, 12, 18, 11
INVAR-13, Run: 089, F, 0, 0, 26, 1, 0, 7, 12, 18, 11
INVAR-13, Run: 090, F, 0, 0, 26, 1, 0, 7, 12, 18, 11
INVAR-13, Run: 091, F, 0, 0, 26, 1, 0, 7, 12, 18, 11
INVAR-13, Run: 092, F, 0, 0, 29, 3, 0, 8, 13, 18, 10
INVAR-13, Run: 093, F, 0, 0, 29, 3, 0, 8, 13, 18, 10
INVAR-13, Run: 094, F, 0, 0, 29, 3, 0, 8, 13, 18, 10
INVAR-13, Run: 095, F, 0, 0, 26, 1, 0, 7, 12, 18, 11
INVAR-13, Run: 096, F, 0, 0, 32, 5, 0, 9, 14, 18, 9
INVAR-13, Run: 097, F, 0, 0, 35, 7, 0, 10, 15, 18, 8
INVAR-13, Run: 098, F, 0, 0, 29, 3, 0, 8, 13, 18, 10
INVAR-13, Run: 099, F, 0, 0, 26, 1, 0, 7, 12, 18, 11
INVAR-13, Run: 100, F, 0, 0, 32, 5, 0, 9, 14, 18, 9
INVAR-14, Run: 001, F, 0, 0, 99, 11, 0, 2, 95, 86, 84
INVAR-14, Run: 002, F, 0, 0, 96, 9, 0, 1, 94, 86, 85
INVAR-14, Run: 003, F, 0, 0, 96, 9, 0, 1, 94, 86, 85
INVAR-14, Run: 004, F, 0, 0, 99, 11, 0, 2, 95, 86, 84
INVAR-14, Run: 005, P, 0, 0, 93, 7, 0, 0, 93, 86, 86
INVAR-14, Run: 006, P, 0, 0, 93, 7, 0, 0, 93, 86, 86
INVAR-14, Run: 007, P, 0, 0, 93, 7, 0, 0, 93, 86, 86
INVAR-14, Run: 008, F, 0, 0, 102, 13, 0, 3, 96, 86, 83
INVAR-14, Run: 009, P, 0, 0, 93, 7, 0, 0, 93, 86, 86
INVAR-14, Run: 010, P, 0, 0, 93, 7, 0, 0, 93, 86, 86
INVAR-14, Run: 011, P, 0, 0, 93, 7, 0, 0, 93, 86, 86
INVAR-14, Run: 012, F, 0, 0, 96, 9, 0, 1, 94, 86, 85
INVAR-14, Run: 013, P, 0, 0, 93, 7, 0, 0, 93, 86, 86
INVAR-14, Run: 014, F, 0, 0, 108, 17, 0, 5, 98, 86, 81
INVAR-14, Run: 015, F, 0, 0, 102, 13, 0, 3, 96, 86, 83
INVAR-14, Run: 016, F, 0, 0, 102, 13, 0, 3, 96, 86, 83
INVAR-14, Run: 017, F, 0, 0, 96, 9, 0, 1, 94, 86, 85
INVAR-14, Run: 018, P, 0, 0, 93, 7, 0, 0, 93, 86, 86
INVAR-14, Run: 019, F, 0, 0, 102, 13, 0, 3, 96, 86, 83
INVAR-14, Run: 020, F, 0, 0, 108, 17, 0, 5, 98, 86, 81
INVAR-14, Run: 021, F, 0, 0, 96, 9, 0, 1, 94, 86, 85
INVAR-14, Run: 022, F, 0, 0, 102, 13, 0, 3, 96, 86, 83
INVAR-14, Run: 023, F, 0, 0, 96, 9, 0, 1, 94, 86, 85
INVAR-14, Run: 024, F, 0, 0, 99, 11, 0, 2, 95, 86, 84
INVAR-14, Run: 025, P, 0, 0, 93, 7, 0, 0, 93, 86, 86
INVAR-14, Run: 026, F, 0, 0, 96, 9, 0, 1, 94, 86, 85
INVAR-14, Run: 027, P, 0, 0, 93, 7, 0, 0, 93, 86, 86
INVAR-14, Run: 028, F, 0, 0, 111, 19, 0, 6, 99, 86, 80
INVAR-14, Run: 029, F, 0, 0, 105, 15, 0, 4, 97, 86, 82
INVAR-14, Run: 030, F, 0, 0, 96, 9, 0, 1, 94, 86, 85
INVAR-14, Run: 031, P, 0, 0, 93, 7, 0, 0, 93, 86, 86
INVAR-14, Run: 032, P, 0, 0, 93, 7, 0, 0, 93, 86, 86
INVAR-14, Run: 033, P, 0, 0, 93, 7, 0, 0, 93, 86, 86
INVAR-14, Run: 034, F, 0, 0, 99, 11, 0, 2, 95, 86, 84
INVAR-14, Run: 035, P, 0, 0, 93, 7, 0, 0, 93, 86, 86
INVAR-14, Run: 036, F, 0, 0, 96, 9, 0, 1, 94, 86, 85
INVAR-14, Run: 037, F, 0, 0, 96, 9, 0, 1, 94, 86, 85
INVAR-14, Run: 038, F, 0, 0, 99, 11, 0, 2, 95, 86, 84
INVAR-14, Run: 039, F, 0, 0, 96, 9, 0, 1, 94, 86, 85
INVAR-14, Run: 040, F, 0, 0, 99, 11, 0, 2, 95, 86, 84
INVAR-14, Run: 041, F, 0, 0, 96, 9, 0, 1, 94, 86, 85
INVAR-14, Run: 042, P, 0, 0, 93, 7, 0, 0, 93, 86, 86
INVAR-14, Run: 043, F, 0, 0, 96, 9, 0, 1, 94, 86, 85
INVAR-14, Run: 044, F, 0, 0, 96, 9, 0, 1, 94, 86, 85
INVAR-14, Run: 045, F, 0, 0, 96, 9, 0, 1, 94, 86, 85
INVAR-14, Run: 046, P, 0, 0, 93, 7, 0, 0, 93, 86, 86
INVAR-14, Run: 047, F, 0, 0, 99, 11, 0, 2, 95, 86, 84
INVAR-14, Run: 048, F, 0, 0, 99, 11, 0, 2, 95, 86, 84
INVAR-14, Run: 049, F, 0, 0, 99, 11, 0, 2, 95, 86, 84
INVAR-14, Run: 050, F, 0, 0, 99, 11, 0, 2, 95, 86, 84
INVAR-14, Run: 051, F, 0, 0, 96, 9, 0, 1, 94, 86, 85
INVAR-14, Run: 052, F, 0, 0, 102, 13, 0, 3, 96, 86, 83
INVAR-14, Run: 053, F, 0, 0, 102, 13, 0, 3, 96, 86, 83
INVAR-14, Run: 054, F, 0, 0, 105, 15, 0, 4, 97, 86, 82
INVAR-14, Run: 055, P, 0, 0, 93, 7, 0, 0, 93, 86, 86
INVAR-14, Run: 056, F, 0, 0, 105, 15, 0, 4, 97, 86, 82
INVAR-14, Run: 057, F, 0, 0, 96, 9, 0, 1, 94, 86, 85
INVAR-14, Run: 058, F, 0, 0, 105, 15, 0, 4, 97, 86, 82
INVAR-14, Run: 059, F, 0, 0, 105, 15, 0, 4, 97, 86, 82
INVAR-14, Run: 060, F, 0, 0, 102, 13, 0, 3, 96, 86, 83
INVAR-14, Run: 061, F, 0, 0, 105, 15, 0, 4, 97, 86, 82
INVAR-14, Run: 062, F, 0, 0, 96, 9, 0, 1, 94, 86, 85
INVAR-14, Run: 063, P, 0, 0, 93, 7, 0, 0, 93, 86, 86
INVAR-14, Run: 064, F, 0, 0, 96, 9, 0, 1, 94, 86, 85
INVAR-14, Run: 065, F, 0, 0, 96, 9, 0, 1, 94, 86, 85
INVAR-14, Run: 066, F, 0, 0, 102, 13, 0, 3, 96, 86, 83
INVAR-14, Run: 067, P, 0, 0, 93, 7, 0, 0, 93, 86, 86
INVAR-14, Run: 068, F, 0, 0, 99, 11, 0, 2, 95, 86, 84
INVAR-14, Run: 069, F, 0, 0, 96, 9, 0, 1, 94, 86, 85
INVAR-14, Run: 070, F, 0, 0, 99, 11, 0, 2, 95, 86, 84
INVAR-14, Run: 071, F, 0, 0, 99, 11, 0, 2, 95, 86, 84
INVAR-14, Run: 072, P, 0, 0, 93, 7, 0, 0, 93, 86, 86
INVAR-14, Run: 073, P, 0, 0, 93, 7, 0, 0, 93, 86, 86
INVAR-14, Run: 074, P, 0, 0, 93, 7, 0, 0, 93, 86, 86
INVAR-14, Run: 075, F, 0, 0, 99, 11, 0, 2, 95, 86, 84
INVAR-14, Run: 076, P, 0, 0, 93, 7, 0, 0, 93, 86, 86
INVAR-14, Run: 077, F, 0, 0, 105, 15, 0, 4, 97, 86, 82
INVAR-14, Run: 078, F, 0, 0, 96, 9, 0, 1, 94, 86, 85
INVAR-14, Run: 079, F, 0, 0, 108, 17, 0, 5, 98, 86, 81
INVAR-14, Run: 080, F, 0, 0, 96, 9, 0, 1, 94, 86, 85
INVAR-14, Run: 081, F, 0, 0, 99, 11, 0, 2, 95, 86, 84
INVAR-14, Run: 082, F, 0, 0, 99, 11, 0, 2, 95, 86, 84
INVAR-14, Run: 083, F, 0, 0, 99, 11, 0, 2, 95, 86, 84
INVAR-14, Run: 084, F, 0, 0, 99, 11, 0, 2, 95, 86, 84
INVAR-14, Run: 085, F, 0, 0, 102, 13, 0, 3, 96, 86, 83
INVAR-14, Run: 086, P, 0, 0, 93, 7, 0, 0, 93, 86, 86
INVAR-14, Run: 087, P, 0, 0, 93, 7, 0, 0, 93, 86, 86
INVAR-14, Run: 088, F, 0, 0, 99, 11, 0, 2, 95, 86, 84
INVAR-14, Run: 089, F, 0, 0, 99, 11, 0, 2, 95, 86, 84
INVAR-14, Run: 090, P, 0, 0, 93, 7, 0, 0, 93, 86, 86
INVAR-14, Run: 091, F, 0, 0, 96, 9, 0, 1, 94, 86, 85
INVAR-14, Run: 092, F, 0, 0, 96, 9, 0, 1, 94, 86, 85
INVAR-14, Run: 093, F, 0, 0, 111, 19, 0, 6, 99, 86, 80
INVAR-14, Run: 094, F, 0, 0, 99, 11, 0, 2, 95, 86, 84
INVAR-14, Run: 095, F, 0, 0, 96, 9, 0, 1, 94, 86, 85
INVAR-14, Run: 096, P, 0, 0, 93, 7, 0, 0, 93, 86, 86
INVAR-14, Run: 097, P, 0, 0, 93, 7, 0, 0, 93, 86, 86
INVAR-14, Run: 098, P, 0, 0, 93, 7, 0, 0, 93, 86, 86
INVAR-14, Run: 099, F, 0, 0, 111, 19, 0, 6, 99, 86, 80
INVAR-14, Run: 100, P, 0, 0, 93, 7, 0, 0, 93, 86, 86
INVAR-15, Run: 001, P, 0, 0, 173, 11, 0, 0, 173, 162, 162
INVAR-15, Run: 002, P, 0, 0, 173, 11, 0, 0, 173, 162, 162
INVAR-15, Run: 003, P, 0, 0, 173, 11, 0, 0, 173, 162, 162
INVAR-15, Run: 004, F, 0, 0, 176, 13, 0, 1, 174, 162, 161
INVAR-15, Run: 005, P, 0, 0, 173, 11, 0, 0, 173, 162, 162
INVAR-15, Run: 006, F, 0, 0, 176, 13, 0, 1, 174, 162, 161
INVAR-15, Run: 007, F, 0, 0, 179, 15, 0, 2, 175, 162, 160
INVAR-15, Run: 008, F, 0, 0, 182, 17, 0, 3, 176, 162, 159
INVAR-15, Run: 009, P, 0, 0, 173, 11, 0, 0, 173, 162, 162
INVAR-15, Run: 010, F, 0, 0, 176, 13, 0, 1, 174, 162, 161
INVAR-15, Run: 011, P, 0, 0, 173, 11, 0, 0, 173, 162, 162
INVAR-15, Run: 012, P, 0, 0, 173, 11, 0, 0, 173, 162, 162
INVAR-15, Run: 013, F, 0, 0, 188, 21, 0, 5, 178, 162, 157
INVAR-15, Run: 014, F, 0, 0, 176, 13, 0, 1, 174, 162, 161
INVAR-15, Run: 015, F, 0, 0, 176, 13, 0, 1, 174, 162, 161
INVAR-15, Run: 016, F, 0, 0, 182, 17, 0, 3, 176, 162, 159
INVAR-15, Run: 017, P, 0, 0, 173, 11, 0, 0, 173, 162, 162
INVAR-15, Run: 018, P, 0, 0, 173, 11, 0, 0, 173, 162, 162
INVAR-15, Run: 019, F, 0, 0, 179, 15, 0, 2, 175, 162, 160
INVAR-15, Run: 020, F, 0, 0, 179, 15, 0, 2, 175, 162, 160
INVAR-15, Run: 021, F, 0, 0, 176, 13, 0, 1, 174, 162, 161
INVAR-15, Run: 022, P, 0, 0, 173, 11, 0, 0, 173, 162, 162
INVAR-15, Run: 023, F, 0, 0, 176, 13, 0, 1, 174, 162, 161
INVAR-15, Run: 024, F, 0, 0, 179, 15, 0, 2, 175, 162, 160
INVAR-15, Run: 025, F, 0, 0, 179, 15, 0, 2, 175, 162, 160
INVAR-15, Run: 026, P, 0, 0, 173, 11, 0, 0, 173, 162, 162
INVAR-15, Run: 027, F, 0, 0, 176, 13, 0, 1, 174, 162, 161
INVAR-15, Run: 028, P, 0, 0, 173, 11, 0, 0, 173, 162, 162
INVAR-15, Run: 029, F, 0, 0, 176, 13, 0, 1, 174, 162, 161
INVAR-15, Run: 030, P, 0, 0, 173, 11, 0, 0, 173, 162, 162
INVAR-15, Run: 031, P, 0, 0, 173, 11, 0, 0, 173, 162, 162
INVAR-15, Run: 032, P, 0, 0, 173, 11, 0, 0, 173, 162, 162
INVAR-15, Run: 033, F, 0, 0, 176, 13, 0, 1, 174, 162, 161
INVAR-15, Run: 034, P, 0, 0, 173, 11, 0, 0, 173, 162, 162
INVAR-15, Run: 035, F, 0, 0, 182, 17, 0, 3, 176, 162, 159
INVAR-15, Run: 036, F, 0, 0, 176, 13, 0, 1, 174, 162, 161
INVAR-15, Run: 037, F, 0, 0, 176, 13, 0, 1, 174, 162, 161
INVAR-15, Run: 038, F, 0, 0, 179, 15, 0, 2, 175, 162, 160
INVAR-15, Run: 039, F, 0, 0, 176, 13, 0, 1, 174, 162, 161
INVAR-15, Run: 040, F, 0, 0, 188, 21, 0, 5, 178, 162, 157
INVAR-15, Run: 041, P, 0, 0, 173, 11, 0, 0, 173, 162, 162
INVAR-15, Run: 042, P, 0, 0, 173, 11, 0, 0, 173, 162, 162
INVAR-15, Run: 043, P, 0, 0, 173, 11, 0, 0, 173, 162, 162
INVAR-15, Run: 044, F, 0, 0, 176, 13, 0, 1, 174, 162, 161
INVAR-15, Run: 045, P, 0, 0, 173, 11, 0, 0, 173, 162, 162
INVAR-15, Run: 046, P, 0, 0, 173, 11, 0, 0, 173, 162, 162
INVAR-15, Run: 047, F, 0, 0, 176, 13, 0, 1, 174, 162, 161
INVAR-15, Run: 048, F, 0, 0, 185, 19, 0, 4, 177, 162, 158
INVAR-15, Run: 049, F, 0, 0, 176, 13, 0, 1, 174, 162, 161
INVAR-15, Run: 050, P, 0, 0, 173, 11, 0, 0, 173, 162, 162
INVAR-15, Run: 051, F, 0, 0, 179, 15, 0, 2, 175, 162, 160
INVAR-15, Run: 052, F, 0, 0, 176, 13, 0, 1, 174, 162, 161
INVAR-15, Run: 053, F, 0, 0, 185, 19, 0, 4, 177, 162, 158
INVAR-15, Run: 054, P, 0, 0, 173, 11, 0, 0, 173, 162, 162
INVAR-15, Run: 055, F, 0, 0, 182, 17, 0, 3, 176, 162, 159
INVAR-15, Run: 056, F, 0, 0, 182, 17, 0, 3, 176, 162, 159
INVAR-15, Run: 057, F, 0, 0, 182, 17, 0, 3, 176, 162, 159
INVAR-15, Run: 058, F, 0, 0, 176, 13, 0, 1, 174, 162, 161
INVAR-15, Run: 059, F, 0, 0, 176, 13, 0, 1, 174, 162, 161
INVAR-15, Run: 060, F, 0, 0, 188, 21, 0, 5, 178, 162, 157
INVAR-15, Run: 061, P, 0, 0, 173, 11, 0, 0, 173, 162, 162
INVAR-15, Run: 062, F, 0, 0, 179, 15, 0, 2, 175, 162, 160
