Input Number, Run_Number, Result@ 100, Y, Z, X, NEW_REACTION, Reaction1
INVAR-13, Run: 064, F, 8, 0, 0, 5, 5
INVAR-13, Run: 065, F, 8, 0, 0, 5, 5
INVAR-13, Run: 066, F, 8, 0, 0, 5, 5
INVAR-13, Run: 067, F, 8, 0, 0, 5, 5
INVAR-13, Run: 068, F, 8, 0, 0, 5, 5
INVAR-13, Run: 069, F, 8, 0, 0, 5, 5
INVAR-13, Run: 070, F, 8, 0, 0, 5, 5
INVAR-13, Run: 071, F, 8, 0, 0, 5, 5
INVAR-13, Run: 072, F, 8, 0, 0, 5, 5
INVAR-13, Run: 073, F, 8, 0, 0, 5, 5
INVAR-13, Run: 074, F, 8, 0, 0, 5, 5
INVAR-13, Run: 075, F, 8, 0, 0, 5, 5
INVAR-13, Run: 076, F, 8, 0, 0, 5, 5
INVAR-13, Run: 077, F, 8, 0, 0, 5, 5
INVAR-13, Run: 078, F, 8, 0, 0, 5, 5
INVAR-13, Run: 079, F, 8, 0, 0, 5, 5
INVAR-13, Run: 080, F, 8, 0, 0, 5, 5
INVAR-13, Run: 081, F, 8, 0, 0, 5, 5
INVAR-13, Run: 082, F, 8, 0, 0, 5, 5
INVAR-13, Run: 083, F, 8, 0, 0, 5, 5
INVAR-13, Run: 084, F, 8, 0, 0, 5, 5
INVAR-13, Run: 085, F, 8, 0, 0, 5, 5
INVAR-13, Run: 086, F, 8, 0, 0, 5, 5
INVAR-13, Run: 087, F, 8, 0, 0, 5, 5
INVAR-13, Run: 088, F, 8, 0, 0, 5, 5
INVAR-13, Run: 089, F, 8, 0, 0, 5, 5
INVAR-13, Run: 090, F, 8, 0, 0, 5, 5
INVAR-13, Run: 091, F, 8, 0, 0, 5, 5
INVAR-13, Run: 092, F, 8, 0, 0, 5, 5
INVAR-13, Run: 093, F, 8, 0, 0, 5, 5
INVAR-13, Run: 094, F, 8, 0, 0, 5, 5
INVAR-13, Run: 095, F, 8, 0, 0, 5, 5
INVAR-13, Run: 096, F, 8, 0, 0, 5, 5
INVAR-13, Run: 097, F, 8, 0, 0, 5, 5
INVAR-13, Run: 098, F, 8, 0, 0, 5, 5
INVAR-13, Run: 099, F, 8, 0, 0, 5, 5
INVAR-13, Run: 100, F, 8, 0, 0, 5, 5
INVAR-14, Run: 001, F, 0, 32, 34, 27, 59
INVAR-14, Run: 002, F, 0, 30, 35, 28, 58
INVAR-14, Run: 003, F, 0, 34, 33, 26, 60
INVAR-14, Run: 004, F, 0, 40, 30, 23, 63
INVAR-14, Run: 005, F, 0, 34, 33, 26, 60
INVAR-14, Run: 006, F, 0, 32, 34, 27, 59
INVAR-14, Run: 007, F, 0, 36, 32, 25, 61
INVAR-14, Run: 008, F, 0, 28, 36, 29, 57
INVAR-14, Run: 009, F, 0, 32, 34, 27, 59
INVAR-14, Run: 010, F, 0, 36, 32, 25, 61
INVAR-14, Run: 011, F, 0, 32, 34, 27, 59
INVAR-14, Run: 012, F, 0, 30, 35, 28, 58
INVAR-14, Run: 013, F, 0, 30, 35, 28, 58
INVAR-14, Run: 014, F, 0, 34, 33, 26, 60
INVAR-14, Run: 015, F, 0, 32, 34, 27, 59
INVAR-14, Run: 016, F, 0, 36, 32, 25, 61
INVAR-14, Run: 017, F, 0, 34, 33, 26, 60
INVAR-14, Run: 018, F, 0, 34, 33, 26, 60
INVAR-14, Run: 019, F, 0, 42, 29, 22, 64
INVAR-14, Run: 020, F, 0, 38, 31, 24, 62
INVAR-14, Run: 021, F, 0, 38, 31, 24, 62
INVAR-14, Run: 022, F, 0, 36, 32, 25, 61
INVAR-14, Run: 023, F, 0, 36, 32, 25, 61
INVAR-14, Run: 024, F, 0, 28, 36, 29, 57
INVAR-14, Run: 025, F, 0, 36, 32, 25, 61
INVAR-14, Run: 026, F, 0, 34, 33, 26, 60
INVAR-14, Run: 027, F, 0, 36, 32, 25, 61
INVAR-14, Run: 028, F, 0, 34, 33, 26, 60
INVAR-14, Run: 029, F, 0, 28, 36, 29, 57
INVAR-14, Run: 030, F, 0, 34, 33, 26, 60
INVAR-14, Run: 031, F, 0, 36, 32, 25, 61
INVAR-14, Run: 032, F, 0, 38, 31, 24, 62
INVAR-14, Run: 033, F, 0, 32, 34, 27, 59
INVAR-14, Run: 034, F, 0, 26, 37, 30, 56
INVAR-14, Run: 035, F, 0, 30, 35, 28, 58
INVAR-14, Run: 036, F, 0, 32, 34, 27, 59
INVAR-14, Run: 037, F, 0, 38, 31, 24, 62
INVAR-14, Run: 038, F, 0, 36, 32, 25, 61
INVAR-14, Run: 039, F, 0, 32, 34, 27, 59
INVAR-14, Run: 040, F, 0, 34, 33, 26, 60
INVAR-14, Run: 041, F, 0, 28, 36, 29, 57
INVAR-14, Run: 042, F, 0, 36, 32, 25, 61
INVAR-14, Run: 043, F, 0, 36, 32, 25, 61
INVAR-14, Run: 044, F, 0, 32, 34, 27, 59
INVAR-14, Run: 045, F, 0, 38, 31, 24, 62
INVAR-14, Run: 046, F, 0, 32, 34, 27, 59
INVAR-14, Run: 047, F, 0, 36, 32, 25, 61
INVAR-14, Run: 048, F, 0, 36, 32, 25, 61
INVAR-14, Run: 049, F, 0, 40, 30, 23, 63
INVAR-14, Run: 050, F, 0, 28, 36, 29, 57
INVAR-14, Run: 051, F, 0, 38, 31, 24, 62
INVAR-14, Run: 052, F, 0, 34, 33, 26, 60
INVAR-14, Run: 053, F, 0, 28, 36, 29, 57
INVAR-14, Run: 054, F, 0, 28, 36, 29, 57
INVAR-14, Run: 055, F, 0, 36, 32, 25, 61
INVAR-14, Run: 056, F, 0, 34, 33, 26, 60
INVAR-14, Run: 057, F, 0, 32, 34, 27, 59
INVAR-14, Run: 058, F, 0, 36, 32, 25, 61
INVAR-14, Run: 059, F, 0, 26, 37, 30, 56
INVAR-14, Run: 060, F, 0, 26, 37, 30, 56
INVAR-14, Run: 061, F, 0, 28, 36, 29, 57
INVAR-14, Run: 062, F, 0, 36, 32, 25, 61
INVAR-14, Run: 063, F, 0, 36, 32, 25, 61
INVAR-14, Run: 064, F, 0, 30, 35, 28, 58
INVAR-14, Run: 065, F, 0, 30, 35, 28, 58
INVAR-14, Run: 066, F, 0, 32, 34, 27, 59
INVAR-14, Run: 067, F, 0, 32, 34, 27, 59
INVAR-14, Run: 068, F, 0, 42, 29, 22, 64
INVAR-14, Run: 069, F, 0, 34, 33, 26, 60
INVAR-14, Run: 070, F, 0, 34, 33, 26, 60
INVAR-14, Run: 071, F, 0, 34, 33, 26, 60
INVAR-14, Run: 072, F, 0, 38, 31, 24, 62
INVAR-14, Run: 073, F, 0, 42, 29, 22, 64
INVAR-14, Run: 074, F, 0, 34, 33, 26, 60
INVAR-14, Run: 075, F, 0, 28, 36, 29, 57
INVAR-14, Run: 076, F, 0, 38, 31, 24, 62
INVAR-14, Run: 077, F, 0, 32, 34, 27, 59
INVAR-14, Run: 078, F, 0, 32, 34, 27, 59
INVAR-14, Run: 079, F, 0, 34, 33, 26, 60
INVAR-14, Run: 080, F, 0, 40, 30, 23, 63
INVAR-14, Run: 081, F, 0, 32, 34, 27, 59
INVAR-14, Run: 082, F, 0, 40, 30, 23, 63
INVAR-14, Run: 083, F, 0, 38, 31, 24, 62
INVAR-14, Run: 084, F, 0, 40, 30, 23, 63
INVAR-14, Run: 085, F, 0, 40, 30, 23, 63
INVAR-14, Run: 086, F, 0, 28, 36, 29, 57
INVAR-14, Run: 087, F, 0, 36, 32, 25, 61
INVAR-14, Run: 088, F, 0, 24, 38, 31, 55
INVAR-14, Run: 089, F, 0, 38, 31, 24, 62
INVAR-14, Run: 090, F, 0, 38, 31, 24, 62
INVAR-14, Run: 091, F, 0, 34, 33, 26, 60
INVAR-14, Run: 092, F, 0, 30, 35, 28, 58
INVAR-14, Run: 093, F, 0, 32, 34, 27, 59
INVAR-14, Run: 094, F, 0, 28, 36, 29, 57
INVAR-14, Run: 095, F, 0, 44, 28, 21, 65
INVAR-14, Run: 096, F, 0, 38, 31, 24, 62
INVAR-14, Run: 097, F, 0, 36, 32, 25, 61
INVAR-14, Run: 098, F, 0, 32, 34, 27, 59
INVAR-14, Run: 099, F, 0, 30, 35, 28, 58
INVAR-14, Run: 100, F, 0, 42, 29, 22, 64
INVAR-15, Run: 001, F, 0, 68, 58, 47, 115
INVAR-15, Run: 002, F, 0, 56, 64, 53, 109
INVAR-15, Run: 003, F, 0, 60, 62, 51, 111
INVAR-15, Run: 004, F, 0, 62, 61, 50, 112
INVAR-15, Run: 005, F, 0, 62, 61, 50, 112
INVAR-15, Run: 006, F, 0, 68, 58, 47, 115
INVAR-15, Run: 007, F, 0, 74, 55, 44, 118
INVAR-15, Run: 008, F, 0, 64, 60, 49, 113
INVAR-15, Run: 009, F, 0, 70, 57, 46, 116
INVAR-15, Run: 010, F, 0, 56, 64, 53, 109
INVAR-15, Run: 011, F, 0, 54, 65, 54, 108
INVAR-15, Run: 012, F, 0, 66, 59, 48, 114
INVAR-15, Run: 013, F, 0, 64, 60, 49, 113
INVAR-15, Run: 014, F, 0, 68, 58, 47, 115
INVAR-15, Run: 015, F, 0, 70, 57, 46, 116
INVAR-15, Run: 016, F, 0, 62, 61, 50, 112
INVAR-15, Run: 017, F, 0, 66, 59, 48, 114
INVAR-15, Run: 018, F, 0, 70, 57, 46, 116
INVAR-15, Run: 019, F, 0, 66, 59, 48, 114
INVAR-15, Run: 020, F, 0, 64, 60, 49, 113
INVAR-15, Run: 021, F, 0, 74, 55, 44, 118
INVAR-15, Run: 022, F, 0, 46, 69, 58, 104
INVAR-15, Run: 023, F, 0, 70, 57, 46, 116
INVAR-15, Run: 024, F, 0, 54, 65, 54, 108
INVAR-15, Run: 025, F, 0, 64, 60, 49, 113
INVAR-15, Run: 026, F, 0, 54, 65, 54, 108
INVAR-15, Run: 027, F, 0, 58, 63, 52, 110
INVAR-15, Run: 028, F, 0, 54, 65, 54, 108
INVAR-15, Run: 029, F, 0, 66, 59, 48, 114
INVAR-15, Run: 030, F, 0, 60, 62, 51, 111
INVAR-15, Run: 031, F, 0, 64, 60, 49, 113
INVAR-15, Run: 032, F, 0, 66, 59, 48, 114
INVAR-15, Run: 033, F, 0, 68, 58, 47, 115
INVAR-15, Run: 034, F, 0, 58, 63, 52, 110
INVAR-15, Run: 035, F, 0, 62, 61, 50, 112
INVAR-15, Run: 036, F, 0, 62, 61, 50, 112
INVAR-15, Run: 037, F, 0, 64, 60, 49, 113
INVAR-15, Run: 038, F, 0, 68, 58, 47, 115
INVAR-15, Run: 039, F, 0, 78, 53, 42, 120
INVAR-15, Run: 040, F, 0, 70, 57, 46, 116
INVAR-15, Run: 041, F, 0, 78, 53, 42, 120
INVAR-15, Run: 042, F, 0, 72, 56, 45, 117
INVAR-15, Run: 043, F, 0, 62, 61, 50, 112
INVAR-15, Run: 044, F, 0, 64, 60, 49, 113
INVAR-15, Run: 045, F, 0, 70, 57, 46, 116
INVAR-15, Run: 046, F, 0, 60, 62, 51, 111
INVAR-15, Run: 047, F, 0, 58, 63, 52, 110
INVAR-15, Run: 048, F, 0, 48, 68, 57, 105
INVAR-15, Run: 049, F, 0, 62, 61, 50, 112
INVAR-15, Run: 050, F, 0, 68, 58, 47, 115
INVAR-15, Run: 051, F, 0, 74, 55, 44, 118
INVAR-15, Run: 052, F, 0, 82, 51, 40, 122
INVAR-15, Run: 053, F, 0, 58, 63, 52, 110
INVAR-15, Run: 054, F, 0, 62, 61, 50, 112
INVAR-15, Run: 055, F, 0, 60, 62, 51, 111
INVAR-15, Run: 056, F, 0, 62, 61, 50, 112
INVAR-15, Run: 057, F, 0, 54, 65, 54, 108
INVAR-15, Run: 058, F, 0, 56, 64, 53, 109
INVAR-15, Run: 059, F, 0, 64, 60, 49, 113
INVAR-15, Run: 060, F, 0, 72, 56, 45, 117
INVAR-15, Run: 061, F, 0, 70, 57, 46, 116
INVAR-15, Run: 062, F, 0, 54, 65, 54, 108
INVAR-15, Run: 063, F, 0, 76, 54, 43, 119
INVAR-15, Run: 064, F, 0, 62, 61, 50, 112
INVAR-15, Run: 065, F, 0, 56, 64, 53, 109
INVAR-15, Run: 066, F, 0, 76, 54, 43, 119
INVAR-15, Run: 067, F, 0, 66, 59, 48, 114
INVAR-15, Run: 068, F, 0, 68, 58, 47, 115
INVAR-15, Run: 069, F, 0, 56, 64, 53, 109
INVAR-15, Run: 070, F, 0, 62, 61, 50, 112
INVAR-15, Run: 071, F, 0, 68, 58, 47, 115
INVAR-15, Run: 072, F, 0, 68, 58, 47, 115
INVAR-15, Run: 073, F, 0, 64, 60, 49, 113
INVAR-15, Run: 074, F, 0, 62, 61, 50, 112
INVAR-15, Run: 075, F, 0, 64, 60, 49, 113
INVAR-15, Run: 076, F, 0, 68, 58, 47, 115
INVAR-15, Run: 077, F, 0, 52, 66, 55, 107
INVAR-15, Run: 078, F, 0, 66, 59, 48, 114
INVAR-15, Run: 079, F, 0, 76, 54, 43, 119
INVAR-15, Run: 080, F, 0, 68, 58, 47, 115
INVAR-15, Run: 081, F, 0, 62, 61, 50, 112
INVAR-15, Run: 082, F, 0, 70, 57, 46, 116
INVAR-15, Run: 083, F, 0, 52, 66, 55, 107
INVAR-15, Run: 084, F, 0, 50, 67, 56, 106
INVAR-15, Run: 085, F, 0, 60, 62, 51, 111
INVAR-15, Run: 086, F, 0, 58, 63, 52, 110
INVAR-15, Run: 087, F, 0, 62, 61, 50, 112
INVAR-15, Run: 088, F, 0, 74, 55, 44, 118
INVAR-15, Run: 089, F, 0, 58, 63, 52, 110
INVAR-15, Run: 090, F, 0, 64, 60, 49, 113
INVAR-15, Run: 091, F, 0, 70, 57, 46, 116
INVAR-15, Run: 092, F, 0, 72, 56, 45, 117
INVAR-15, Run: 093, F, 0, 76, 54, 43, 119
INVAR-15, Run: 094, F, 0, 54, 65, 54, 108
INVAR-15, Run: 095, F, 0, 58, 63, 52, 110
INVAR-15, Run: 096, F, 0, 60, 62, 51, 111
INVAR-15, Run: 097, F, 0, 70, 57, 46, 116
INVAR-15, Run: 098, F, 0, 60, 62, 51, 111
INVAR-15, Run: 099, F, 0, 58, 63, 52, 110
INVAR-15, Run: 100, F, 0, 76, 54, 43, 119
INVAR-16, Run: 001, F, 0, 9, 3, 3, 12
INVAR-16, Run: 002, F, 0, 7, 4, 4, 11
INVAR-16, Run: 003, F, 0, 5, 5, 5, 10
INVAR-16, Run: 004, F, 0, 5, 5, 5, 10
INVAR-16, Run: 005, F, 0, 5, 5, 5, 10
INVAR-16, Run: 006, F, 0, 5, 5, 5, 10
INVAR-16, Run: 007, F, 0, 9, 3, 3, 12
INVAR-16, Run: 008, F, 0, 7, 4, 4, 11
INVAR-16, Run: 009, F, 0, 5, 5, 5, 10
INVAR-16, Run: 010, F, 0, 1, 7, 7, 8
INVAR-16, Run: 011, F, 0, 7, 4, 4, 11
INVAR-16, Run: 012, F, 0, 5, 5, 5, 10
INVAR-16, Run: 013, F, 0, 5, 5, 5, 10
INVAR-16, Run: 014, F, 0, 5, 5, 5, 10
INVAR-16, Run: 015, F, 0, 3, 6, 6, 9
INVAR-16, Run: 016, F, 0, 3, 6, 6, 9
INVAR-16, Run: 017, F, 0, 5, 5, 5, 10
INVAR-16, Run: 018, F, 0, 5, 5, 5, 10
INVAR-16, Run: 019, F, 0, 5, 5, 5, 10
INVAR-16, Run: 020, F, 0, 7, 4, 4, 11
INVAR-16, Run: 021, F, 0, 7, 4, 4, 11
INVAR-16, Run: 022, F, 0, 5, 5, 5, 10
INVAR-16, Run: 023, F, 0, 5, 5, 5, 10
INVAR-16, Run: 024, F, 0, 7, 4, 4, 11
INVAR-16, Run: 025, F, 0, 9, 3, 3, 12
INVAR-16, Run: 026, F, 0, 5, 5, 5, 10
INVAR-16, Run: 027, F, 0, 7, 4, 4, 11
INVAR-16, Run: 028, F, 0, 5, 5, 5, 10
INVAR-16, Run: 029, F, 0, 7, 4, 4, 11
INVAR-16, Run: 030, F, 0, 7, 4, 4, 11
INVAR-16, Run: 031, F, 0, 3, 6, 6, 9
INVAR-16, Run: 032, F, 0, 5, 5, 5, 10
INVAR-16, Run: 033, F, 0, 3, 6, 6, 9
INVAR-16, Run: 034, F, 0, 7, 4, 4, 11
INVAR-16, Run: 035, F, 0, 5, 5, 5, 10
INVAR-16, Run: 036, F, 0, 7, 4, 4, 11
INVAR-16, Run: 037, F, 0, 9, 3, 3, 12
INVAR-16, Run: 038, F, 0, 5, 5, 5, 10
INVAR-16, Run: 039, F, 0, 7, 4, 4, 11
INVAR-16, Run: 040, F, 0, 5, 5, 5, 10
INVAR-16, Run: 041, F, 0, 5, 5, 5, 10
INVAR-16, Run: 042, F, 0, 3, 6, 6, 9
INVAR-16, Run: 043, F, 0, 7, 4, 4, 11
INVAR-16, Run: 044, F, 0, 9, 3, 3, 12
INVAR-16, Run: 045, F, 0, 5, 5, 5, 10
INVAR-16, Run: 046, F, 0, 7, 4, 4, 11
INVAR-16, Run: 047, F, 0, 5, 5, 5, 10
INVAR-16, Run: 048, F, 0, 5, 5, 5, 10
INVAR-16, Run: 049, F, 0, 9, 3, 3, 12
INVAR-16, Run: 050, F, 0, 5, 5, 5, 10
INVAR-16, Run: 051, F, 0, 7, 4, 4, 11
INVAR-16, Run: 052, F, 0, 7, 4, 4, 11
INVAR-16, Run: 053, F, 0, 5, 5, 5, 10
INVAR-16, Run: 054, F, 0, 5, 5, 5, 10
INVAR-16, Run: 055, F, 0, 9, 3, 3, 12
INVAR-16, Run: 056, F, 0, 5, 5, 5, 10
INVAR-16, Run: 057, F, 0, 7, 4, 4, 11
INVAR-16, Run: 058, F, 0, 9, 3, 3, 12
INVAR-16, Run: 059, F, 0, 7, 4, 4, 11
INVAR-16, Run: 060, F, 0, 7, 4, 4, 11
INVAR-16, Run: 061, F, 0, 5, 5, 5, 10
INVAR-16, Run: 062, F, 0, 3, 6, 6, 9
INVAR-16, Run: 063, F, 0, 9, 3, 3, 12
INVAR-16, Run: 064, F, 0, 5, 5, 5, 10
INVAR-16, Run: 065, F, 0, 3, 6, 6, 9
INVAR-16, Run: 066, F, 0, 5, 5, 5, 10
INVAR-16, Run: 067, F, 0, 3, 6, 6, 9
INVAR-16, Run: 068, F, 0, 9, 3, 3, 12
INVAR-16, Run: 069, F, 0, 7, 4, 4, 11
INVAR-16, Run: 070, F, 0, 7, 4, 4, 11
INVAR-16, Run: 071, F, 0, 7, 4, 4, 11
INVAR-16, Run: 072, F, 0, 7, 4, 4, 11
INVAR-16, Run: 073, F, 0, 7, 4, 4, 11
INVAR-16, Run: 074, F, 0, 5, 5, 5, 10
INVAR-16, Run: 075, F, 0, 7, 4, 4, 11
INVAR-16, Run: 076, F, 0, 5, 5, 5, 10
INVAR-16, Run: 077, F, 0, 5, 5, 5, 10
INVAR-16, Run: 078, F, 0, 5, 5, 5, 10
INVAR-16, Run: 079, F, 0, 7, 4, 4, 11
INVAR-16, Run: 080, F, 0, 3, 6, 6, 9
INVAR-16, Run: 081, F, 0, 3, 6, 6, 9
INVAR-16, Run: 082, F, 0, 11, 2, 2, 13
INVAR-16, Run: 083, F, 0, 9, 3, 3, 12
INVAR-16, Run: 084, F, 0, 5, 5, 5, 10
INVAR-16, Run: 085, F, 0, 5, 5, 5, 10
INVAR-16, Run: 086, F, 0, 5, 5, 5, 10
INVAR-16, Run: 087, F, 0, 9, 3, 3, 12
INVAR-16, Run: 088, F, 0, 7, 4, 4, 11
INVAR-16, Run: 089, F, 0, 9, 3, 3, 12
INVAR-16, Run: 090, F, 0, 7, 4, 4, 11
INVAR-16, Run: 091, F, 0, 3, 6, 6, 9
INVAR-16, Run: 092, F, 0, 7, 4, 4, 11
INVAR-16, Run: 093, F, 0, 5, 5, 5, 10
INVAR-16, Run: 094, F, 0, 5, 5, 5, 10
INVAR-16, Run: 095, F, 0, 5, 5, 5, 10
INVAR-16, Run: 096, F, 0, 11, 2, 2, 13
INVAR-16, Run: 097, F, 0, 3, 6, 6, 9
INVAR-16, Run: 098, F, 0, 5, 5, 5, 10
INVAR-16, Run: 099, F, 0, 7, 4, 4, 11
INVAR-16, Run: 100, F, 0, 5, 5, 5, 10
INVAR-17, Run: 001, F, 0, 27, 35, 19, 46
INVAR-17, Run: 002, F, 0, 33, 32, 16, 49
INVAR-17, Run: 003, F, 0, 37, 30, 14, 51
INVAR-17, Run: 004, F, 0, 25, 36, 20, 45
INVAR-17, Run: 005, F, 0, 25, 36, 20, 45
INVAR-17, Run: 006, F, 0, 35, 31, 15, 50
INVAR-17, Run: 007, F, 0, 31, 33, 17, 48
INVAR-17, Run: 008, F, 0, 25, 36, 20, 45
INVAR-17, Run: 009, F, 0, 35, 31, 15, 50
INVAR-17, Run: 010, F, 0, 29, 34, 18, 47
INVAR-17, Run: 011, F, 0, 23, 37, 21, 44
INVAR-17, Run: 012, F, 0, 39, 29, 13, 52
INVAR-17, Run: 013, F, 0, 29, 34, 18, 47
INVAR-17, Run: 014, F, 0, 29, 34, 18, 47
INVAR-17, Run: 015, F, 0, 33, 32, 16, 49
INVAR-17, Run: 016, F, 0, 27, 35, 19, 46
INVAR-17, Run: 017, F, 0, 31, 33, 17, 48
INVAR-17, Run: 018, F, 0, 31, 33, 17, 48
INVAR-17, Run: 019, F, 0, 31, 33, 17, 48
INVAR-17, Run: 020, F, 0, 31, 33, 17, 48
INVAR-17, Run: 021, F, 0, 29, 34, 18, 47
INVAR-17, Run: 022, F, 0, 25, 36, 20, 45
INVAR-17, Run: 023, F, 0, 37, 30, 14, 51
INVAR-17, Run: 024, F, 0, 25, 36, 20, 45
INVAR-17, Run: 025, F, 0, 31, 33, 17, 48
INVAR-17, Run: 026, F, 0, 29, 34, 18, 47
INVAR-17, Run: 027, F, 0, 29, 34, 18, 47
INVAR-17, Run: 028, F, 0, 35, 31, 15, 50
INVAR-17, Run: 029, F, 0, 47, 25, 9, 56
INVAR-17, Run: 030, F, 0, 27, 35, 19, 46
INVAR-17, Run: 031, F, 0, 31, 33, 17, 48
INVAR-17, Run: 032, F, 0, 27, 35, 19, 46
INVAR-17, Run: 033, F, 0, 27, 35, 19, 46
INVAR-17, Run: 034, F, 0, 27, 35, 19, 46
INVAR-17, Run: 035, F, 0, 33, 32, 16, 49
INVAR-17, Run: 036, F, 0, 23, 37, 21, 44
INVAR-17, Run: 037, F, 0, 29, 34, 18, 47
INVAR-17, Run: 038, F, 0, 29, 34, 18, 47
INVAR-17, Run: 039, F, 0, 33, 32, 16, 49
INVAR-17, Run: 040, F, 0, 31, 33, 17, 48
INVAR-17, Run: 041, F, 0, 31, 33, 17, 48
INVAR-17, Run: 042, F, 0, 33, 32, 16, 49
INVAR-17, Run: 043, F, 0, 25, 36, 20, 45
INVAR-17, Run: 044, F, 0, 35, 31, 15, 50
INVAR-17, Run: 045, F, 0, 31, 33, 17, 48
INVAR-17, Run: 046, F, 0, 23, 37, 21, 44
INVAR-17, Run: 047, F, 0, 31, 33, 17, 48
INVAR-17, Run: 048, F, 0, 25, 36, 20, 45
INVAR-17, Run: 049, F, 0, 35, 31, 15, 50
INVAR-17, Run: 050, F, 0, 31, 33, 17, 48
INVAR-17, Run: 051, F, 0, 33, 32, 16, 49
INVAR-17, Run: 052, F, 0, 37, 30, 14, 51
INVAR-17, Run: 053, F, 0, 31, 33, 17, 48
INVAR-17, Run: 054, F, 0, 27, 35, 19, 46
INVAR-17, Run: 055, F, 0, 23, 37, 21, 44
INVAR-17, Run: 056, F, 0, 27, 35, 19, 46
INVAR-17, Run: 057, F, 0, 39, 29, 13, 52
INVAR-17, Run: 058, F, 0, 35, 31, 15, 50
INVAR-17, Run: 059, F, 0, 31, 33, 17, 48
INVAR-17, Run: 060, F, 0, 37, 30, 14, 51
INVAR-17, Run: 061, F, 0, 25, 36, 20, 45
INVAR-17, Run: 062, F, 0, 31, 33, 17, 48
INVAR-17, Run: 063, F, 0, 25, 36, 20, 45
INVAR-17, Run: 064, F, 0, 31, 33, 17, 48
INVAR-17, Run: 065, F, 0, 33, 32, 16, 49
INVAR-17, Run: 066, F, 0, 31, 33, 17, 48
INVAR-17, Run: 067, F, 0, 29, 34, 18, 47
INVAR-17, Run: 068, F, 0, 25, 36, 20, 45
INVAR-17, Run: 069, F, 0, 35, 31, 15, 50
INVAR-17, Run: 070, F, 0, 27, 35, 19, 46
INVAR-17, Run: 071, F, 0, 31, 33, 17, 48
INVAR-17, Run: 072, F, 0, 27, 35, 19, 46
INVAR-17, Run: 073, F, 0, 35, 31, 15, 50
INVAR-17, Run: 074, F, 0, 25, 36, 20, 45
INVAR-17, Run: 075, F, 0, 31, 33, 17, 48
INVAR-17, Run: 076, F, 0, 31, 33, 17, 48
INVAR-17, Run: 077, F, 0, 31, 33, 17, 48
INVAR-17, Run: 078, F, 0, 21, 38, 22, 43
INVAR-17, Run: 079, F, 0, 37, 30, 14, 51
INVAR-17, Run: 080, F, 0, 25, 36, 20, 45
INVAR-17, Run: 081, F, 0, 35, 31, 15, 50
INVAR-17, Run: 082, F, 0, 27, 35, 19, 46
INVAR-17, Run: 083, F, 0, 35, 31, 15, 50
INVAR-17, Run: 084, F, 0, 29, 34, 18, 47
INVAR-17, Run: 085, F, 0, 29, 34, 18, 47
INVAR-17, Run: 086, F, 0, 27, 35, 19, 46
INVAR-17, Run: 087, F, 0, 37, 30, 14, 51
INVAR-17, Run: 088, F, 0, 31, 33, 17, 48
INVAR-17, Run: 089, F, 0, 31, 33, 17, 48
INVAR-17, Run: 090, F, 0, 21, 38, 22, 43
INVAR-17, Run: 091, F, 0, 37, 30, 14, 51
INVAR-17, Run: 092, F, 0, 33, 32, 16, 49
INVAR-17, Run: 093, F, 0, 29, 34, 18, 47
INVAR-17, Run: 094, F, 0, 23, 37, 21, 44
INVAR-17, Run: 095, F, 0, 35, 31, 15, 50
INVAR-17, Run: 096, F, 0, 31, 33, 17, 48
INVAR-17, Run: 097, F, 0, 25, 36, 20, 45
INVAR-17, Run: 098, F, 0, 35, 31, 15, 50
INVAR-17, Run: 099, F, 0, 29, 34, 18, 47
INVAR-17, Run: 100, F, 0, 35, 31, 15, 50
INVAR-18, Run: 001, F, 0, 61, 52, 52, 113
INVAR-18, Run: 002, F, 0, 55, 55, 55, 110
INVAR-18, Run: 003, F, 0, 59, 53, 53, 112
INVAR-18, Run: 004, F, 0, 61, 52, 52, 113
INVAR-18, Run: 005, F, 0, 63, 51, 51, 114
INVAR-18, Run: 006, F, 0, 61, 52, 52, 113
INVAR-18, Run: 007, F, 0, 59, 53, 53, 112
INVAR-18, Run: 008, F, 0, 63, 51, 51, 114
INVAR-18, Run: 009, F, 0, 57, 54, 54, 111
INVAR-18, Run: 010, F, 0, 67, 49, 49, 116
INVAR-18, Run: 011, F, 0, 57, 54, 54, 111
INVAR-18, Run: 012, F, 0, 63, 51, 51, 114
INVAR-18, Run: 013, F, 0, 59, 53, 53, 112
INVAR-18, Run: 014, F, 0, 55, 55, 55, 110
INVAR-18, Run: 015, F, 0, 65, 50, 50, 115
INVAR-18, Run: 016, F, 0, 55, 55, 55, 110
INVAR-18, Run: 017, F, 0, 57, 54, 54, 111
INVAR-18, Run: 018, F, 0, 67, 49, 49, 116
INVAR-18, Run: 019, F, 0, 59, 53, 53, 112
INVAR-18, Run: 020, F, 0, 63, 51, 51, 114
INVAR-18, Run: 021, F, 0, 61, 52, 52, 113
INVAR-18, Run: 022, F, 0, 67, 49, 49, 116
INVAR-18, Run: 023, F, 0, 65, 50, 50, 115
INVAR-18, Run: 024, F, 0, 65, 50, 50, 115
INVAR-18, Run: 025, F, 0, 53, 56, 56, 109
INVAR-18, Run: 026, F, 0, 65, 50, 50, 115
INVAR-18, Run: 027, F, 0, 65, 50, 50, 115
INVAR-18, Run: 028, F, 0, 65, 50, 50, 115
